Date,red_sold,blue_sold,yellow_sold
174,18,3,12
175,20,18,4
176,4,14,13
177,17,10,4
178,19,13,4
179,15,14,4
180,15,15,10
181,19,15,19
182,13,14,10
183,4,1,2
184,20,3,16
185,3,17,20
186,6,6,17
187,10,19,14
188,5,17,16
189,8,9,18
190,12,9,13
191,3,19,13
192,18,5,13
193,10,2,11
194,20,2,10
195,5,2,15
196,5,3,19
197,14,19,14
198,18,20,5
199,14,11,16
200,2,19,9
201,14,19,19
202,5,17,10
203,10,5,1
204,16,8,8
205,15,4,9
206,13,7,20
207,7,17,10
208,10,4,4
209,12,12,10
210,3,15,18
211,11,1,7
212,4,17,9
213,1,8,19
214,15,5,1
215,20,11,20
216,18,8,8
217,19,12,20
218,14,11,7
219,4,2,18
220,14,9,9
221,1,18,15
222,10,12,2
223,19,2,19
224,9,8,6
225,9,17,9
226,7,16,2
227,2,3,9
228,15,2,16
229,20,6,4
230,12,10,17
231,17,19,10
232,16,2,11
233,7,4,1
234,19,10,16
235,18,12,5
236,1,14,5
237,18,5,10
238,17,2,5
239,17,13,1
240,10,20,4
241,16,1,3
242,17,18,8
243,17,1,16
244,19,9,16
245,11,20,14
246,8,5,17
247,18,12,11
248,15,3,14
249,13,9,16
250,10,13,12
251,15,3,7
252,20,6,11
253,3,8,2
254,16,14,7
255,18,13,18
256,18,15,4
257,8,4,5
258,11,10,18
259,6,6,6
260,19,3,7
261,14,20,9
262,2,3,7
263,13,15,17
264,12,10,15
265,20,19,2
266,19,12,14
267,20,5,12
268,1,3,12
269,18,16,18
270,7,7,4
271,18,16,9
272,5,11,15
273,17,14,20
274,15,1,3
275,8,4,16
276,13,6,15
277,12,7,20
278,2,15,5
279,20,9,7
280,17,11,13
281,1,19,18
282,6,17,20
283,13,12,2
284,13,19,1
285,18,17,18
286,14,20,20
287,14,10,8
288,14,18,19
289,16,8,11
290,2,17,7
291,2,10,10
292,14,10,19
293,9,10,17
294,16,9,1
295,8,14,10
296,1,7,12
297,3,4,20
298,14,18,12
299,20,13,16
300,19,9,18
301,14,20,11
302,11,2,7
303,8,17,11
304,19,6,19
305,14,19,15
306,12,12,16
307,9,11,15
308,15,3,6
309,3,8,18
310,2,1,1
311,3,11,6
312,8,17,4
313,20,1,9
314,19,10,11
315,9,5,6
316,17,19,11
317,3,7,8
318,4,14,12
319,18,17,10
320,1,20,2
321,15,19,9
322,11,8,8
323,20,6,4
324,2,2,16
325,11,8,19
326,15,13,12
327,8,11,18
328,14,4,13
329,4,12,10
330,18,16,4
331,5,13,10
332,10,3,3
333,8,9,2
334,17,8,9
335,4,9,18
336,5,16,14
337,6,9,9
338,20,9,11
339,2,18,13
340,2,7,13
341,17,20,4
342,15,19,1
343,13,19,20
344,20,16,14
345,9,11,12
346,4,2,13
347,6,17,11
348,10,8,10
349,2,5,8
350,9,16,19
351,5,16,14
352,12,14,13
353,1,18,8
354,17,14,12
355,20,1,8
356,3,3,3
357,1,19,15
358,17,15,20
359,13,17,10
360,10,12,7
361,3,6,15
362,2,15,6
363,16,15,10
364,17,15,2
365,17,4,20
366,11,10,5
367,7,8,16
368,11,15,6
369,3,5,18
370,19,15,20
371,5,12,3
372,3,4,9
373,4,6,9
374,16,10,16
375,14,14,20
376,11,7,6
377,13,8,4
378,1,3,9
379,7,20,11
380,4,20,15
381,10,17,1
382,1,9,5
383,2,17,1
384,6,4,19
385,2,16,1
386,17,4,11
387,10,6,8
388,5,19,1
389,8,11,18
390,19,17,15
391,3,1,16
392,4,2,17
393,18,16,8
394,2,14,7
395,4,1,8
396,7,10,14
397,1,8,19
398,11,10,20
399,14,4,4
400,20,12,14
401,4,19,20
402,13,16,6
403,8,3,9
404,3,5,7
405,3,20,18
406,14,17,14
407,17,6,12
408,3,8,19
409,17,19,19
410,3,12,17
411,13,1,6
412,14,19,15
413,5,6,14
414,12,18,15
415,12,20,10
416,12,18,7
417,12,19,15
418,16,6,13
419,13,17,2
420,19,18,3
421,1,15,19
422,5,18,9
423,6,19,12
424,16,9,17
425,3,20,9
426,16,8,19
427,8,12,14
428,20,12,4
429,20,9,4
430,14,3,4
431,1,5,18
432,16,4,7
433,6,15,5
434,9,11,9
435,16,9,4
436,8,4,13
437,13,20,8
438,8,12,5
439,2,19,1
440,8,14,19
441,13,20,7
442,4,3,1
443,4,3,1
444,8,14,11
445,18,5,3
446,17,20,5
447,20,19,16
448,20,17,16
449,2,6,15
450,5,20,10
451,4,16,10
452,20,3,8
453,7,12,3
454,13,13,5
455,19,5,11
456,12,6,15
457,18,14,11
458,20,5,19
459,1,13,3
460,15,2,12
461,8,1,17
462,8,17,2
463,18,20,12
464,3,15,5
465,2,10,17
466,10,4,19
467,1,1,19
468,5,12,3
469,2,6,16
470,2,19,13
471,2,9,14
472,2,18,8
473,14,20,6
474,15,17,10
475,20,1,18
476,19,17,6
477,1,19,7
478,13,6,19
479,9,16,9
480,1,11,6
481,18,1,17
482,7,5,13
483,10,15,14
484,7,20,19
485,20,7,13
486,1,5,20
487,4,17,8
488,1,10,15
489,12,7,13
490,5,19,5
491,11,19,18
492,6,15,14
493,19,7,2
494,20,8,2
495,8,1,16
496,16,15,3
497,8,18,19
498,20,8,20
499,12,11,20
500,17,10,13
501,5,1,13
502,5,13,7
503,6,16,7
504,16,17,4
505,17,11,17
506,6,1,13
507,8,4,19
508,9,20,14
509,18,14,15
510,15,6,12
511,3,3,8
512,15,1,18
513,11,12,19
514,9,17,20
515,20,7,20
516,13,9,1
517,20,17,8
518,5,18,11
519,1,8,20
520,8,16,17
521,8,7,6
522,10,17,7
523,14,5,11
524,11,1,20
525,19,6,20
526,16,13,13
527,5,14,7
528,14,15,7
529,15,15,2
530,13,12,10
531,16,7,20
532,3,10,8
533,9,20,14
534,11,14,11
535,18,4,18
536,17,20,3
537,4,12,6
538,14,17,15
539,8,16,13
540,19,17,10
541,19,18,11
542,17,4,2
543,12,19,14
544,10,10,9
545,16,5,14
546,7,14,9
547,8,5,18
548,13,12,2
549,14,10,8
550,10,1,13
551,3,17,14
552,15,3,12
553,13,13,2
554,16,12,11
555,5,8,7
556,18,7,11
557,5,16,16
558,18,8,3
559,9,5,15
560,1,10,6
561,16,20,10
562,3,12,19
563,8,12,8
564,2,2,8
565,9,6,1
566,19,15,6
567,20,20,10
568,19,19,14
569,14,10,10
570,3,3,2
571,11,4,19
572,14,4,1
573,13,10,8
574,7,12,14
575,13,6,8
576,14,6,2
577,15,3,4
578,17,8,18
579,20,18,7
580,4,3,1
581,7,17,12
582,3,5,16
583,8,20,13
584,19,4,2
585,9,8,1
586,14,6,7
587,12,18,9
588,1,12,5
589,5,10,5
590,15,10,16
591,9,9,10
592,13,16,2
593,9,19,3
594,9,17,13
595,8,9,6
596,10,10,18
597,7,11,11
598,18,11,16
599,17,6,13
600,3,19,14
601,19,16,7
602,15,8,8
603,19,9,7
604,15,2,1
605,18,4,18
606,7,4,15
607,4,10,13
608,11,19,13
609,12,6,8
610,16,13,20
611,7,14,9
612,20,7,16
613,10,11,11
614,13,7,12
615,9,15,14
616,18,11,2
617,15,5,12
618,9,14,17
619,6,9,20
620,4,7,5
621,1,4,17
622,20,9,20
623,10,2,16
624,2,18,1
625,10,10,7
626,7,17,9
627,17,12,11
628,2,19,9
629,1,16,3
630,10,10,2
631,18,16,5
632,13,1,3
633,18,13,11
634,8,7,19
635,3,3,4
636,11,2,16
637,4,2,12
638,1,17,2
639,10,3,8
640,9,12,11
641,19,9,11
642,10,3,14
643,19,7,20
644,17,19,10
645,10,10,17
646,3,16,9
647,18,19,13
648,12,20,3
649,5,14,2
650,8,9,6
651,15,5,16
652,17,4,13
653,3,20,20
654,17,15,16
655,7,8,3
656,15,12,12
657,19,16,5
658,7,6,11
659,17,20,2
660,16,16,7
661,4,8,19
662,20,3,8
663,4,10,18
664,16,5,4
665,14,5,10
666,1,12,5
667,12,9,7
668,12,8,13
669,18,2,20
670,17,5,15
671,2,4,6
672,10,2,12
673,12,5,5
674,18,17,17
675,13,4,1
676,3,10,19
677,4,13,17
678,19,2,20
679,12,1,18
680,10,15,4
681,8,2,15
682,18,7,12
683,8,9,3
684,16,5,11
685,13,15,5
686,14,5,16
687,19,15,10
688,15,12,12
689,6,15,6
690,14,15,6
691,10,4,7
692,8,5,6
693,15,3,14
694,8,16,4
695,19,9,2
696,11,13,19
697,6,2,6
698,13,14,12
699,8,12,1
700,4,11,9
701,4,9,2
702,15,20,19
703,16,19,15
704,14,4,18
705,11,5,11
706,20,8,17
707,8,15,15
708,17,20,1
709,13,5,11
710,10,18,4
711,12,11,10
712,9,8,8
713,4,17,20
714,20,8,17
715,8,2,14
716,15,2,15
717,2,2,2
718,19,10,3
719,16,4,16
720,12,2,1
721,7,20,14
722,9,16,18
723,5,14,10
724,13,5,16
725,3,14,1
726,9,15,15
727,1,17,10
728,10,5,14
729,8,17,12
730,9,18,15
731,10,5,15
732,9,2,8
733,10,3,20
734,15,5,15
735,12,13,16
736,16,13,2
737,11,12,3
738,2,19,5
739,7,18,9
740,16,10,18
741,14,14,15
742,20,5,1
743,16,20,4
744,9,18,9
745,12,13,12
746,13,18,9
747,16,8,10
748,17,2,2
749,2,11,1
750,5,8,3
751,3,7,1
752,7,3,11
753,10,9,19
754,8,10,2
755,20,13,8
756,16,13,8
757,4,14,16
758,18,6,1
759,10,3,16
760,4,14,9
761,19,20,1
762,14,7,7
763,14,11,15
764,8,18,7
765,6,16,17
766,10,7,10
767,5,6,11
768,5,20,16
769,6,7,2
770,19,17,11
771,10,2,6
772,1,6,10
773,12,14,9
774,12,11,11
775,14,14,19
776,3,18,10
777,11,8,6
778,2,10,18
779,9,12,7
780,20,3,3
781,7,1,11
782,2,1,17
783,19,14,10
784,4,6,5
785,9,16,14
786,19,11,13
787,19,17,15
788,3,16,14
789,17,16,2
790,14,9,11
791,8,13,10
792,9,9,13
793,15,9,10
794,19,6,16
795,7,1,19
796,14,20,12
797,9,15,11
798,2,5,20
799,1,9,12
800,2,9,15
801,17,18,8
802,17,20,18
803,10,19,5
804,3,7,9
805,10,15,7
806,20,4,19
807,19,6,11
808,3,8,4
809,12,1,19
810,7,8,20
811,11,9,15
812,4,1,4
813,17,6,19
814,18,7,11
815,4,13,16
816,15,15,19
817,4,13,4
818,1,20,18
819,3,12,2
820,3,13,10
821,8,10,7
822,10,1,15
823,18,2,11
824,14,18,20
825,6,3,20
826,6,9,7
827,17,19,2
828,9,9,12
829,14,13,2
830,13,16,15
831,17,9,13
832,6,16,4
833,14,9,20
834,13,15,8
835,1,10,18
836,17,11,12
837,16,20,9
838,11,2,11
839,2,3,5
840,3,9,12
841,13,18,14
842,5,18,13
843,6,6,3
844,10,18,15
845,8,2,17
846,3,9,7
847,7,1,10
848,17,10,12
849,6,8,2
850,19,14,8
851,20,11,10
852,20,13,20
853,6,17,1
854,16,17,14
855,3,20,20
856,18,12,3
857,6,1,7
858,13,13,3
859,10,6,18
860,10,17,1
861,8,9,18
862,6,11,13
863,8,3,16
864,1,5,6
865,16,20,13
866,8,14,13
867,13,6,7
868,11,9,6
869,4,13,19
870,8,2,8
871,11,5,8
872,7,16,5
873,1,12,17
874,8,10,6
875,11,11,6
876,12,10,9
877,18,11,12
878,12,1,13
879,19,4,1
880,6,15,16
881,4,5,3
882,18,7,13
883,7,15,10
884,4,5,8
885,19,18,2
886,20,2,5
887,14,15,10
888,6,10,17
889,1,3,15
890,5,7,7
891,17,15,4
892,8,16,7
893,1,20,13
894,3,19,1
895,16,2,2
896,1,1,8
897,6,18,1
898,17,19,19
899,8,5,12
900,1,9,18
901,14,18,16
902,13,16,3
903,6,14,20
904,17,12,3
905,13,16,11
906,1,20,7
907,10,18,6
908,11,15,17
909,7,9,16
910,13,5,5
911,19,16,7
912,11,20,17
913,16,10,2
914,17,6,13
915,13,8,4
916,15,2,8
917,1,17,19
918,4,3,9
919,8,17,2
920,6,3,7
921,15,7,3
922,3,16,16
923,12,14,7
924,20,17,16
925,12,4,4
926,3,12,5
927,3,10,13
928,5,15,20
929,6,7,18
930,7,3,17
931,5,7,17
932,7,3,19
933,19,14,5
934,3,4,17
935,10,5,15
936,2,9,5
937,15,14,17
938,5,12,10
939,3,6,1
940,1,2,13
941,10,13,5
942,18,14,7
943,9,5,6
944,7,15,19
945,17,6,13
946,6,12,8
947,6,16,12
948,2,5,6
949,1,12,5
950,5,4,5
951,9,16,2
952,12,20,7
953,8,3,13
954,17,18,19
955,13,19,20
956,19,17,17
957,19,3,11
958,13,20,10
959,11,19,1
960,13,4,18
961,13,14,17
962,2,17,18
963,3,14,20
964,20,17,9
965,6,7,14
966,5,6,17
967,6,18,12
968,16,20,7
969,10,17,19
970,18,4,11
971,9,2,5
972,15,16,10
973,4,12,19
974,4,15,9
975,1,16,13
976,19,8,10
977,3,6,5
978,1,13,7
979,4,13,2
980,3,4,13
981,17,2,14
982,13,8,20
983,18,3,1
984,4,2,1
985,9,7,4
986,6,9,13
987,7,17,15
988,13,4,15
989,10,16,11
990,13,7,6
991,12,1,20
992,15,16,13
993,16,5,13
994,19,18,6
995,7,20,3
996,5,3,10
997,13,15,13
998,18,19,8
999,2,12,5
1000,9,7,9
1001,17,16,5
1002,8,8,11
1003,5,20,12
1004,19,7,20
1005,10,15,17
1006,6,18,16
1007,8,2,17
1008,12,19,15
1009,13,20,2
1010,4,19,4
1011,7,12,8
1012,5,17,14
1013,13,7,7
1014,17,17,4
1015,18,20,9
1016,16,6,4
1017,14,8,10
1018,11,3,2
1019,1,16,1
1020,8,5,9
1021,14,12,6
1022,15,17,20
1023,7,5,12
1024,17,8,2
1025,15,1,17
1026,8,20,20
1027,14,11,3
1028,4,19,15
1029,17,2,17
1030,20,3,16
1031,18,14,17
1032,8,15,20
1033,5,11,15
1034,12,1,14
1035,12,3,9
1036,1,19,3
1037,4,17,2
1038,6,5,6
1039,16,4,7
1040,7,16,13
1041,18,3,2
1042,13,20,18
1043,5,6,10
1044,13,20,1
1045,7,12,3
1046,13,14,7
1047,9,16,4
1048,13,5,4
1049,6,4,3
1050,18,12,16
1051,16,2,20
1052,10,19,14
1053,12,7,19
1054,14,20,13
1055,14,5,12
1056,15,3,18
1057,9,18,1
1058,12,15,14
1059,17,18,13
1060,7,6,9
1061,4,4,15
1062,8,8,9
1063,1,20,15
1064,3,12,10
1065,7,8,2
1066,4,19,18
1067,12,4,11
1068,17,17,20
1069,14,11,5
1070,2,7,12
1071,9,17,5
1072,13,8,7
1073,20,10,16
1074,13,6,18
1075,19,13,2
1076,8,11,1
1077,5,10,19
1078,7,16,3
1079,4,19,1
1080,1,14,7
1081,18,5,16
1082,17,15,6
1083,3,11,5
1084,12,6,8
1085,18,5,12
1086,13,11,5
1087,10,10,5
1088,20,12,13
1089,16,1,10
1090,7,5,1
1091,19,19,20
1092,6,4,9
1093,4,13,16
1094,12,8,10
1095,6,9,5
1096,10,20,18
1097,17,4,14
1098,6,11,15
1099,2,13,16
1100,17,2,13
1101,13,19,8
1102,11,10,19
1103,2,11,5
1104,9,6,17
1105,7,17,5
1106,10,5,11
1107,6,15,10
1108,5,4,13
1109,12,2,3
1110,5,3,9
1111,7,5,15
1112,2,8,2
1113,9,9,15
1114,2,19,20
1115,14,16,10
1116,9,14,18
1117,19,16,19
1118,15,13,11
1119,3,9,20
1120,12,19,14
1121,18,17,20
1122,14,7,16
1123,18,6,19
1124,2,13,7
1125,20,12,4
1126,6,5,15
1127,4,14,10
1128,10,9,13
1129,11,5,3
1130,6,11,4
1131,8,3,16
1132,17,9,5
1133,18,17,8
1134,19,3,2
1135,9,14,19
1136,9,11,5
1137,17,19,20
1138,19,5,19
1139,2,13,2
1140,9,17,2
1141,12,3,3
1142,17,20,14
1143,7,16,9
1144,6,16,7
1145,14,16,14
1146,11,2,2
1147,4,14,5
1148,3,18,5
1149,11,1,3
1150,20,13,9
1151,10,13,2
1152,5,8,20
1153,20,2,3
1154,13,1,13
1155,4,16,2
1156,10,8,1
1157,3,9,12
1158,17,13,7
1159,19,19,15
1160,4,3,16
1161,9,1,19
1162,3,13,13
1163,9,1,11
1164,12,8,4
1165,5,18,12
1166,17,17,3
1167,17,20,18
1168,10,5,19
1169,3,10,12
1170,3,9,6
1171,8,3,6
1172,5,19,8
1173,17,14,18
1174,13,11,16
1175,9,5,6
1176,10,4,19
1177,18,18,6
1178,12,1,4
1179,1,7,5
1180,1,17,1
1181,7,15,3
1182,3,7,3
1183,15,1,13
1184,3,11,4
1185,11,7,9
1186,15,3,11
1187,7,10,18
1188,15,9,14
1189,18,4,15
1190,11,11,1
1191,9,10,12
1192,14,19,16
1193,16,13,13
1194,1,16,3
1195,11,12,3
1196,3,14,4
1197,19,14,4
1198,13,16,12
1199,13,13,3
1200,5,7,4
1201,17,4,12
1202,19,18,17
1203,10,11,3
1204,4,20,9
1205,12,9,12
1206,10,9,14
1207,18,19,3
1208,9,20,13
1209,16,19,3
1210,13,2,4
1211,20,7,11
1212,14,14,19
1213,19,1,10
1214,1,11,10
1215,9,17,5
1216,18,11,5
1217,9,6,15
1218,13,6,13
1219,11,2,19
1220,3,16,6
1221,10,17,6
1222,7,7,12
1223,13,8,1
1224,13,2,5
1225,15,12,3
1226,15,7,17
1227,20,3,4
1228,16,4,18
1229,2,1,6
1230,16,18,13
1231,20,4,17
1232,17,18,9
1233,3,3,3
1234,8,12,15
1235,7,17,15
1236,20,15,15
1237,17,18,1
1238,16,9,6
1239,1,4,12
1240,4,1,14
1241,5,15,1
1242,16,19,5
1243,16,19,3
1244,2,14,13
1245,3,8,13
1246,11,8,11
1247,10,7,14
1248,2,19,2
1249,1,10,8
1250,1,4,9
1251,16,15,11
1252,18,19,7
1253,4,10,17
1254,12,9,12
1255,7,20,12
1256,16,4,11
1257,2,10,14
1258,10,20,4
1259,13,3,6
1260,17,3,5
1261,19,9,12
1262,16,19,12
1263,19,9,12
1264,20,1,7
1265,7,6,10
1266,20,8,12
1267,9,11,3
1268,9,8,5
1269,15,2,1
1270,6,1,13
1271,10,1,18
1272,16,9,6
1273,18,14,1
1274,12,14,4
1275,16,15,10
1276,16,3,19
1277,3,4,4
1278,10,6,18
1279,4,3,5
1280,16,18,15
1281,3,13,9
1282,5,3,15
1283,10,14,8
1284,16,8,9
1285,7,10,7
1286,6,18,7
1287,3,14,14
1288,7,20,9
1289,19,6,14
1290,12,18,12
1291,16,13,20
1292,13,20,10
1293,20,19,2
1294,10,14,7
1295,11,4,6
1296,16,3,11
1297,16,15,14
1298,1,1,5
1299,15,16,18
1300,13,13,14
1301,11,4,18
1302,5,18,12
1303,2,3,7
1304,6,7,9
1305,9,20,4
1306,17,4,14
1307,5,9,14
1308,5,4,12
1309,7,8,18
1310,19,10,18
1311,17,8,7
1312,4,10,18
1313,17,9,13
1314,14,3,20
1315,14,4,4
1316,18,12,11
1317,5,15,19
1318,8,2,6
1319,4,1,11
1320,20,13,3
1321,19,19,14
1322,15,14,18
1323,11,14,17
1324,4,17,4
1325,20,14,5
1326,14,15,4
1327,15,13,3
1328,18,15,11
1329,4,10,5
1330,17,9,7
1331,6,2,7
1332,13,3,4
1333,12,8,12
1334,1,6,11
1335,10,4,6
1336,4,13,20
1337,14,9,15
1338,12,13,1
1339,1,6,9
1340,11,16,17
1341,4,4,16
1342,12,11,17
1343,19,7,16
1344,8,18,6
1345,1,7,6
1346,12,2,17
1347,17,1,16
1348,15,7,1
1349,13,15,4
1350,15,15,9
1351,13,4,9
1352,7,18,3
1353,15,17,1
1354,7,12,1
1355,11,13,15
1356,17,17,7
1357,7,18,15
1358,6,9,17
1359,20,6,8
1360,7,10,20
1361,18,11,1
1362,11,14,20
1363,16,9,16
1364,8,5,3
1365,5,10,5
1366,12,19,9
1367,16,15,1
1368,5,12,9
1369,4,11,20
1370,12,20,5
1371,19,20,1
1372,15,13,7
1373,8,17,7
1374,14,1,13
1375,7,19,2
1376,12,19,19
1377,5,15,1
1378,4,13,18
1379,14,4,19
1380,4,14,8
1381,2,3,1
1382,13,16,7
1383,1,8,2
1384,13,8,3
1385,10,17,1
1386,3,15,16
1387,11,9,3
1388,3,15,15
1389,14,18,13
1390,13,8,1
1391,12,18,3
1392,20,15,5
1393,16,16,15
1394,1,9,11
1395,4,8,8
1396,13,1,19
1397,8,4,15
1398,3,14,10
1399,17,6,10
1400,6,2,11
1401,17,7,4
1402,5,17,9
1403,3,5,2
1404,8,2,1
1405,7,5,12
1406,1,19,1
1407,20,20,2
1408,3,11,12
1409,17,19,9
1410,18,15,10
1411,16,5,12
1412,15,20,5
1413,15,19,16
1414,20,1,13
1415,16,16,13
1416,19,20,12
1417,6,18,19
1418,3,10,18
1419,18,3,6
1420,8,2,18
1421,10,17,11
1422,19,2,10
1423,12,12,15
1424,17,10,3
1425,5,17,3
1426,3,9,3
1427,11,10,12
1428,1,1,10
1429,17,1,1
1430,1,1,9
1431,1,8,10
1432,19,20,2
1433,5,2,9
1434,2,4,1
1435,3,20,15
1436,6,13,7
1437,7,10,16
1438,2,14,11
1439,19,1,7
1440,2,1,4
1441,18,6,8
1442,1,17,9
1443,13,2,7
1444,17,9,11
1445,14,9,7
1446,19,4,8
1447,9,16,14
1448,13,16,12
1449,10,9,8
1450,5,8,2
1451,3,9,9
1452,19,6,18
1453,3,14,12
1454,15,12,2
1455,17,18,4
1456,12,3,15
1457,15,8,15
1458,12,20,10
1459,11,17,9
1460,6,5,7
1461,17,16,15
1462,11,4,10
1463,12,1,1
1464,7,16,19
1465,6,7,17
1466,1,16,2
1467,9,14,20
1468,17,15,14
1469,9,10,7
1470,16,7,15
1471,8,15,20
1472,16,17,11
1473,6,7,4
1474,16,14,17
1475,18,4,16
1476,12,14,7
1477,2,10,3
1478,3,2,10
1479,1,16,11
1480,16,8,17
1481,9,3,2
1482,2,6,1
1483,13,19,19
1484,9,10,18
1485,7,7,12
1486,1,20,16
1487,14,14,14
1488,8,8,6
1489,1,3,1
1490,19,4,18
1491,13,7,10
1492,17,10,5
1493,8,3,20
1494,1,3,14
1495,18,12,18
1496,9,12,20
1497,14,20,11
1498,15,18,12
1499,1,3,12
1500,6,3,20
1501,12,17,14
1502,6,11,5
1503,18,1,11
1504,14,18,17
1505,1,6,19
1506,17,2,1
1507,12,15,18
1508,20,6,12
1509,7,3,14
1510,10,8,13
1511,19,7,20
1512,5,16,13
1513,17,13,7
1514,11,1,13
1515,10,7,1
1516,18,5,9
1517,8,20,2
1518,3,10,19
1519,2,19,8
1520,5,9,6
1521,9,3,7
1522,20,6,19
1523,9,7,9
1524,5,4,11
1525,6,20,9
1526,10,19,15
1527,1,3,14
1528,7,7,3
1529,14,3,19
1530,9,2,20
1531,20,5,6
1532,5,17,14
1533,14,9,20
1534,9,8,5
1535,16,1,6
1536,12,3,20
1537,18,19,10
1538,17,16,12
1539,3,1,3
1540,17,6,14
1541,15,15,14
1542,12,15,7
1543,18,8,13
1544,17,14,10
1545,1,5,2
1546,6,9,12
1547,3,20,7
1548,4,1,18
1549,15,14,11
1550,16,7,20
1551,17,9,2
1552,13,12,11
1553,17,6,11
1554,1,13,8
1555,10,3,13
1556,18,4,3
1557,4,10,6
1558,4,1,11
1559,3,4,15
1560,18,1,16
1561,13,16,4
1562,13,14,10
1563,18,5,6
1564,5,5,20
1565,20,6,2
1566,10,14,20
1567,14,10,4
1568,14,6,17
1569,7,17,5
1570,3,6,16
1571,11,5,8
1572,7,4,2
1573,8,4,8
1574,7,12,14
1575,7,7,15
1576,18,17,9
1577,20,17,16
1578,1,16,12
1579,1,2,3
1580,6,10,10
1581,8,14,16
1582,3,20,13
1583,7,14,15
1584,12,10,9
1585,14,7,12
1586,14,6,14
1587,12,15,13
1588,17,5,5
1589,14,5,16
1590,4,10,2
1591,20,1,10
1592,7,10,9
1593,1,14,13
1594,5,20,8
1595,12,5,17
1596,15,4,5
1597,16,19,16
1598,8,13,2
1599,16,13,14
1600,17,9,14
1601,9,3,10
1602,7,12,19
1603,6,4,14
1604,12,5,8
1605,1,6,19
1606,7,2,7
1607,12,10,19
1608,10,14,9
1609,5,12,13
1610,1,2,17
1611,10,11,9
1612,11,7,19
1613,10,8,12
1614,7,13,10
1615,2,13,6
1616,3,13,8
1617,14,18,7
1618,5,10,14
1619,12,1,15
1620,19,16,10
1621,13,14,15
1622,2,5,11
1623,13,2,19
1624,7,20,11
1625,11,15,19
1626,6,14,14
1627,13,20,19
1628,19,10,12
1629,16,3,9
1630,3,13,6
1631,6,17,7
1632,3,7,8
1633,8,13,13
1634,13,15,13
1635,3,17,14
1636,4,11,3
1637,16,18,15
1638,5,14,6
1639,8,5,8
1640,17,3,11
1641,9,9,20
1642,15,9,15
1643,5,19,12
1644,2,11,14
1645,6,2,11
1646,7,10,4
1647,12,2,17
1648,16,12,2
1649,5,1,15
1650,11,16,1
1651,13,14,3
1652,20,3,5
1653,9,20,18
1654,13,3,3
1655,6,6,17
1656,4,19,15
1657,8,16,14
1658,5,12,12
1659,6,8,14
1660,9,3,12
1661,10,4,4
