Date,red_sold,blue_sold,yellow_sold
560,13,2,17
561,7,7,14
562,10,14,18
563,18,13,5
564,12,15,7
565,12,10,3
566,18,9,15
567,15,15,8
568,4,6,13
569,9,19,8
570,5,5,6
571,9,11,7
572,17,19,17
573,1,6,11
574,14,14,4
575,12,13,1
576,15,18,19
577,10,5,12
578,11,4,18
579,14,6,10
580,6,7,13
581,18,19,4
582,6,12,14
583,16,16,20
584,2,17,10
585,18,6,4
586,11,10,13
587,3,19,7
588,8,13,15
589,4,19,8
590,7,1,13
591,2,19,12
592,10,7,8
593,17,5,13
594,5,11,16
595,6,2,1
596,10,2,17
597,2,3,19
598,19,20,10
599,2,2,7
600,15,7,20
601,9,13,20
602,19,12,10
603,20,1,10
604,11,1,2
605,15,3,9
606,13,13,5
607,1,5,6
608,1,3,1
609,2,5,14
610,12,14,14
611,16,7,13
612,12,7,7
613,11,2,16
614,1,11,11
615,15,5,11
616,13,3,20
617,18,17,14
618,8,18,16
619,10,15,17
620,15,10,18
621,20,15,3
622,20,19,4
623,7,4,14
624,15,19,17
625,17,4,18
626,17,2,7
627,20,8,17
628,1,5,6
629,13,14,14
630,19,20,14
631,9,17,9
632,12,2,20
633,7,15,12
634,5,8,14
635,8,2,2
636,19,10,2
637,10,1,4
638,10,5,19
639,20,13,19
640,18,20,10
641,14,2,20
642,1,6,10
643,6,17,14
644,9,6,12
645,3,16,10
646,13,3,14
647,9,18,4
648,12,16,18
649,6,5,19
650,2,19,19
651,4,13,1
652,15,2,19
653,16,2,15
654,13,17,14
655,6,12,14
656,5,1,2
657,9,9,12
658,8,20,11
659,16,16,1
660,1,19,2
661,20,6,2
662,7,3,10
663,13,10,17
664,2,4,11
665,15,7,20
666,15,10,9
667,10,3,19
668,14,18,17
669,3,3,6
670,19,11,4
671,9,2,1
672,13,2,5
673,20,2,14
674,10,16,7
675,2,1,4
676,18,2,17
677,9,8,4
678,16,17,11
679,14,11,5
680,9,5,4
681,20,1,14
682,7,16,1
683,10,10,4
684,3,7,20
685,11,20,7
686,4,6,6
687,5,14,19
688,20,6,5
689,17,13,12
690,20,17,15
691,19,5,15
692,9,8,19
693,4,18,17
694,15,18,7
695,10,20,17
696,8,10,11
697,18,9,9
698,12,15,7
699,16,4,3
700,10,14,20
701,15,15,18
702,16,13,9
703,6,9,18
704,6,13,2
705,18,17,14
706,14,19,4
707,1,8,8
708,15,17,16
709,13,17,16
710,3,17,17
711,11,15,19
712,17,8,5
713,16,19,18
714,16,12,13
715,9,14,3
716,18,5,3
717,12,15,15
718,1,18,18
719,15,20,14
720,12,18,5
721,6,2,3
722,12,20,11
723,19,10,8
724,6,1,14
725,3,10,18
726,18,13,15
727,1,8,6
728,2,5,20
729,6,4,4
730,19,14,16
731,17,8,12
732,19,2,3
733,15,3,2
734,18,8,9
735,5,8,2
736,8,10,18
737,20,11,14
738,20,7,12
739,16,16,3
740,13,14,11
741,4,5,10
742,13,8,13
743,16,18,18
744,16,2,5
745,15,19,6
746,9,18,7
747,7,13,14
748,10,18,7
749,8,12,13
750,10,4,16
751,2,15,13
752,10,8,18
753,7,5,1
754,3,20,16
755,9,8,13
756,9,13,5
757,3,2,7
758,6,13,7
759,9,2,20
760,14,10,3
761,8,20,1
762,16,3,3
763,17,5,8
764,6,16,3
765,1,10,1
766,18,15,15
767,6,2,9
768,10,9,18
769,7,15,7
770,3,13,9
771,17,12,3
772,19,11,13
773,9,20,3
774,17,15,13
775,7,15,1
776,4,12,13
777,14,11,13
778,8,5,20
779,2,17,7
780,3,4,13
781,11,17,6
782,20,11,17
783,16,17,13
784,18,4,10
785,8,8,3
786,2,4,18
787,5,6,1
788,1,11,15
789,1,9,16
790,11,12,4
791,2,18,7
792,3,12,12
793,4,8,16
794,19,15,9
795,14,5,7
796,5,10,15
797,7,19,8
798,12,13,2
799,16,14,2
800,5,16,3
801,20,2,16
802,8,18,15
803,9,4,7
804,14,16,7
805,13,5,8
806,12,20,6
807,9,8,19
808,19,14,10
809,18,15,9
810,3,18,17
811,20,10,3
812,5,11,13
813,8,1,15
814,2,17,10
815,14,10,16
816,6,6,10
817,15,4,3
818,1,11,16
819,11,18,17
820,15,10,8
821,20,19,1
822,7,11,16
823,7,11,6
824,7,7,19
825,15,16,17
826,12,10,19
827,9,18,17
828,1,12,16
829,8,3,17
830,4,19,3
831,12,3,12
832,16,5,16
833,19,11,19
834,7,10,8
835,14,14,13
836,11,9,2
837,19,3,18
838,12,3,6
839,5,14,2
840,19,15,7
841,8,13,10
842,11,1,13
843,17,5,5
844,14,12,19
845,4,12,20
846,14,1,20
847,5,13,1
848,2,17,12
849,13,1,3
850,20,10,8
851,16,14,4
852,18,18,11
853,2,18,2
854,9,20,10
855,17,14,15
856,17,11,10
857,20,8,14
858,18,18,7
859,2,1,10
860,6,20,11
861,5,12,20
862,13,6,7
863,4,14,12
864,15,4,8
865,2,11,20
866,8,14,20
867,16,9,18
868,17,4,6
869,9,18,11
870,7,15,14
871,4,18,3
872,17,18,20
873,3,14,19
874,1,17,14
875,19,2,8
876,11,3,19
877,2,13,3
878,8,1,19
879,1,2,12
880,19,11,15
881,11,19,10
882,1,15,13
883,18,18,3
884,19,7,8
885,13,8,17
886,8,20,17
887,7,11,2
888,19,17,19
889,12,15,9
890,17,20,3
891,20,2,14
892,3,18,16
893,17,19,11
894,6,5,3
895,10,14,18
896,2,7,11
897,10,14,16
898,20,4,17
899,17,17,18
900,1,15,5
901,18,13,10
902,11,16,19
903,15,14,14
904,11,17,8
905,5,1,5
906,1,5,20
907,15,15,5
908,13,14,17
909,15,18,7
910,15,7,13
911,7,2,16
912,3,5,3
913,7,10,1
914,7,1,6
915,17,8,16
916,2,19,19
917,1,11,1
918,11,4,17
919,11,14,5
920,5,5,2
921,13,17,14
922,7,19,12
923,11,2,10
924,3,14,10
925,19,13,14
926,11,15,12
927,12,10,1
928,8,7,18
929,1,7,5
930,4,14,20
931,10,3,12
932,5,17,10
933,15,2,19
934,13,2,3
935,3,18,20
936,2,4,17
937,6,6,9
938,19,16,4
939,4,8,15
940,2,11,3
941,2,7,3
942,10,8,6
943,15,6,20
944,13,8,6
945,17,16,13
946,9,13,12
947,15,4,17
948,9,13,15
949,13,2,7
950,15,5,18
951,15,18,15
952,17,13,6
953,11,20,9
954,10,8,13
955,5,6,18
956,14,16,14
957,12,3,16
958,8,10,14
959,13,3,9
960,4,5,10
961,8,2,2
962,1,4,7
963,18,18,7
964,18,2,14
965,12,20,1
966,15,20,6
967,13,16,15
968,9,1,20
969,4,3,13
970,12,19,16
971,9,16,3
972,16,16,17
973,12,19,17
974,6,19,10
975,14,1,18
976,1,3,18
977,3,12,9
978,14,18,8
979,2,15,20
980,15,17,4
981,2,11,18
982,16,12,18
983,8,11,1
984,10,15,4
985,19,13,13
986,4,1,10
987,5,17,2
988,14,5,3
989,8,4,11
990,10,20,14
991,7,17,3
992,8,19,16
993,11,5,19
994,2,16,2
995,12,8,18
996,2,10,1
997,18,20,10
998,7,18,14
999,14,12,20
1000,10,2,5
1001,2,7,3
1002,9,10,2
1003,16,4,10
1004,6,10,20
1005,6,14,5
1006,4,15,15
1007,5,1,3
1008,14,9,6
1009,5,3,10
1010,1,3,18
1011,3,1,20
1012,2,17,13
1013,7,18,20
1014,18,3,20
1015,11,8,5
1016,15,15,10
1017,10,10,17
1018,11,19,5
1019,14,15,16
1020,10,17,9
1021,13,9,9
1022,13,2,20
1023,7,8,17
1024,3,13,20
1025,16,15,6
1026,8,3,2
1027,13,17,6
1028,7,6,7
1029,8,1,4
1030,18,19,5
1031,12,8,19
1032,5,20,2
1033,12,6,5
1034,5,17,16
1035,15,14,3
1036,14,7,5
1037,20,2,7
1038,9,20,10
1039,16,18,12
1040,18,6,16
1041,10,7,20
1042,4,15,13
1043,11,7,10
1044,5,20,19
1045,16,10,1
1046,16,2,10
1047,8,10,1
1048,13,11,5
1049,16,1,17
1050,20,16,2
1051,6,1,5
1052,16,6,4
1053,10,10,15
1054,20,18,15
1055,4,11,7
1056,14,11,7
1057,11,12,2
1058,13,13,16
1059,4,5,9
1060,18,16,7
1061,11,2,18
1062,1,3,10
1063,18,14,20
1064,19,9,16
1065,20,13,12
1066,14,13,5
1067,13,14,20
1068,19,18,20
1069,7,16,4
1070,1,3,7
1071,14,4,2
1072,19,6,5
1073,14,2,20
1074,13,9,9
1075,16,15,10
1076,17,3,2
1077,14,4,18
1078,1,10,6
1079,19,11,8
1080,15,20,11
1081,7,1,3
1082,14,19,18
1083,8,14,14
1084,18,2,18
1085,17,3,19
1086,11,20,10
1087,7,18,11
1088,19,15,17
1089,5,11,6
1090,9,15,2
1091,7,20,11
1092,14,4,6
1093,8,15,20
1094,5,3,8
1095,8,3,14
1096,19,6,8
1097,1,12,4
1098,12,2,4
1099,8,16,18
1100,19,11,16
1101,3,3,10
1102,4,16,17
1103,11,3,12
1104,9,1,16
1105,2,9,1
1106,16,2,5
1107,17,10,11
1108,17,1,1
1109,9,20,5
1110,9,18,7
1111,5,7,6
1112,17,9,2
1113,9,9,9
1114,2,3,9
1115,1,6,12
1116,19,5,2
1117,15,10,13
1118,11,12,9
1119,8,18,10
1120,10,6,2
1121,12,3,13
1122,6,13,6
1123,4,12,11
1124,12,20,7
1125,20,16,16
1126,6,12,15
1127,14,16,15
1128,4,8,16
1129,13,4,9
1130,13,15,20
1131,14,14,3
1132,3,14,14
1133,8,20,14
1134,8,11,15
1135,19,18,4
1136,1,15,12
1137,16,4,5
1138,13,9,17
1139,8,8,11
1140,2,7,5
1141,5,11,2
1142,10,12,20
1143,2,2,4
1144,19,15,4
1145,16,13,10
1146,6,8,1
1147,15,2,14
1148,16,8,11
1149,2,11,6
1150,17,2,13
1151,5,12,18
1152,2,17,2
1153,10,20,14
1154,19,14,1
1155,17,19,20
1156,15,20,15
1157,19,7,12
1158,20,12,8
1159,9,20,1
1160,19,10,7
1161,16,7,8
1162,4,6,17
1163,12,12,6
1164,15,3,4
1165,12,8,3
1166,19,17,1
1167,1,6,3
1168,13,12,14
1169,12,5,11
1170,3,3,3
1171,14,3,1
1172,4,19,17
1173,5,12,4
1174,17,7,17
1175,7,8,8
1176,17,15,10
1177,2,3,20
1178,20,10,8
1179,13,14,2
1180,18,11,15
1181,19,4,13
1182,6,8,4
1183,6,20,13
1184,3,8,9
1185,18,14,5
1186,18,5,8
1187,1,20,17
1188,11,6,6
1189,18,2,10
1190,6,17,6
1191,2,19,2
1192,18,14,20
1193,2,20,14
1194,15,6,8
1195,2,12,17
1196,9,9,6
1197,15,5,15
1198,5,17,9
1199,14,1,12
1200,18,13,2
1201,3,9,2
1202,2,15,7
1203,11,13,8
1204,14,18,11
1205,12,4,20
1206,20,3,16
1207,16,9,9
1208,14,13,19
1209,9,15,19
1210,11,3,12
1211,11,10,17
1212,12,18,6
1213,11,17,7
1214,7,8,16
1215,10,16,7
1216,15,17,9
1217,15,10,20
1218,16,6,3
1219,2,5,14
1220,18,18,18
1221,3,7,18
1222,9,13,2
1223,18,9,13
1224,13,17,6
1225,20,19,8
1226,12,11,10
1227,13,2,12
1228,4,8,16
1229,10,12,5
1230,7,14,16
1231,20,11,11
1232,8,2,12
1233,13,9,19
1234,7,9,1
1235,20,10,2
1236,2,6,2
1237,17,20,8
1238,1,11,19
1239,3,4,14
1240,14,7,1
1241,4,20,17
1242,4,10,13
1243,9,5,5
1244,16,20,11
1245,11,16,6
1246,5,2,5
1247,8,11,7
1248,1,10,1
1249,19,9,6
1250,18,9,20
1251,5,18,13
1252,7,14,13
1253,13,17,7
1254,19,10,8
1255,12,9,6
1256,14,18,10
1257,8,3,8
1258,1,4,4
1259,4,8,3
1260,15,7,17
1261,9,3,14
1262,16,19,10
1263,2,6,16
1264,12,19,18
1265,3,8,11
1266,14,16,2
1267,1,11,11
1268,5,1,14
1269,1,7,13
1270,3,19,9
1271,1,2,3
1272,20,8,2
1273,7,13,6
1274,20,10,19
1275,16,15,7
1276,4,5,17
1277,11,8,8
1278,6,18,11
1279,2,12,17
1280,10,5,5
1281,14,9,19
1282,12,5,5
1283,14,5,18
1284,4,11,12
1285,8,12,15
1286,2,8,1
1287,9,3,15
1288,7,16,14
1289,16,18,5
1290,3,8,14
1291,2,10,11
1292,20,3,5
1293,3,3,13
1294,16,2,8
1295,10,16,11
1296,13,3,11
1297,8,9,11
1298,18,4,5
1299,9,20,16
1300,11,11,6
1301,20,5,5
1302,15,1,2
1303,20,17,1
1304,5,3,3
1305,8,7,9
1306,20,16,17
1307,8,17,18
1308,3,6,1
1309,1,17,2
1310,18,12,15
1311,11,17,8
1312,11,4,9
1313,6,16,1
1314,12,5,15
1315,18,12,12
1316,5,10,7
1317,9,17,11
1318,12,11,11
1319,11,17,16
1320,4,17,2
1321,5,6,12
1322,19,3,20
1323,8,5,11
1324,3,17,19
1325,10,13,9
1326,5,11,19
1327,6,5,19
1328,18,12,18
1329,10,19,11
1330,1,6,10
1331,15,11,8
1332,2,17,6
1333,17,18,10
1334,11,2,5
1335,1,16,11
1336,8,15,19
1337,17,13,13
1338,3,1,9
1339,15,1,15
1340,17,20,12
1341,9,3,18
1342,11,16,6
1343,11,14,15
1344,12,6,16
1345,20,8,18
1346,18,5,17
1347,19,18,8
1348,8,19,4
1349,20,12,8
1350,3,6,11
1351,20,19,9
1352,9,20,1
1353,17,5,2
1354,9,10,7
1355,6,17,7
1356,8,10,5
1357,5,7,2
1358,11,13,4
1359,18,13,10
1360,15,9,1
1361,7,14,18
1362,15,4,13
1363,17,5,16
1364,16,8,12
1365,19,10,6
1366,8,7,8
1367,5,19,9
1368,19,14,11
1369,8,6,14
1370,5,10,18
1371,4,11,3
1372,13,7,14
1373,14,8,17
1374,14,15,8
1375,3,17,4
1376,13,15,4
1377,15,11,13
1378,6,14,19
1379,9,20,3
1380,17,1,3
1381,6,11,18
1382,2,5,12
1383,4,5,15
1384,2,12,15
1385,7,20,18
1386,14,3,5
1387,7,10,15
1388,1,15,20
1389,4,2,19
1390,12,18,10
1391,7,11,9
1392,20,13,17
1393,17,2,18
1394,10,13,15
1395,6,12,13
1396,20,3,2
1397,17,7,14
1398,4,5,11
1399,1,3,9
1400,2,6,5
1401,1,17,20
1402,8,20,16
1403,4,12,12
1404,20,13,2
1405,1,6,11
1406,19,4,6
1407,5,18,18
1408,16,17,18
1409,10,16,1
1410,15,5,13
1411,9,20,10
1412,3,15,5
1413,20,17,6
1414,1,8,9
1415,2,18,20
1416,1,4,5
1417,9,7,5
1418,12,1,3
1419,7,13,18
1420,3,14,19
1421,12,18,10
1422,6,17,7
1423,4,18,10
1424,7,6,20
1425,3,3,15
1426,5,14,11
1427,3,5,6
1428,11,18,4
1429,20,9,17
1430,10,1,1
1431,11,4,20
1432,18,16,15
1433,20,20,7
1434,13,17,15
1435,9,12,18
1436,15,8,9
1437,12,15,16
1438,3,1,18
1439,16,14,8
1440,1,19,17
1441,1,20,7
1442,4,20,17
1443,10,20,17
1444,18,8,2
1445,9,11,13
1446,15,2,8
1447,13,12,5
1448,19,8,16
1449,9,7,12
1450,2,2,6
1451,13,19,13
1452,6,6,2
1453,11,13,3
1454,12,9,9
1455,6,2,10
1456,12,12,13
1457,20,18,18
1458,7,15,7
1459,14,7,19
1460,7,1,20
1461,6,6,3
1462,19,16,16
1463,8,16,2
1464,18,16,13
1465,8,9,15
1466,9,15,3
1467,12,11,13
1468,1,17,7
1469,19,7,17
1470,9,2,20
1471,19,18,16
1472,10,1,18
1473,13,2,9
1474,18,14,9
1475,10,2,12
1476,11,14,10
1477,10,2,2
1478,3,19,15
1479,19,3,10
1480,10,11,20
1481,19,2,2
1482,13,12,19
1483,6,10,13
1484,8,19,11
1485,14,10,10
1486,5,5,9
1487,7,18,14
1488,14,15,13
1489,13,2,18
1490,4,12,15
1491,4,6,10
1492,8,16,17
1493,15,11,13
1494,11,10,8
1495,3,20,9
1496,6,11,13
1497,14,1,3
1498,4,11,2
1499,18,6,16
1500,3,19,15
1501,18,2,12
1502,9,4,4
1503,8,6,13
1504,2,7,7
1505,18,11,4
1506,5,18,3
1507,19,7,11
1508,20,4,6
1509,14,15,18
1510,3,18,9
1511,4,18,14
1512,18,9,20
1513,1,20,11
1514,15,14,9
1515,9,7,10
1516,19,1,19
1517,10,7,19
1518,20,17,17
1519,3,11,19
1520,4,10,20
1521,11,17,11
1522,8,8,17
1523,20,9,10
1524,4,2,9
1525,9,11,7
1526,6,14,11
1527,14,7,20
1528,6,3,8
1529,14,3,7
1530,5,9,18
1531,9,1,7
1532,19,18,14
1533,12,8,18
1534,2,9,18
1535,6,3,17
1536,7,8,19
1537,5,13,20
1538,11,13,7
1539,4,5,10
1540,12,2,10
1541,20,15,3
1542,10,11,7
1543,11,11,8
1544,12,17,19
1545,20,15,12
1546,15,18,1
1547,17,8,3
1548,12,20,12
1549,12,3,19
1550,4,1,13
1551,13,12,15
1552,15,13,17
1553,8,2,5
1554,9,14,17
1555,12,4,2
1556,9,9,14
1557,6,13,7
1558,2,9,15
1559,5,18,8
1560,7,16,20
1561,9,5,8
1562,12,11,19
1563,8,13,6
1564,9,20,8
1565,15,1,5
1566,15,5,17
1567,13,14,8
1568,4,3,4
1569,13,18,15
1570,5,20,12
1571,16,8,19
1572,13,14,6
1573,11,6,2
1574,13,18,10
1575,13,3,10
1576,4,9,8
1577,20,12,6
1578,12,14,10
1579,19,11,1
1580,17,4,6
1581,1,10,9
1582,3,20,20
1583,2,4,19
1584,15,2,15
1585,6,12,17
1586,12,9,1
1587,2,6,12
1588,19,17,13
1589,1,11,17
1590,11,11,10
1591,9,11,14
1592,20,12,1
1593,17,3,13
1594,13,9,9
1595,18,10,1
1596,11,4,5
1597,8,3,18
1598,18,20,7
1599,6,11,13
1600,13,18,4
1601,15,19,15
1602,19,17,13
1603,16,4,17
1604,6,9,2
1605,7,14,18
1606,6,10,1
1607,8,17,1
1608,5,10,14
1609,10,8,19
1610,7,9,3
1611,8,15,6
1612,1,20,20
1613,6,4,10
1614,9,9,8
1615,10,17,2
1616,19,15,5
1617,3,3,7
1618,13,4,6
1619,17,9,1
1620,17,12,2
1621,6,18,6
1622,3,14,7
1623,11,20,5
1624,15,20,1
1625,10,1,9
1626,17,6,7
1627,20,7,9
1628,7,4,3
1629,12,19,13
1630,15,12,16
1631,20,20,20
1632,10,14,20
1633,8,12,9
1634,1,4,8
1635,15,17,15
1636,18,19,5
1637,17,3,8
1638,18,13,10
1639,11,14,13
1640,19,12,4
1641,4,8,3
1642,11,15,7
1643,18,17,3
1644,8,20,4
1645,7,2,15
1646,7,10,7
1647,9,5,8
1648,11,20,8
1649,8,18,18
1650,8,15,15
1651,12,15,8
1652,3,15,10
1653,15,2,6
1654,17,8,14
1655,20,13,20
1656,14,13,15
1657,2,6,1
1658,10,16,18
1659,7,14,19
1660,4,12,3
1661,15,15,8
