Date,red_sold,blue_sold,yellow_sold
735,14,1,14
736,12,18,20
737,8,19,8
738,18,19,20
739,14,1,13
740,9,17,7
741,12,17,5
742,17,19,16
743,9,2,10
744,6,5,6
745,3,12,14
746,10,9,20
747,6,7,18
748,6,19,8
749,14,2,7
750,19,2,5
751,7,11,8
752,2,4,18
753,4,6,15
754,19,2,16
755,13,7,5
756,4,5,13
757,2,2,16
758,2,17,12
759,20,11,15
760,1,6,15
761,3,9,13
762,14,10,14
763,3,5,17
764,6,12,20
765,10,16,3
766,10,9,10
767,16,5,20
768,9,14,2
769,12,4,9
770,17,6,1
771,6,10,17
772,20,3,14
773,13,6,15
774,20,5,19
775,18,5,20
776,7,10,20
777,4,10,20
778,3,8,8
779,17,10,3
780,4,16,2
781,4,3,10
782,3,13,5
783,17,20,17
784,11,16,8
785,4,4,6
786,20,8,7
787,7,9,19
788,7,17,2
789,3,10,3
790,16,7,19
791,16,4,12
792,16,5,17
793,13,14,16
794,4,11,2
795,4,15,20
796,4,10,18
797,2,10,18
798,20,11,1
799,13,11,6
800,9,10,17
801,9,17,2
802,12,12,16
803,13,9,1
804,13,19,10
805,13,2,8
806,6,11,1
807,6,13,18
808,20,5,13
809,8,19,7
810,11,8,16
811,7,16,15
812,16,1,14
813,3,18,17
814,13,19,3
815,19,2,3
816,13,19,6
817,8,18,16
818,2,2,2
819,10,17,16
820,14,16,3
821,1,2,3
822,17,9,15
823,14,15,20
824,13,6,5
825,19,5,13
826,7,8,17
827,7,8,18
828,7,7,18
829,13,11,7
830,16,5,5
831,18,1,9
832,9,9,17
833,19,16,10
834,4,4,17
835,11,16,5
836,3,5,13
837,18,2,16
838,12,14,19
839,7,3,18
840,3,17,14
841,7,11,18
842,16,9,16
843,2,2,10
844,12,19,20
845,14,1,5
846,5,17,1
847,2,9,10
848,11,7,11
849,16,13,7
850,2,9,2
851,9,9,20
852,11,6,17
853,19,15,14
854,10,9,17
855,3,10,12
856,19,4,20
857,9,6,18
858,11,8,18
859,19,5,7
860,6,20,17
861,15,14,6
862,7,8,20
863,3,17,17
864,20,6,1
865,15,13,8
866,12,15,20
867,19,19,2
868,11,20,19
869,9,16,11
870,18,5,2
871,8,9,15
872,13,10,3
873,10,14,18
874,20,14,1
875,15,15,20
876,6,17,11
877,10,9,7
878,14,8,15
879,14,19,15
880,11,13,13
881,18,8,12
882,2,19,9
883,5,9,16
884,2,1,10
885,10,19,20
886,8,20,15
887,17,13,15
888,3,1,2
889,9,14,14
890,4,20,3
891,19,7,20
892,15,18,12
893,7,3,10
894,7,4,10
895,17,12,4
896,20,6,13
897,5,4,8
898,20,12,6
899,2,14,20
900,1,17,11
901,12,11,13
902,9,14,11
903,2,14,9
904,15,7,2
905,14,10,13
906,8,8,13
907,15,14,8
908,8,11,5
909,13,10,7
910,17,15,12
911,17,15,14
912,19,15,20
913,19,4,16
914,13,16,9
915,1,11,17
916,6,11,20
917,20,1,16
918,11,1,15
919,4,17,2
920,7,10,10
921,3,1,5
922,13,16,12
923,14,3,1
924,14,10,14
925,10,3,11
926,19,13,3
927,6,8,17
928,7,1,20
929,6,7,3
930,9,20,17
931,15,19,4
932,6,7,14
933,20,13,7
934,20,19,20
935,16,6,9
936,18,11,20
937,16,4,9
938,15,17,17
939,9,19,19
940,19,13,1
941,15,6,2
942,15,14,3
943,2,13,5
944,20,4,9
945,5,11,3
946,8,10,7
947,2,18,5
948,6,2,4
949,17,10,17
950,6,18,20
951,4,10,13
952,9,2,19
953,10,10,4
954,4,1,7
955,14,18,11
956,15,19,14
957,9,9,13
958,14,11,8
959,1,10,6
960,13,2,8
961,3,16,10
962,12,2,16
963,6,4,6
964,7,14,1
965,4,11,11
966,11,14,14
967,5,8,19
968,16,19,5
969,7,16,19
970,20,18,19
971,2,13,19
972,9,4,11
973,10,7,20
974,15,1,2
975,11,3,11
976,2,11,15
977,3,3,2
978,17,6,1
979,4,19,17
980,2,10,2
981,19,1,20
982,13,7,1
983,14,7,7
984,17,5,5
985,19,7,5
986,3,13,11
987,9,2,9
988,15,11,3
989,10,7,10
990,9,13,18
991,6,15,18
992,15,14,5
993,10,2,17
994,7,8,15
995,12,7,1
996,20,8,15
997,2,8,15
998,7,8,19
999,13,16,3
1000,7,11,13
1001,2,6,3
1002,16,12,20
1003,5,7,5
1004,9,16,2
1005,15,7,19
1006,9,10,7
1007,4,2,13
1008,17,17,15
1009,3,9,2
1010,19,16,6
1011,14,6,4
1012,14,19,5
1013,2,4,6
1014,11,5,20
1015,4,6,15
1016,20,9,8
1017,2,14,14
1018,19,5,1
1019,17,5,20
1020,14,11,19
1021,18,8,3
1022,1,5,2
1023,10,4,13
1024,14,20,1
1025,17,1,10
1026,2,3,14
1027,14,13,16
1028,6,13,13
1029,6,19,9
1030,5,15,8
1031,5,7,6
1032,12,10,3
1033,12,15,2
1034,10,7,20
1035,16,2,14
1036,12,15,6
1037,17,5,9
1038,3,11,18
1039,12,10,19
1040,5,20,17
1041,3,6,3
1042,5,4,6
1043,18,5,4
1044,12,16,15
1045,9,18,2
1046,14,15,13
1047,5,14,2
1048,7,18,12
1049,15,6,12
1050,15,14,11
1051,16,17,17
1052,3,18,1
1053,1,19,5
1054,6,9,11
1055,20,12,10
1056,7,2,14
1057,18,2,6
1058,18,2,18
1059,11,12,5
1060,8,13,4
1061,1,11,18
1062,11,14,1
1063,15,2,8
1064,20,18,16
1065,5,18,12
1066,9,2,10
1067,8,4,8
1068,13,16,14
1069,19,9,15
1070,6,4,5
1071,20,13,3
1072,6,13,2
1073,4,10,8
1074,13,11,18
1075,18,13,3
1076,11,7,18
1077,11,4,4
1078,13,1,20
1079,10,5,15
1080,9,14,2
1081,18,3,9
1082,13,17,9
1083,2,1,5
1084,2,9,7
1085,3,10,10
1086,6,15,7
1087,19,10,14
1088,12,17,15
1089,3,18,14
1090,16,9,19
1091,7,17,9
1092,15,9,19
1093,17,5,14
1094,20,10,9
1095,20,11,3
1096,16,20,16
1097,1,17,20
1098,8,9,13
1099,9,6,7
1100,11,12,16
1101,5,6,11
1102,10,19,6
1103,3,10,7
1104,10,14,14
1105,10,15,20
1106,20,16,11
1107,10,6,2
1108,6,2,2
1109,10,5,4
1110,5,9,16
1111,11,10,18
1112,5,14,11
1113,13,10,19
1114,9,16,15
1115,6,5,4
1116,12,8,9
1117,8,5,7
1118,16,9,12
1119,8,2,4
1120,14,16,16
1121,5,4,12
1122,14,12,4
1123,5,1,18
1124,13,6,3
1125,18,13,11
1126,19,7,17
1127,20,20,4
1128,4,7,16
1129,16,11,12
1130,14,19,7
1131,1,13,3
1132,11,10,3
1133,19,8,13
1134,18,14,5
1135,20,8,5
1136,14,1,19
1137,6,8,11
1138,14,14,19
1139,10,13,20
1140,12,6,19
1141,13,20,2
1142,17,15,18
1143,9,3,20
1144,12,7,16
1145,10,14,1
1146,3,15,16
1147,8,10,19
1148,4,12,2
1149,8,7,14
1150,20,9,11
1151,12,1,7
1152,10,5,3
1153,1,15,1
1154,1,2,9
1155,16,1,7
1156,4,10,13
1157,14,13,18
1158,15,10,9
1159,9,14,11
1160,10,19,13
1161,13,20,3
1162,2,16,17
1163,2,13,8
1164,7,3,19
1165,5,14,1
1166,7,3,18
1167,1,14,3
1168,3,10,11
1169,3,13,11
1170,17,1,14
1171,7,4,20
1172,12,12,17
1173,8,5,3
1174,3,3,19
1175,7,2,1
1176,2,10,6
1177,13,16,5
1178,1,15,1
1179,16,17,4
1180,12,17,1
1181,7,12,7
1182,5,2,20
1183,13,5,4
1184,15,7,5
1185,20,1,9
1186,19,1,13
1187,9,8,5
1188,5,16,20
1189,17,5,2
1190,7,11,5
1191,7,4,15
1192,12,2,15
1193,5,19,15
1194,1,9,17
1195,6,19,16
1196,14,16,16
1197,17,16,18
1198,1,1,16
1199,20,4,11
1200,11,10,6
1201,9,1,7
1202,11,3,9
1203,8,18,15
1204,13,7,2
1205,4,2,3
1206,20,8,4
1207,4,10,18
1208,16,20,17
1209,20,18,19
1210,4,9,13
1211,9,16,11
1212,10,17,8
1213,15,2,17
1214,18,17,20
1215,10,7,12
1216,1,8,9
1217,8,14,11
1218,20,11,7
1219,7,1,1
1220,17,13,20
1221,17,17,10
1222,10,3,2
1223,14,5,19
1224,16,11,15
1225,13,5,6
1226,13,6,20
1227,15,2,3
1228,8,8,13
1229,20,2,6
1230,12,17,14
1231,14,2,5
1232,16,3,14
1233,4,9,19
1234,4,5,12
1235,2,8,7
1236,12,13,8
1237,3,8,2
1238,2,8,10
1239,14,13,19
1240,9,7,8
1241,19,9,13
1242,9,7,8
1243,16,11,11
1244,16,19,8
1245,6,10,3
1246,3,13,8
1247,14,13,10
1248,4,10,1
1249,12,18,13
1250,1,17,10
1251,9,11,11
1252,8,11,18
1253,18,8,16
1254,16,3,2
1255,13,5,7
1256,7,8,8
1257,7,1,12
1258,6,14,11
1259,10,1,1
1260,13,1,13
1261,14,19,14
1262,11,18,9
1263,3,7,11
1264,20,6,10
1265,13,2,16
1266,14,9,1
1267,11,13,1
1268,11,13,6
1269,20,7,5
1270,12,16,10
1271,13,1,15
1272,9,4,13
1273,11,2,16
1274,9,7,13
1275,5,11,2
1276,9,2,8
1277,2,14,3
1278,2,14,4
1279,8,10,2
1280,9,20,7
1281,13,18,11
1282,2,20,6
1283,10,18,8
1284,3,19,1
1285,20,3,16
1286,7,10,10
1287,7,10,18
1288,5,10,4
1289,7,20,6
1290,6,17,12
1291,10,19,8
1292,7,5,15
1293,20,1,16
1294,16,16,19
1295,17,18,18
1296,2,4,12
1297,1,7,18
1298,10,17,4
1299,4,9,13
1300,14,12,19
1301,12,19,7
1302,16,20,14
1303,5,15,9
1304,3,4,3
1305,20,18,8
1306,17,9,4
1307,7,17,6
1308,17,9,14
1309,10,12,8
1310,5,5,5
1311,2,16,8
1312,20,8,11
1313,20,12,7
1314,16,7,14
1315,9,12,13
1316,9,2,13
1317,18,17,8
1318,20,3,17
1319,9,14,20
1320,10,6,17
1321,12,8,2
1322,4,3,13
1323,9,18,17
1324,14,11,11
1325,6,13,9
1326,3,14,9
1327,17,10,8
1328,10,19,9
1329,6,4,14
1330,7,13,13
1331,10,19,19
1332,10,11,9
1333,9,18,9
1334,11,12,3
1335,7,20,7
1336,13,12,20
1337,9,13,18
1338,14,9,15
1339,9,3,3
1340,4,16,14
1341,9,15,8
1342,8,5,12
1343,16,3,5
1344,10,12,18
1345,5,18,3
1346,14,19,15
1347,11,13,14
1348,9,16,17
1349,7,20,16
1350,7,17,11
1351,20,1,1
1352,2,1,14
1353,11,17,10
1354,4,7,12
1355,4,14,19
1356,1,4,2
1357,16,6,5
1358,16,6,9
1359,4,4,17
1360,13,18,15
1361,20,9,13
1362,13,4,6
1363,2,18,16
1364,14,5,10
1365,10,6,4
1366,18,4,18
1367,11,20,15
1368,11,10,1
1369,1,20,17
1370,2,4,4
1371,11,7,7
1372,4,16,19
1373,17,1,11
1374,3,20,20
1375,2,2,10
1376,13,20,2
1377,1,8,1
1378,18,1,9
1379,18,19,2
1380,6,2,1
1381,16,11,4
1382,11,5,6
1383,14,17,5
1384,9,16,19
1385,20,7,7
1386,16,19,20
1387,13,7,15
1388,13,10,9
1389,17,2,7
1390,7,8,16
1391,20,5,14
1392,7,15,16
1393,17,19,8
1394,12,8,19
1395,9,7,10
1396,7,19,17
1397,1,13,1
1398,9,6,17
1399,20,2,20
1400,9,8,13
1401,12,6,5
1402,2,6,20
1403,13,19,19
1404,15,7,10
1405,10,10,5
1406,6,7,11
1407,10,5,3
1408,13,7,16
1409,9,17,4
1410,2,10,2
1411,20,6,7
1412,17,11,2
1413,3,13,19
1414,5,9,2
1415,7,19,17
1416,14,7,20
1417,3,10,10
1418,12,13,14
1419,4,2,3
1420,9,2,4
1421,4,1,19
1422,12,17,18
1423,19,15,1
1424,6,2,3
1425,9,19,18
1426,1,7,2
1427,16,2,1
1428,10,20,4
1429,17,2,10
1430,16,1,3
1431,15,4,4
1432,6,4,12
1433,15,7,9
1434,4,5,18
1435,6,5,12
1436,13,2,17
1437,5,15,15
1438,10,8,2
1439,10,15,2
1440,20,15,15
1441,15,9,3
1442,20,1,3
1443,13,2,13
1444,4,16,19
1445,3,1,20
1446,3,4,14
1447,3,15,12
1448,16,1,3
1449,14,20,12
1450,18,1,19
1451,5,9,6
1452,17,18,2
1453,7,3,3
1454,13,18,12
1455,16,9,14
1456,3,17,8
1457,14,14,1
1458,17,16,10
1459,8,17,8
1460,18,17,15
1461,19,16,15
1462,9,1,20
1463,5,16,19
1464,16,15,18
1465,4,8,12
1466,1,14,10
1467,9,11,5
1468,7,1,16
1469,18,5,8
1470,18,12,14
1471,2,3,1
1472,12,10,9
1473,19,3,16
1474,7,16,4
1475,5,10,1
1476,13,2,20
1477,17,18,1
1478,14,19,7
1479,5,19,15
1480,18,14,15
1481,13,4,19
1482,20,17,16
1483,20,2,10
1484,7,3,19
1485,6,16,9
1486,17,3,8
1487,5,15,20
1488,5,13,18
1489,15,17,1
1490,6,10,7
1491,15,18,15
1492,12,1,18
1493,18,12,20
1494,8,1,5
1495,4,9,3
1496,5,1,13
1497,7,6,12
1498,16,7,9
1499,16,19,9
1500,12,19,20
1501,16,2,19
1502,14,3,5
1503,6,19,14
1504,12,16,9
1505,5,17,8
1506,13,5,6
1507,14,3,1
1508,3,18,12
1509,18,15,16
1510,2,9,7
1511,10,13,17
1512,2,3,7
1513,3,3,1
1514,13,14,3
1515,4,3,2
1516,2,5,2
1517,16,13,13
1518,16,8,1
1519,18,17,6
1520,9,12,1
1521,10,20,20
1522,8,2,8
1523,16,3,8
1524,19,2,8
1525,5,18,17
1526,2,6,7
1527,14,10,4
1528,12,18,18
1529,9,16,7
1530,17,7,8
1531,15,14,4
1532,18,3,19
1533,7,13,2
1534,11,17,19
1535,1,9,8
1536,18,15,8
1537,20,8,17
1538,9,4,2
1539,17,12,20
1540,3,16,7
1541,7,7,2
1542,3,11,7
1543,12,1,20
1544,16,4,4
1545,6,6,5
1546,10,16,20
1547,19,20,5
1548,9,4,1
1549,13,12,3
1550,18,1,11
1551,5,3,15
1552,14,9,6
1553,7,19,3
1554,11,4,13
1555,11,5,9
1556,1,16,9
1557,5,9,19
1558,9,10,6
1559,4,15,16
1560,17,14,18
1561,1,9,11
1562,6,18,8
1563,12,4,17
1564,11,15,4
1565,19,20,19
1566,10,9,4
1567,12,15,1
1568,13,12,13
1569,4,3,3
1570,14,1,5
1571,15,15,4
1572,5,3,12
1573,5,9,9
1574,17,7,20
1575,1,4,8
1576,4,16,16
1577,17,3,4
1578,6,17,20
1579,3,5,16
1580,6,3,8
1581,16,17,14
1582,1,9,6
1583,20,17,18
1584,16,3,11
1585,2,1,7
1586,15,2,19
1587,9,12,1
1588,18,7,10
1589,9,5,8
1590,12,13,4
1591,12,5,14
1592,7,8,2
1593,15,19,12
1594,3,17,9
1595,11,1,18
1596,10,1,14
1597,2,1,1
1598,5,19,3
1599,20,14,8
1600,8,9,3
1601,4,7,19
1602,8,7,3
1603,12,18,11
1604,15,9,15
1605,14,4,10
1606,5,6,12
1607,2,16,8
1608,9,6,13
1609,13,11,13
1610,15,14,2
1611,2,4,14
1612,14,15,3
1613,13,18,13
1614,3,12,20
1615,11,4,10
1616,6,17,4
1617,14,19,16
1618,16,9,14
1619,1,11,8
1620,16,4,6
1621,11,7,19
1622,19,14,18
1623,4,7,13
1624,13,20,11
1625,1,3,8
1626,1,9,17
1627,15,17,14
1628,15,17,6
1629,15,20,14
1630,20,12,8
1631,3,9,14
1632,17,3,15
1633,3,3,14
1634,11,7,10
1635,6,6,18
1636,13,18,16
1637,11,6,7
1638,4,14,4
1639,4,18,17
1640,5,13,12
1641,13,5,9
1642,11,19,18
1643,1,6,1
1644,4,12,8
1645,9,14,1
1646,2,3,4
1647,1,1,18
1648,4,20,16
1649,2,3,15
1650,14,5,1
1651,14,14,20
1652,4,13,11
1653,7,7,15
1654,5,18,9
1655,1,9,11
1656,3,1,17
1657,14,7,1
1658,19,12,6
1659,12,12,13
1660,19,1,15
1661,7,6,20
