Date,red_sold,blue_sold,yellow_sold
165,12,18,2
166,3,4,19
167,6,17,17
168,6,4,3
169,20,9,20
170,7,1,13
171,9,19,19
172,15,13,15
173,6,1,18
174,17,5,3
175,19,19,4
176,11,14,5
177,9,2,20
178,10,18,1
179,17,17,17
180,18,14,14
181,1,14,12
182,13,9,4
183,7,1,7
184,8,4,12
185,13,5,11
186,9,11,19
187,12,9,7
188,6,14,15
189,15,10,18
190,2,5,20
191,16,2,19
192,10,16,4
193,3,8,5
194,11,20,8
195,1,7,4
196,3,16,13
197,13,3,17
198,7,18,19
199,13,5,13
200,6,13,3
201,19,13,12
202,20,9,19
203,3,17,15
204,1,6,7
205,7,18,6
206,17,14,8
207,19,2,8
208,18,7,13
209,20,11,1
210,10,11,12
211,15,17,10
212,3,12,6
213,17,20,6
214,16,6,12
215,12,10,16
216,3,19,7
217,16,16,16
218,11,9,2
219,17,4,10
220,11,15,14
221,4,8,5
222,9,13,18
223,6,12,6
224,20,7,18
225,9,14,9
226,16,10,18
227,16,5,15
228,2,12,19
229,8,18,19
230,9,12,12
231,2,14,5
232,18,9,5
233,1,7,18
234,17,18,19
235,13,11,14
236,1,4,14
237,9,6,9
238,3,2,19
239,6,6,11
240,3,4,4
241,18,2,1
242,7,2,15
243,2,3,7
244,16,14,5
245,12,6,14
246,11,5,20
247,7,12,13
248,4,1,14
249,14,2,19
250,18,13,14
251,11,11,10
252,10,15,15
253,6,17,1
254,4,17,16
255,13,3,12
256,7,16,16
257,17,20,14
258,5,13,6
259,14,6,9
260,20,10,20
261,2,8,4
262,20,16,9
263,12,11,20
264,16,2,7
265,9,1,2
266,15,4,5
267,6,9,5
268,18,7,6
269,18,18,6
270,7,12,3
271,9,10,17
272,13,17,14
273,10,5,10
274,8,2,1
275,16,20,7
276,1,20,12
277,5,8,13
278,15,2,3
279,4,9,10
280,9,12,5
281,10,7,18
282,18,8,11
283,10,18,13
284,13,17,19
285,4,1,1
286,13,5,15
287,13,11,10
288,11,17,3
289,2,5,13
290,13,4,19
291,11,20,8
292,1,12,9
293,5,17,13
294,17,20,1
295,2,16,2
296,17,15,11
297,6,12,5
298,5,19,7
299,9,10,14
300,14,3,5
301,1,8,13
302,18,13,14
303,13,11,15
304,15,7,8
305,13,12,8
306,20,17,15
307,10,2,17
308,1,20,4
309,20,14,19
310,7,2,16
311,3,4,6
312,12,5,13
313,19,4,18
314,1,6,1
315,19,12,1
316,14,1,3
317,20,12,7
318,5,3,15
319,16,6,3
320,18,18,5
321,8,20,7
322,19,18,10
323,2,16,18
324,1,5,17
325,11,4,12
326,1,8,17
327,6,20,6
328,5,12,19
329,13,8,17
330,7,12,18
331,1,15,6
332,20,1,7
333,7,14,13
334,6,1,11
335,7,16,8
336,10,14,16
337,16,13,2
338,19,20,13
339,8,15,14
340,17,15,4
341,12,17,2
342,12,4,11
343,16,6,20
344,7,16,9
345,20,11,17
346,5,12,1
347,12,11,6
348,2,6,14
349,8,5,3
350,2,17,2
351,15,8,12
352,5,20,17
353,15,4,13
354,17,20,11
355,5,10,5
356,20,5,13
357,2,8,9
358,17,4,16
359,17,2,12
360,14,19,5
361,19,11,17
362,5,2,3
363,2,6,19
364,10,5,12
365,17,12,17
366,5,7,9
367,3,18,4
368,10,18,14
369,12,16,7
370,16,18,14
371,16,14,7
372,19,5,8
373,15,8,16
374,14,13,8
375,7,6,9
376,10,20,12
377,2,16,15
378,7,11,8
379,3,11,3
380,6,10,15
381,7,19,17
382,16,5,20
383,11,5,13
384,15,16,1
385,14,11,15
386,12,15,10
387,9,17,15
388,11,4,1
389,2,20,8
390,20,9,16
391,2,17,3
392,10,19,4
393,12,6,8
394,7,15,5
395,1,1,4
396,18,17,17
397,5,7,15
398,6,11,20
399,16,17,7
400,20,6,17
401,15,9,14
402,2,14,4
403,5,11,4
404,14,5,20
405,8,17,10
406,8,8,14
407,17,16,4
408,10,11,20
409,9,13,1
410,14,1,15
411,7,11,17
412,18,15,3
413,8,6,7
414,6,19,8
415,11,16,18
416,8,11,20
417,18,12,14
418,1,3,13
419,3,20,5
420,7,9,1
421,14,3,3
422,17,17,16
423,17,7,16
424,10,4,6
425,1,1,3
426,4,8,13
427,11,3,11
428,7,10,11
429,8,17,20
430,4,16,6
431,17,19,6
432,11,17,4
433,3,11,2
434,1,6,17
435,1,15,14
436,10,14,9
437,8,11,8
438,17,12,18
439,7,2,4
440,5,11,15
441,14,20,17
442,16,2,11
443,18,2,10
444,9,15,7
445,10,2,20
446,1,8,12
447,11,20,14
448,15,5,16
449,7,5,11
450,17,2,4
451,19,10,3
452,9,11,18
453,6,12,4
454,13,17,17
455,18,6,8
456,5,18,9
457,20,5,12
458,6,13,2
459,1,15,8
460,4,6,18
461,2,12,15
462,6,12,4
463,4,14,6
464,11,6,4
465,8,1,5
466,15,11,4
467,15,9,16
468,5,4,8
469,2,5,7
470,2,19,5
471,14,13,10
472,5,2,2
473,2,5,20
474,6,13,12
475,10,1,10
476,9,3,8
477,3,3,18
478,1,15,9
479,5,18,19
480,11,19,9
481,20,3,4
482,15,18,11
483,2,19,19
484,5,10,2
485,19,17,6
486,11,18,4
487,9,9,19
488,2,7,20
489,18,3,13
490,3,7,8
491,9,9,10
492,12,15,8
493,20,18,4
494,8,16,6
495,4,17,2
496,15,15,17
497,1,19,6
498,1,16,4
499,1,19,18
500,18,11,2
501,17,13,15
502,2,20,7
503,1,6,1
504,17,17,20
505,15,5,3
506,19,3,12
507,10,3,19
508,10,6,11
509,12,7,16
510,13,15,18
511,18,15,8
512,1,6,11
513,8,4,18
514,13,3,9
515,18,13,6
516,15,9,13
517,11,11,16
518,3,14,16
519,6,6,1
520,7,18,11
521,17,20,12
522,16,3,1
523,7,12,17
524,8,5,19
525,13,11,14
526,11,13,13
527,6,8,7
528,13,14,1
529,3,19,17
530,15,8,18
531,4,11,11
532,7,4,7
533,18,8,6
534,6,11,15
535,7,2,4
536,8,17,14
537,19,13,10
538,19,7,3
539,11,1,16
540,18,19,2
541,13,18,12
542,4,7,19
543,15,16,16
544,2,15,20
545,8,9,16
546,2,5,13
547,17,12,2
548,14,5,1
549,10,16,2
550,17,2,7
551,2,5,14
552,9,7,6
553,2,13,2
554,6,15,9
555,17,19,5
556,3,3,15
557,2,1,11
558,8,4,13
559,12,6,2
560,16,11,14
561,11,3,19
562,4,16,12
563,18,2,4
564,10,16,10
565,5,13,6
566,7,8,4
567,2,17,2
568,5,12,13
569,3,11,1
570,1,1,10
571,19,3,6
572,13,20,3
573,16,1,4
574,12,17,6
575,19,2,17
576,7,7,3
577,1,8,11
578,7,19,5
579,13,4,14
580,7,5,12
581,4,16,2
582,15,12,15
583,3,19,3
584,7,4,20
585,11,9,12
586,15,14,8
587,8,15,14
588,6,1,19
589,10,17,12
590,17,1,17
591,9,18,14
592,5,14,17
593,9,9,10
594,8,11,2
595,19,7,20
596,9,15,10
597,8,5,16
598,8,17,5
599,17,8,15
600,9,18,16
601,4,13,19
602,8,12,9
603,14,12,17
604,18,15,20
605,10,17,17
606,4,5,5
607,4,6,17
608,3,13,3
609,16,6,1
610,3,3,17
611,4,8,14
612,7,20,14
613,14,11,12
614,20,4,17
615,2,20,15
616,8,9,18
617,6,12,5
618,8,13,10
619,1,5,17
620,4,11,16
621,12,2,17
622,12,6,20
623,9,7,16
624,11,19,18
625,18,13,13
626,17,12,15
627,18,18,10
628,5,12,6
629,2,5,11
630,15,13,7
631,16,16,9
632,20,19,19
633,14,6,10
634,3,2,13
635,4,2,2
636,13,7,19
637,18,6,8
638,4,13,6
639,17,6,18
640,20,2,18
641,8,19,12
642,10,4,20
643,8,13,16
644,11,12,18
645,4,8,16
646,8,15,2
647,11,16,4
648,10,1,17
649,14,20,13
650,2,4,9
651,5,7,8
652,7,16,12
653,9,4,20
654,11,4,6
655,17,3,19
656,2,20,1
657,1,2,11
658,2,4,2
659,9,19,3
660,5,7,20
661,14,19,12
662,3,18,14
663,18,5,12
664,8,12,11
665,13,11,7
666,3,12,16
667,10,12,18
668,14,18,10
669,7,10,10
670,18,14,5
671,6,10,17
672,2,4,9
673,7,11,6
674,11,6,4
675,10,11,16
676,1,8,17
677,10,4,18
678,7,2,10
679,7,17,2
680,2,16,5
681,9,4,3
682,20,4,1
683,18,6,2
684,8,19,14
685,7,6,20
686,13,10,14
687,14,8,5
688,6,1,2
689,8,19,2
690,6,14,5
691,18,11,16
692,5,4,11
693,19,13,10
694,20,4,1
695,6,8,11
696,4,16,14
697,1,17,4
698,9,17,12
699,12,8,18
700,16,7,5
701,6,17,20
702,4,9,10
703,6,9,8
704,18,2,9
705,15,14,16
706,15,8,16
707,15,14,7
708,9,10,3
709,18,2,7
710,4,7,4
711,18,2,20
712,2,1,5
713,12,14,6
714,17,13,5
715,12,5,20
716,5,7,16
717,11,20,7
718,1,20,15
719,10,12,13
720,6,5,7
721,7,11,18
722,10,16,16
723,16,14,20
724,8,19,14
725,18,7,2
726,1,18,4
727,15,2,17
728,19,6,16
729,10,5,4
730,5,15,7
731,14,6,19
732,18,3,3
733,3,5,20
734,5,18,8
735,11,12,5
736,19,18,1
737,8,14,11
738,4,18,20
739,20,3,3
740,12,13,20
741,16,6,17
742,19,11,11
743,13,6,1
744,20,11,17
745,5,18,15
746,6,7,5
747,19,7,7
748,18,1,20
749,17,12,6
750,1,20,10
751,16,17,14
752,3,17,2
753,9,1,10
754,17,5,2
755,1,7,19
756,10,2,19
757,20,17,16
758,17,6,5
759,10,18,20
760,16,13,11
761,19,3,11
762,5,18,18
763,16,8,19
764,9,10,1
765,19,15,13
766,3,5,11
767,4,8,9
768,1,1,7
769,7,8,11
770,6,12,16
771,7,19,18
772,7,6,17
773,13,4,16
774,14,8,4
775,16,16,4
776,18,5,8
777,18,17,20
778,6,16,11
779,12,8,10
780,4,15,3
781,18,10,13
782,3,2,2
783,20,14,7
784,13,2,4
785,5,6,14
786,12,2,15
787,5,12,1
788,13,14,1
789,14,5,1
790,2,2,3
791,15,2,11
792,12,17,4
793,15,6,1
794,11,8,14
795,3,14,4
796,5,15,13
797,4,20,19
798,16,17,1
799,6,5,14
800,19,5,16
801,4,8,1
802,2,18,5
803,10,19,5
804,6,2,14
805,4,2,16
806,10,2,13
807,20,20,10
808,14,19,3
809,6,11,9
810,16,16,18
811,2,9,17
812,10,15,16
813,16,7,9
814,16,16,17
815,12,8,16
816,13,14,16
817,2,9,12
818,14,18,11
819,19,6,8
820,10,10,16
821,17,19,16
822,9,6,12
823,1,11,13
824,3,16,8
825,2,18,20
826,5,9,17
827,11,12,10
828,5,16,11
829,9,9,16
830,12,9,6
831,16,13,3
832,17,20,9
833,3,5,5
834,19,9,7
835,17,16,16
836,17,17,13
837,17,17,8
838,3,13,8
839,4,7,7
840,19,8,19
841,2,17,11
842,11,16,16
843,3,11,16
844,1,12,20
845,20,13,8
846,4,7,4
847,7,8,1
848,9,6,14
849,13,4,6
850,2,20,2
851,6,5,18
852,13,6,8
853,1,16,15
854,17,8,18
855,14,14,1
856,11,9,2
857,19,8,20
858,7,18,3
859,19,13,10
860,7,13,12
861,19,6,7
862,6,20,6
863,15,13,11
864,2,6,5
865,4,3,17
866,19,4,10
867,2,19,15
868,12,14,18
869,3,15,3
870,8,14,13
871,13,4,2
872,6,10,4
873,9,19,16
874,3,8,20
875,16,2,3
876,9,5,7
877,4,18,5
878,15,15,5
879,10,5,20
880,15,3,13
881,13,11,3
882,15,5,15
883,13,2,8
884,14,15,15
885,18,6,5
886,12,20,18
887,4,18,2
888,12,11,18
889,17,7,9
890,15,14,5
891,6,9,6
892,14,19,5
893,4,20,8
894,4,17,10
895,11,14,7
896,1,9,1
897,9,19,2
898,1,19,20
899,6,17,7
900,13,16,18
901,7,18,20
902,1,3,10
903,8,12,11
904,1,10,13
905,7,13,12
906,13,18,2
907,11,1,19
908,11,17,3
909,7,10,11
910,19,8,3
911,18,3,10
912,18,2,13
913,18,18,2
914,1,6,17
915,19,1,16
916,9,1,15
917,14,17,10
918,16,8,12
919,7,10,9
920,3,4,5
921,20,17,10
922,9,1,7
923,1,3,12
924,17,13,5
925,4,5,3
926,5,2,19
927,6,6,2
928,2,7,20
929,14,3,10
930,1,11,12
931,2,12,15
932,3,20,13
933,14,20,17
934,13,1,14
935,3,11,10
936,16,9,11
937,13,15,17
938,17,19,6
939,1,8,5
940,16,18,9
941,16,10,18
942,15,10,15
943,10,5,5
944,2,7,8
945,8,8,15
946,12,13,15
947,15,1,4
948,15,13,10
949,17,6,4
950,19,20,16
951,1,15,1
952,11,6,13
953,15,17,10
954,14,15,5
955,2,6,10
956,1,11,4
957,16,17,8
958,16,18,7
959,4,16,14
960,20,20,9
961,7,5,1
962,6,17,13
963,15,14,18
964,15,4,3
965,2,7,11
966,8,8,3
967,6,12,17
968,9,11,4
969,15,18,14
970,7,20,15
971,9,15,3
972,16,6,19
973,13,11,9
974,8,5,15
975,14,14,11
976,3,7,2
977,8,11,13
978,7,12,8
979,5,2,10
980,12,4,15
981,7,6,15
982,11,17,3
983,11,7,10
984,8,7,15
985,2,13,2
986,17,19,4
987,15,13,20
988,16,10,19
989,11,12,15
990,18,17,15
991,7,20,1
992,2,20,3
993,6,1,13
994,6,3,6
995,4,3,2
996,19,3,13
997,6,16,8
998,18,15,20
999,3,14,5
1000,5,15,4
1001,18,15,20
1002,13,2,6
1003,16,10,5
1004,14,11,8
1005,19,3,7
1006,13,15,9
1007,20,6,4
1008,20,1,19
1009,12,4,10
1010,18,10,13
1011,3,20,14
1012,9,1,9
1013,5,18,11
1014,6,17,16
1015,10,6,8
1016,5,11,10
1017,13,10,13
1018,6,8,11
1019,2,11,11
1020,2,10,20
1021,14,16,13
1022,9,11,20
1023,13,10,13
1024,19,12,6
1025,1,19,12
1026,14,20,13
1027,18,7,7
1028,20,9,4
1029,11,6,16
1030,15,10,1
1031,11,9,5
1032,1,14,17
1033,5,15,9
1034,5,18,9
1035,3,8,11
1036,4,8,15
1037,4,11,8
1038,2,3,6
1039,3,19,4
1040,9,16,15
1041,19,13,18
1042,11,2,4
1043,4,15,20
1044,9,15,1
1045,6,11,7
1046,6,10,4
1047,5,12,19
1048,8,11,15
1049,7,7,5
1050,16,11,10
1051,4,18,10
1052,20,11,5
1053,9,11,10
1054,14,5,1
1055,11,17,2
1056,9,5,8
1057,11,18,5
1058,2,12,19
1059,2,11,12
1060,7,7,12
1061,7,20,19
1062,16,19,5
1063,7,6,18
1064,14,20,4
1065,10,2,14
1066,13,13,20
1067,1,10,12
1068,10,7,16
1069,1,4,7
1070,20,18,11
1071,12,7,11
1072,15,8,3
1073,14,3,2
1074,9,1,15
1075,15,6,11
1076,18,19,10
1077,8,19,8
1078,20,7,3
1079,7,12,6
1080,3,20,10
1081,3,13,3
1082,11,5,14
1083,10,7,6
1084,1,19,4
1085,9,3,6
1086,19,1,8
1087,13,12,19
1088,5,14,11
1089,11,2,6
1090,4,19,12
1091,10,1,3
1092,15,8,19
1093,13,20,5
1094,2,2,4
1095,4,14,11
1096,1,1,11
1097,11,20,5
1098,3,1,3
1099,16,13,18
1100,5,18,10
1101,5,9,15
1102,4,15,12
1103,13,19,4
1104,4,14,19
1105,6,13,15
1106,11,15,10
1107,16,11,11
1108,14,5,14
1109,2,14,12
1110,1,16,3
1111,12,11,13
1112,1,16,14
1113,16,3,9
1114,10,4,4
1115,19,13,2
1116,8,16,18
1117,11,19,11
1118,19,19,3
1119,14,3,17
1120,3,4,7
1121,8,17,14
1122,16,11,9
1123,6,20,11
1124,16,4,17
1125,8,11,2
1126,8,12,18
1127,14,20,3
1128,18,1,13
1129,2,14,10
1130,17,18,11
1131,9,11,16
1132,7,15,6
1133,4,16,1
1134,5,20,6
1135,7,16,19
1136,14,12,10
1137,16,15,17
1138,13,18,5
1139,3,20,2
1140,18,16,7
1141,3,14,16
1142,16,20,15
1143,18,8,16
1144,6,18,20
1145,14,19,18
1146,11,2,8
1147,9,5,2
1148,15,1,11
1149,20,16,18
1150,3,10,20
1151,20,4,12
1152,10,18,18
1153,18,3,20
1154,13,2,14
1155,8,15,2
1156,14,8,18
1157,4,8,7
1158,1,11,20
1159,15,11,15
1160,10,5,14
1161,16,17,11
1162,7,16,1
1163,16,3,6
1164,2,9,12
1165,7,2,8
1166,5,14,8
1167,14,12,10
1168,13,3,16
1169,3,5,7
1170,17,5,1
1171,19,7,13
1172,9,6,6
1173,16,3,1
1174,10,20,9
1175,1,12,9
1176,14,18,1
1177,5,13,12
1178,12,1,6
1179,8,11,8
1180,15,20,18
1181,17,11,14
1182,13,14,1
1183,10,20,9
1184,11,15,15
1185,17,16,14
1186,6,2,8
1187,5,7,4
1188,20,6,17
1189,17,5,19
1190,15,3,2
1191,9,12,12
1192,6,9,9
1193,15,1,14
1194,2,1,7
1195,11,20,12
1196,6,11,14
1197,5,12,11
1198,5,9,14
1199,4,17,11
1200,4,19,14
1201,9,20,4
1202,7,4,5
1203,8,1,7
1204,12,10,15
1205,17,1,20
1206,4,16,2
1207,19,14,14
1208,9,10,17
1209,20,17,3
1210,6,5,3
1211,14,11,9
1212,4,5,17
1213,1,10,6
1214,6,3,14
1215,12,11,11
1216,17,14,12
1217,6,9,15
1218,20,15,15
1219,10,1,13
1220,18,1,13
1221,8,16,11
1222,6,6,18
1223,15,8,5
1224,13,13,4
1225,9,6,14
1226,6,6,12
1227,14,12,4
1228,14,3,20
1229,16,13,1
1230,19,15,12
1231,6,18,2
1232,9,20,4
1233,17,4,8
1234,15,6,17
1235,7,12,15
1236,2,6,8
1237,4,2,2
1238,14,1,11
1239,6,13,5
1240,4,1,10
1241,17,14,15
1242,3,17,6
1243,18,7,6
1244,2,12,8
1245,19,17,5
1246,5,3,2
1247,2,2,4
1248,20,13,11
1249,16,7,18
1250,5,7,19
1251,9,17,19
1252,11,11,8
1253,15,9,3
1254,20,16,9
1255,6,6,1
1256,14,3,7
1257,11,16,13
1258,17,16,3
1259,16,11,20
1260,12,3,10
1261,9,3,10
1262,8,6,11
1263,20,14,12
1264,19,7,2
1265,4,9,1
1266,17,18,7
1267,5,7,18
1268,9,14,13
1269,17,13,12
1270,15,10,8
1271,9,19,13
1272,13,9,17
1273,11,1,7
1274,6,13,4
1275,11,12,12
1276,3,12,3
1277,9,1,4
1278,16,7,7
1279,11,20,5
1280,18,19,3
1281,3,6,6
1282,6,16,19
1283,14,7,11
1284,15,16,4
1285,9,6,10
1286,5,5,5
1287,19,6,16
1288,11,12,13
1289,1,14,6
1290,9,7,20
1291,13,14,8
1292,4,19,15
1293,20,11,10
1294,20,6,20
1295,9,2,2
1296,6,6,13
1297,2,9,6
1298,8,20,3
1299,14,1,1
1300,10,13,3
1301,13,5,5
1302,1,16,3
1303,18,6,20
1304,14,14,4
1305,19,11,2
1306,20,4,5
1307,6,3,11
1308,7,19,11
1309,16,4,3
1310,3,4,18
1311,3,14,1
1312,3,8,2
1313,4,7,1
1314,3,15,5
1315,13,7,3
1316,10,7,6
1317,9,16,19
1318,13,1,7
1319,17,16,20
1320,19,7,3
1321,3,20,3
1322,10,17,9
1323,3,13,6
1324,10,14,7
1325,1,14,9
1326,16,19,9
1327,6,20,16
1328,8,16,9
1329,7,20,2
1330,5,3,18
1331,1,4,2
1332,5,12,9
1333,8,9,17
1334,1,20,19
1335,19,6,17
1336,3,2,20
1337,1,4,16
1338,5,1,12
1339,2,15,14
1340,2,13,16
1341,16,17,7
1342,6,12,3
1343,18,6,15
1344,10,9,1
1345,16,10,11
1346,11,16,7
1347,18,5,20
1348,12,9,19
1349,11,5,10
1350,15,1,9
1351,15,10,15
1352,4,10,1
1353,5,3,1
1354,13,5,19
1355,15,15,6
1356,9,14,7
1357,18,5,3
1358,10,6,3
1359,3,14,19
1360,19,12,5
1361,20,6,19
1362,15,3,18
1363,3,5,11
1364,7,12,3
1365,13,10,2
1366,1,12,8
1367,2,3,8
1368,4,17,3
1369,3,20,9
1370,20,1,16
1371,14,14,5
1372,8,20,3
1373,11,20,18
1374,3,1,7
1375,13,12,15
1376,8,17,5
1377,9,20,7
1378,4,18,8
1379,4,17,3
1380,14,11,12
1381,11,3,7
1382,19,12,9
1383,1,17,20
1384,4,15,12
1385,4,3,7
1386,15,5,18
1387,5,6,16
1388,6,1,17
1389,16,15,13
1390,10,16,8
1391,11,10,3
1392,19,14,18
1393,4,8,12
1394,16,5,4
1395,14,20,2
1396,19,8,15
1397,5,17,20
1398,14,11,7
1399,20,16,9
1400,2,6,20
1401,18,5,14
1402,4,19,16
1403,14,12,18
1404,18,19,16
1405,9,15,18
1406,11,8,18
1407,5,1,4
1408,11,8,9
1409,4,7,2
1410,3,13,14
1411,6,2,13
1412,3,14,9
1413,19,3,16
1414,4,7,11
1415,14,2,6
1416,15,10,16
1417,14,10,18
1418,9,14,3
1419,18,18,3
1420,13,9,5
1421,17,18,2
1422,20,15,19
1423,7,7,7
1424,3,15,11
1425,10,3,8
1426,17,6,8
1427,2,3,9
1428,5,8,10
1429,1,13,8
1430,7,11,5
1431,18,3,1
1432,18,3,3
1433,4,9,1
1434,13,4,7
1435,8,19,17
1436,7,12,19
1437,10,7,12
1438,5,2,16
1439,3,3,20
1440,4,16,19
1441,5,14,12
1442,7,19,5
1443,2,3,3
1444,3,4,2
1445,18,4,3
1446,16,9,10
1447,11,5,5
1448,14,7,9
1449,2,5,16
1450,5,8,20
1451,20,7,4
1452,7,20,13
1453,19,7,18
1454,18,8,1
1455,2,11,16
1456,17,17,1
1457,17,1,11
1458,4,3,12
1459,1,14,5
1460,11,5,6
1461,3,9,6
1462,17,6,16
1463,4,10,20
1464,15,8,17
1465,15,20,10
1466,10,13,18
1467,4,3,6
1468,19,3,8
1469,14,13,18
1470,5,3,9
1471,12,4,4
1472,9,3,5
1473,19,19,13
1474,16,16,4
1475,4,15,20
1476,9,1,19
1477,16,19,2
1478,13,18,10
1479,3,11,2
1480,7,6,1
1481,13,11,5
1482,16,4,8
1483,6,16,8
1484,17,19,15
1485,5,14,12
1486,7,3,2
1487,16,11,11
1488,4,8,14
1489,15,9,20
1490,4,19,13
1491,11,16,16
1492,15,11,8
1493,2,15,1
1494,3,8,20
1495,4,18,1
1496,7,11,19
1497,11,2,13
1498,1,13,1
1499,11,12,11
1500,5,4,13
1501,12,11,1
1502,9,17,9
1503,12,4,13
1504,3,5,11
1505,1,14,2
1506,4,1,15
1507,4,4,6
1508,10,12,2
1509,3,11,1
1510,17,13,18
1511,15,2,10
1512,18,17,3
1513,3,8,13
1514,9,15,15
1515,3,17,12
1516,6,10,20
1517,10,10,4
1518,6,5,7
1519,1,10,13
1520,9,16,2
1521,8,20,12
1522,2,19,10
1523,2,18,19
1524,6,18,5
1525,17,10,16
1526,1,5,5
1527,1,3,15
1528,8,9,7
1529,20,2,9
1530,9,4,5
1531,8,12,11
1532,3,5,3
1533,2,11,15
1534,10,3,8
1535,17,18,20
1536,9,16,8
1537,2,9,16
1538,20,13,8
1539,5,11,2
1540,7,7,10
1541,16,3,17
1542,19,2,16
1543,5,9,4
1544,13,7,18
1545,13,16,5
1546,18,15,18
1547,9,15,8
1548,16,20,20
1549,6,16,4
1550,16,6,18
1551,7,3,7
1552,20,12,11
1553,14,13,20
1554,16,20,15
1555,20,13,19
1556,3,20,6
1557,20,5,7
1558,6,17,3
1559,20,12,11
1560,18,20,5
1561,1,13,17
1562,3,17,19
1563,16,10,18
1564,6,1,12
1565,18,12,14
1566,20,13,1
1567,6,2,5
1568,11,7,2
1569,7,13,16
1570,1,4,16
1571,10,8,17
1572,16,1,9
1573,11,8,10
1574,14,4,8
1575,20,19,4
1576,4,17,1
1577,1,13,20
1578,15,6,3
1579,12,16,5
1580,1,6,20
1581,7,6,2
1582,15,1,4
1583,19,19,11
1584,7,20,5
1585,19,20,5
1586,16,18,14
1587,8,19,12
1588,16,12,3
1589,11,17,12
1590,9,6,19
1591,5,12,7
1592,8,4,12
1593,13,5,19
1594,5,19,12
1595,11,17,12
1596,2,13,14
1597,11,17,5
1598,15,17,12
1599,8,18,9
1600,7,1,18
1601,13,18,6
1602,1,8,12
1603,6,19,19
1604,12,9,10
1605,10,11,17
1606,4,17,8
1607,17,16,4
1608,16,3,15
1609,16,6,3
1610,15,7,1
1611,4,19,11
1612,17,6,5
1613,8,15,20
1614,18,14,9
1615,2,6,10
1616,6,19,9
1617,3,15,19
1618,16,19,18
1619,1,7,11
1620,12,9,1
1621,18,20,13
1622,1,1,18
1623,12,8,14
1624,2,8,17
1625,13,19,6
1626,12,13,18
1627,8,11,19
1628,6,7,20
1629,12,17,18
1630,11,13,11
1631,16,12,8
1632,10,15,4
1633,19,13,14
1634,8,13,3
1635,3,17,17
1636,9,11,17
1637,10,9,14
1638,5,4,10
1639,20,8,7
1640,20,10,18
1641,18,20,2
1642,10,1,2
1643,11,12,5
1644,17,5,13
1645,2,12,12
1646,16,20,12
1647,1,14,17
1648,11,3,17
1649,9,2,20
1650,9,13,2
1651,17,5,5
1652,12,12,2
1653,13,9,20
1654,20,18,5
1655,10,1,6
1656,18,4,18
1657,15,11,3
1658,7,9,20
1659,9,4,16
1660,19,10,19
1661,10,3,4
