Date,red_sold,blue_sold,yellow_sold
511,6,7,10
512,1,9,9
513,5,7,8
514,1,12,10
515,19,6,12
516,13,11,5
517,17,13,19
518,18,8,11
519,1,14,4
520,16,12,3
521,12,4,2
522,11,4,10
523,10,18,9
524,18,2,14
525,4,20,2
526,12,1,13
527,10,7,10
528,6,2,3
529,13,5,10
530,5,14,20
531,14,6,10
532,3,20,11
533,18,9,3
534,18,5,3
535,4,1,8
536,19,4,2
537,1,8,15
538,1,9,2
539,1,11,7
540,9,13,12
541,8,20,17
542,11,16,9
543,9,8,20
544,7,6,11
545,10,2,7
546,19,2,2
547,4,14,3
548,12,12,9
549,16,17,3
550,9,10,6
551,4,16,7
552,10,15,17
553,7,5,15
554,13,18,18
555,4,3,5
556,6,2,12
557,16,3,11
558,20,7,4
559,15,8,12
560,7,14,17
561,4,2,1
562,18,17,14
563,5,3,10
564,15,6,12
565,15,16,13
566,4,14,4
567,1,19,10
568,7,6,8
569,10,7,9
570,6,20,9
571,13,19,8
572,10,13,12
573,5,16,12
574,13,6,11
575,8,15,3
576,6,9,10
577,6,4,18
578,14,7,12
579,10,1,8
580,4,20,15
581,15,18,17
582,10,17,6
583,10,5,12
584,6,6,1
585,2,16,4
586,6,7,17
587,2,7,20
588,5,18,20
589,4,11,2
590,12,3,4
591,6,3,13
592,11,1,12
593,12,3,8
594,7,10,8
595,12,10,9
596,7,16,19
597,16,20,6
598,16,3,4
599,6,16,17
600,2,13,9
601,3,15,5
602,15,8,9
603,16,13,12
604,9,5,10
605,9,7,1
606,12,15,14
607,20,15,16
608,12,1,17
609,13,3,13
610,6,1,13
611,17,2,19
612,7,18,14
613,3,14,14
614,1,2,10
615,5,19,11
616,2,12,15
617,19,9,7
618,5,20,19
619,8,16,15
620,7,8,10
621,16,15,14
622,9,13,15
623,10,8,9
624,16,1,11
625,3,6,11
626,20,12,3
627,16,17,11
628,18,4,9
629,19,16,9
630,2,9,17
631,3,20,14
632,11,2,7
633,11,19,13
634,6,8,2
635,7,5,5
636,5,11,2
637,4,15,15
638,14,6,17
639,9,18,10
640,4,10,9
641,6,8,20
642,11,2,17
643,7,7,10
644,20,10,11
645,19,18,16
646,14,18,19
647,7,3,19
648,3,18,16
649,9,10,7
650,15,6,9
651,3,7,5
652,15,8,8
653,14,5,20
654,10,3,2
655,17,3,14
656,9,7,3
657,9,8,14
658,5,1,8
659,6,15,14
660,3,11,5
661,5,16,2
662,3,18,16
663,15,8,11
664,7,2,11
665,2,5,19
666,2,17,16
667,4,18,5
668,4,18,13
669,8,5,19
670,1,13,10
671,20,8,2
672,6,17,11
673,17,5,5
674,14,20,10
675,1,12,5
676,18,4,1
677,15,14,17
678,16,10,3
679,10,13,3
680,9,4,5
681,19,11,12
682,13,1,20
683,4,5,1
684,14,1,8
685,18,7,10
686,3,19,6
687,18,14,15
688,12,17,2
689,3,7,13
690,16,9,15
691,20,12,13
692,2,6,3
693,11,11,20
694,6,6,13
695,3,15,8
696,7,12,3
697,15,15,13
698,17,1,16
699,4,6,13
700,1,7,4
701,4,15,15
702,2,17,15
703,17,5,8
704,11,16,19
705,5,2,1
706,12,13,1
707,19,17,6
708,15,14,15
709,11,17,11
710,19,11,17
711,19,5,12
712,10,10,6
713,10,16,1
714,12,12,13
715,12,16,14
716,14,18,9
717,20,19,17
718,20,14,1
719,9,10,20
720,20,10,6
721,6,3,6
722,7,20,1
723,19,16,3
724,1,14,4
725,8,3,10
726,7,19,8
727,8,13,12
728,5,20,10
729,8,14,10
730,8,1,10
731,12,14,11
732,17,15,8
733,6,16,14
734,13,20,14
735,4,6,6
736,17,7,2
737,11,6,14
738,12,20,15
739,8,12,2
740,15,19,10
741,2,5,5
742,3,7,8
743,12,17,6
744,18,18,11
745,17,5,17
746,13,5,2
747,14,15,15
748,2,6,10
749,18,12,9
750,16,13,4
751,6,7,15
752,4,11,3
753,16,3,16
754,1,17,14
755,19,5,5
756,16,19,5
757,1,10,15
758,1,7,7
759,19,16,7
760,4,15,3
761,16,12,12
762,8,5,3
763,1,9,8
764,9,9,1
765,6,9,19
766,17,16,1
767,7,5,18
768,16,2,5
769,10,20,9
770,11,5,17
771,4,16,15
772,4,11,19
773,9,2,3
774,8,16,18
775,9,6,13
776,11,5,16
777,10,12,6
778,15,8,15
779,12,19,14
780,7,5,4
781,2,14,17
782,13,15,16
783,5,16,18
784,13,18,4
785,15,15,4
786,15,19,18
787,3,20,10
788,4,9,17
789,14,10,2
790,3,18,12
791,6,18,19
792,19,6,4
793,6,7,4
794,8,3,12
795,16,1,17
796,1,3,9
797,5,1,5
798,3,17,15
799,1,17,12
800,3,6,18
801,18,11,2
802,2,8,6
803,7,20,3
804,1,5,15
805,9,20,6
806,18,11,10
807,2,17,15
808,7,17,14
809,8,6,12
810,15,4,20
811,13,6,19
812,17,4,20
813,14,15,6
814,6,7,20
815,15,5,10
816,17,4,10
817,2,16,7
818,13,9,10
819,17,12,7
820,17,5,6
821,14,18,1
822,11,7,9
823,2,18,15
824,20,3,4
825,6,14,17
826,1,7,17
827,9,16,13
828,12,9,10
829,9,1,6
830,10,2,17
831,9,12,7
832,7,9,20
833,16,13,20
834,3,5,2
835,18,14,14
836,13,13,9
837,2,15,20
838,7,9,6
839,1,11,1
840,1,14,5
841,20,15,16
842,12,2,5
843,1,2,6
844,19,17,14
845,20,15,12
846,15,1,8
847,13,1,13
848,19,13,12
849,15,20,4
850,18,3,15
851,8,10,1
852,5,5,2
853,4,5,17
854,16,1,19
855,14,14,2
856,19,20,10
857,6,7,15
858,15,13,13
859,1,1,14
860,10,12,9
861,16,18,13
862,16,1,20
863,20,16,18
864,12,17,9
865,13,13,12
866,12,1,3
867,16,11,2
868,11,10,13
869,4,1,3
870,1,14,19
871,18,6,15
872,18,5,19
873,13,1,15
874,12,19,6
875,5,18,17
876,9,4,18
877,4,10,15
878,18,13,16
879,12,1,12
880,17,19,8
881,3,15,20
882,6,5,17
883,17,9,19
884,11,3,18
885,19,3,9
886,6,17,3
887,12,5,7
888,12,7,15
889,2,3,1
890,2,10,8
891,11,19,20
892,10,10,16
893,15,13,12
894,13,19,10
895,12,2,5
896,8,18,6
897,13,1,16
898,19,13,17
899,12,5,9
900,1,2,12
901,9,1,20
902,12,18,3
903,10,4,9
904,15,1,6
905,6,20,20
906,8,6,8
907,20,5,11
908,6,14,15
909,2,10,5
910,16,5,4
911,10,14,8
912,17,2,7
913,15,5,6
914,4,10,16
915,15,12,11
916,17,17,16
917,19,13,4
918,16,17,6
919,15,11,8
920,11,3,12
921,20,10,15
922,1,14,4
923,1,15,9
924,2,3,7
925,2,9,18
926,8,17,4
927,3,12,2
928,18,4,12
929,2,9,1
930,11,17,4
931,14,4,7
932,13,17,1
933,12,3,4
934,16,5,3
935,18,9,11
936,11,14,6
937,17,17,5
938,8,5,7
939,17,5,19
940,9,14,4
941,13,1,8
942,11,5,14
943,5,7,15
944,16,17,3
945,13,17,5
946,19,15,8
947,6,15,2
948,17,18,9
949,13,1,19
950,5,7,10
951,8,6,18
952,10,9,11
953,2,3,10
954,5,12,7
955,16,13,10
956,7,3,11
957,4,7,12
958,2,6,20
959,7,17,8
960,4,11,2
961,17,17,13
962,20,15,2
963,9,7,13
964,13,3,6
965,20,18,2
966,3,13,10
967,17,13,16
968,8,14,15
969,19,6,15
970,9,17,16
971,18,3,7
972,9,19,14
973,12,11,7
974,15,4,3
975,8,17,5
976,8,15,2
977,18,5,14
978,18,4,6
979,9,17,11
980,15,16,8
981,15,10,11
982,20,8,19
983,18,6,7
984,20,2,9
985,3,16,16
986,9,15,11
987,6,3,2
988,3,20,7
989,6,2,7
990,8,12,18
991,3,10,20
992,4,11,15
993,17,1,19
994,17,2,10
995,2,12,19
996,6,15,6
997,1,9,9
998,18,6,20
999,6,5,18
1000,8,17,14
1001,7,16,4
1002,13,13,13
1003,20,11,1
1004,14,12,2
1005,14,19,10
1006,3,3,18
1007,9,18,1
1008,18,9,4
1009,9,13,18
1010,15,20,8
1011,10,19,8
1012,11,13,5
1013,17,9,1
1014,15,13,19
1015,16,3,9
1016,12,6,4
1017,8,1,14
1018,13,14,16
1019,18,19,19
1020,14,12,16
1021,20,5,16
1022,13,9,18
1023,3,4,6
1024,6,14,3
1025,4,10,8
1026,9,15,1
1027,12,6,4
1028,13,15,20
1029,12,11,15
1030,4,15,12
1031,4,9,14
1032,6,6,15
1033,9,9,3
1034,1,15,1
1035,14,2,15
1036,6,9,2
1037,11,14,7
1038,10,11,6
1039,14,1,11
1040,12,8,6
1041,4,12,8
1042,16,11,2
1043,16,20,20
1044,18,20,8
1045,14,10,4
1046,16,3,5
1047,14,12,17
1048,3,2,15
1049,3,5,14
1050,1,5,6
1051,14,9,2
1052,20,3,6
1053,11,11,11
1054,10,5,18
1055,12,8,7
1056,12,19,15
1057,4,4,16
1058,8,6,1
1059,1,19,20
1060,11,17,19
1061,17,9,12
1062,17,6,15
1063,6,16,11
1064,9,12,12
1065,11,5,7
1066,9,1,17
1067,4,18,1
1068,11,19,5
1069,17,8,14
1070,9,7,20
1071,13,13,9
1072,2,14,8
1073,14,7,10
1074,18,12,5
1075,2,13,13
1076,18,17,16
1077,8,16,6
1078,18,20,5
1079,19,4,5
1080,1,11,12
1081,18,10,7
1082,4,19,5
1083,16,14,1
1084,13,10,2
1085,9,11,2
1086,16,2,15
1087,6,1,18
1088,3,14,8
1089,8,20,3
1090,5,20,19
1091,20,17,3
1092,1,20,1
1093,2,16,5
1094,3,1,5
1095,14,19,19
1096,1,4,2
1097,19,9,16
1098,6,3,15
1099,15,19,9
1100,6,14,4
1101,13,3,1
1102,5,3,8
1103,16,16,19
1104,11,20,10
1105,14,1,16
1106,16,12,16
1107,16,5,9
1108,15,9,10
1109,2,20,10
1110,1,17,11
1111,14,9,2
1112,15,9,14
1113,11,9,7
1114,7,19,20
1115,9,16,17
1116,19,2,15
1117,10,3,12
1118,3,6,10
1119,17,13,18
1120,12,13,7
1121,1,18,11
1122,8,8,3
1123,12,7,10
1124,15,13,18
1125,7,12,16
1126,20,7,4
1127,10,12,1
1128,4,6,15
1129,18,18,16
1130,1,9,5
1131,5,4,9
1132,20,14,19
1133,3,14,7
1134,17,3,17
1135,16,3,7
1136,15,10,17
1137,5,19,4
1138,5,3,19
1139,3,5,4
1140,9,13,3
1141,7,14,19
1142,6,16,2
1143,9,13,1
1144,17,12,19
1145,18,2,15
1146,10,12,10
1147,15,18,7
1148,6,10,13
1149,4,19,16
1150,12,1,20
1151,11,16,14
1152,12,5,20
1153,7,4,10
1154,17,18,10
1155,9,12,3
1156,2,2,16
1157,20,10,5
1158,5,4,19
1159,5,16,3
1160,5,12,10
1161,12,5,7
1162,20,1,19
1163,16,12,1
1164,14,7,20
1165,10,1,9
1166,9,16,16
1167,3,12,4
1168,7,11,12
1169,20,5,8
1170,14,3,5
1171,10,9,5
1172,6,14,3
1173,1,1,3
1174,8,6,9
1175,2,17,3
1176,11,15,7
1177,10,20,7
1178,3,4,9
1179,14,17,12
1180,7,7,10
1181,13,4,8
1182,14,13,3
1183,18,10,8
1184,5,4,4
1185,16,1,18
1186,16,10,18
1187,12,10,2
1188,1,4,17
1189,12,2,4
1190,12,13,10
1191,3,9,20
1192,15,15,8
1193,11,9,14
1194,13,11,4
1195,12,13,8
1196,19,8,19
1197,12,12,1
1198,9,18,19
1199,10,7,18
1200,20,3,1
1201,13,17,3
1202,12,1,9
1203,9,20,6
1204,19,16,15
1205,7,7,3
1206,5,5,15
1207,8,6,18
1208,18,19,15
1209,16,18,18
1210,15,16,16
1211,12,5,18
1212,9,15,9
1213,11,10,14
1214,12,8,15
1215,5,20,19
1216,9,17,11
1217,20,17,3
1218,5,11,4
1219,15,20,4
1220,19,16,17
1221,13,1,15
1222,3,4,18
1223,13,16,10
1224,8,11,18
1225,10,5,1
1226,11,20,18
1227,5,20,19
1228,16,11,19
1229,8,18,14
1230,14,3,13
1231,12,15,16
1232,2,16,20
1233,4,9,11
1234,10,7,13
1235,4,6,2
1236,7,14,13
1237,9,9,12
1238,7,3,13
1239,10,20,20
1240,7,10,4
1241,4,5,19
1242,5,4,3
1243,3,10,19
1244,17,19,3
1245,7,1,13
1246,9,11,11
1247,4,1,10
1248,4,17,14
1249,11,15,18
1250,1,11,10
1251,17,9,17
1252,8,3,18
1253,12,11,15
1254,3,16,14
1255,20,19,18
1256,14,15,16
1257,15,3,6
1258,11,12,13
1259,17,10,20
1260,6,16,14
1261,4,14,11
1262,3,7,2
1263,8,13,20
1264,8,3,19
1265,17,15,3
1266,7,2,10
1267,11,8,5
1268,3,5,10
1269,3,1,1
1270,9,4,4
1271,11,15,5
1272,7,4,15
1273,13,16,10
1274,18,9,13
1275,3,12,7
1276,1,4,5
1277,6,12,20
1278,12,9,13
1279,11,12,11
1280,6,2,17
1281,15,1,5
1282,17,20,9
1283,6,18,10
1284,4,18,7
1285,19,18,12
1286,6,11,9
1287,10,19,12
1288,12,19,16
1289,8,20,16
1290,2,17,1
1291,14,13,1
1292,15,17,17
1293,16,20,12
1294,5,10,20
1295,18,1,3
1296,5,5,10
1297,9,13,9
1298,19,17,15
1299,15,1,13
1300,13,14,10
1301,17,14,19
1302,20,15,8
1303,18,7,6
1304,3,8,20
1305,13,18,18
1306,7,13,20
1307,18,15,9
1308,9,9,19
1309,20,15,5
1310,4,1,3
1311,8,4,3
1312,13,16,17
1313,3,20,19
1314,11,16,17
1315,3,5,3
1316,7,6,18
1317,7,19,16
1318,7,18,9
1319,12,4,5
1320,11,1,16
1321,3,15,1
1322,17,2,2
1323,10,3,12
1324,3,2,3
1325,3,3,6
1326,16,19,1
1327,16,19,4
1328,13,13,3
1329,18,2,8
1330,13,10,5
1331,9,6,9
1332,12,19,17
1333,8,15,14
1334,10,18,13
1335,14,14,4
1336,3,9,20
1337,20,2,16
1338,3,3,7
1339,4,9,20
1340,11,18,14
1341,7,19,5
1342,15,9,9
1343,8,18,5
1344,8,9,5
1345,11,15,4
1346,10,20,18
1347,7,20,16
1348,20,16,4
1349,9,18,15
1350,10,11,9
1351,9,6,19
1352,7,8,14
1353,1,8,20
1354,12,15,11
1355,2,8,16
1356,5,15,9
1357,7,11,10
1358,2,16,12
1359,2,13,11
1360,16,6,20
1361,14,20,15
1362,12,16,12
1363,17,11,9
1364,15,20,8
1365,9,9,10
1366,3,5,18
1367,13,5,9
1368,2,4,3
1369,12,3,13
1370,19,12,6
1371,19,19,12
1372,19,15,9
1373,18,12,17
1374,11,6,10
1375,1,15,10
1376,3,9,13
1377,11,6,7
1378,13,17,3
1379,14,9,16
1380,5,12,17
1381,1,8,4
1382,1,10,3
1383,16,9,17
1384,19,18,10
1385,7,7,10
1386,1,19,14
1387,20,20,7
1388,7,18,14
1389,4,17,19
1390,20,5,5
1391,15,16,7
1392,15,11,17
1393,16,9,19
1394,7,7,3
1395,15,11,1
1396,17,11,18
1397,4,5,10
1398,2,13,14
1399,11,15,12
1400,19,14,12
1401,15,19,19
1402,2,9,5
1403,8,4,17
1404,10,9,9
1405,3,1,12
1406,9,16,5
1407,16,18,10
1408,20,15,2
1409,2,3,3
1410,2,13,11
1411,19,13,10
1412,7,1,12
1413,16,3,7
1414,18,5,2
1415,10,17,4
1416,19,19,12
1417,10,6,5
1418,17,11,1
1419,15,12,14
1420,14,15,13
1421,6,2,7
1422,3,6,11
1423,12,20,15
1424,6,15,20
1425,8,19,9
1426,2,2,3
1427,5,6,2
1428,7,5,19
1429,2,16,16
1430,16,9,20
1431,8,3,4
1432,6,17,7
1433,6,2,3
1434,6,3,13
1435,2,8,3
1436,16,7,13
1437,14,7,16
1438,8,3,10
1439,20,7,5
1440,6,9,8
1441,12,3,5
1442,6,6,9
1443,18,3,11
1444,14,19,1
1445,5,8,20
1446,20,4,6
1447,8,5,8
1448,13,9,18
1449,11,11,2
1450,18,3,5
1451,3,6,6
1452,13,6,10
1453,20,15,20
1454,18,10,4
1455,11,16,15
1456,3,1,9
1457,2,19,8
1458,13,10,12
1459,13,7,11
1460,9,12,15
1461,3,4,19
1462,19,4,20
1463,15,19,6
1464,3,8,8
1465,20,2,7
1466,12,11,19
1467,16,8,7
1468,9,12,10
1469,13,14,2
1470,19,12,8
1471,1,18,16
1472,17,6,20
1473,4,9,19
1474,2,16,3
1475,1,10,18
1476,17,2,15
1477,2,3,5
1478,15,7,10
1479,6,8,6
1480,4,14,7
1481,1,1,18
1482,13,10,5
1483,1,1,19
1484,7,11,16
1485,5,3,6
1486,20,6,6
1487,4,2,3
1488,2,3,18
1489,13,2,16
1490,6,20,3
1491,12,3,20
1492,1,10,13
1493,12,4,3
1494,10,17,4
1495,6,7,3
1496,13,16,18
1497,3,12,3
1498,1,15,6
1499,8,19,16
1500,5,3,15
1501,8,1,15
1502,12,4,2
1503,10,1,7
1504,1,9,14
1505,8,10,15
1506,18,3,11
1507,7,18,15
1508,4,6,10
1509,3,2,7
1510,14,14,3
1511,11,1,20
1512,20,11,18
1513,4,19,10
1514,17,2,19
1515,11,1,12
1516,10,4,16
1517,10,19,6
1518,9,9,18
1519,9,9,17
1520,14,17,12
1521,9,18,17
1522,17,8,10
1523,16,4,5
1524,14,6,7
1525,11,8,16
1526,14,3,6
1527,6,3,5
1528,2,17,2
1529,11,13,9
1530,20,20,1
1531,9,11,9
1532,10,7,3
1533,9,8,11
1534,5,9,12
1535,10,12,15
1536,17,6,19
1537,11,14,17
1538,18,20,1
1539,17,20,19
1540,5,15,13
1541,6,13,10
1542,14,11,15
1543,11,10,10
1544,9,1,3
1545,5,16,4
1546,3,19,15
1547,10,13,19
1548,18,5,20
1549,20,15,5
1550,8,9,12
1551,20,11,6
1552,9,20,20
1553,8,20,15
1554,18,19,17
1555,10,1,18
1556,18,2,19
1557,10,8,10
1558,7,2,1
1559,7,19,9
1560,7,11,18
1561,19,14,16
1562,13,2,5
1563,8,8,8
1564,18,3,3
1565,20,15,2
1566,11,15,2
1567,5,18,17
1568,16,2,5
1569,19,2,6
1570,20,10,3
1571,10,15,6
1572,19,15,9
1573,16,12,1
1574,2,9,8
1575,19,6,12
1576,16,8,15
1577,13,14,2
1578,19,11,10
1579,14,2,20
1580,4,6,20
1581,16,19,1
1582,3,14,13
1583,12,19,15
1584,16,6,5
1585,3,1,9
1586,10,15,18
1587,14,20,6
1588,2,15,10
1589,6,18,19
1590,18,18,6
1591,7,9,9
1592,18,18,17
1593,1,7,15
1594,2,15,19
1595,18,3,16
1596,1,1,16
1597,9,3,12
1598,4,1,6
1599,8,19,4
1600,13,2,1
1601,10,1,13
1602,7,4,20
1603,10,8,15
1604,14,20,18
1605,11,18,19
1606,9,14,4
1607,3,3,16
1608,16,5,15
1609,12,17,9
1610,11,19,15
1611,20,10,10
1612,7,14,11
1613,13,20,13
1614,20,14,3
1615,3,17,10
1616,13,1,5
1617,16,13,10
1618,7,4,15
1619,9,1,10
1620,14,16,11
1621,3,7,16
1622,4,19,16
1623,10,17,10
1624,11,7,7
1625,16,16,7
1626,2,6,8
1627,18,20,10
1628,11,13,18
1629,9,11,3
1630,13,12,18
1631,6,16,17
1632,12,12,6
1633,10,19,20
1634,15,16,19
1635,19,12,13
1636,9,17,13
1637,11,4,8
1638,18,3,20
1639,4,18,11
1640,20,9,8
1641,20,7,11
1642,10,13,2
1643,15,4,14
1644,4,5,20
1645,12,16,3
1646,5,19,8
1647,9,11,7
1648,15,18,10
1649,8,10,1
1650,7,18,16
1651,15,17,7
1652,16,12,8
1653,16,16,1
1654,9,6,8
1655,14,1,3
1656,16,11,14
1657,15,18,12
1658,1,14,7
1659,19,8,18
1660,4,1,16
1661,14,12,17
