Date,red_sold,blue_sold,yellow_sold
196,19,17,3
197,1,1,3
198,13,6,16
199,18,8,2
200,9,4,8
201,4,9,1
202,2,11,20
203,20,4,5
204,14,16,4
205,8,6,1
206,10,12,6
207,16,13,2
208,6,17,11
209,13,20,16
210,16,6,13
211,12,5,3
212,9,2,18
213,16,20,9
214,1,18,1
215,19,5,4
216,3,13,18
217,17,5,3
218,8,13,13
219,19,13,15
220,13,2,3
221,15,6,3
222,13,11,17
223,4,8,18
224,10,3,10
225,12,8,8
226,3,17,9
227,9,15,10
228,19,1,7
229,13,13,20
230,14,3,17
231,19,17,17
232,9,6,11
233,1,3,14
234,12,11,7
235,19,8,19
236,13,8,11
237,16,19,3
238,12,19,12
239,19,1,19
240,4,15,18
241,14,7,8
242,20,17,1
243,4,17,14
244,7,15,13
245,15,7,9
246,2,1,4
247,19,1,13
248,11,7,14
249,14,16,12
250,11,19,14
251,7,10,3
252,17,12,5
253,13,16,13
254,11,18,14
255,2,2,9
256,6,8,1
257,14,12,15
258,1,17,14
259,19,10,14
260,6,5,20
261,7,18,5
262,13,5,12
263,13,2,6
264,13,20,20
265,17,8,6
266,18,2,1
267,16,3,5
268,10,2,15
269,14,19,1
270,9,19,4
271,1,2,1
272,2,8,8
273,1,8,15
274,8,19,19
275,9,1,4
276,4,1,8
277,8,4,1
278,7,3,5
279,2,7,4
280,8,17,15
281,19,4,15
282,14,19,5
283,13,20,20
284,6,19,2
285,10,10,2
286,5,3,10
287,3,12,7
288,10,8,11
289,9,10,12
290,19,10,2
291,19,9,12
292,7,16,7
293,7,8,6
294,6,18,6
295,16,20,3
296,11,20,1
297,15,20,16
298,12,11,1
299,4,9,16
300,11,6,11
301,16,18,10
302,4,6,10
303,8,14,8
304,18,6,2
305,1,9,1
306,18,5,8
307,6,20,11
308,10,15,20
309,20,6,10
310,1,2,10
311,12,14,16
312,15,8,8
313,7,6,14
314,2,9,12
315,17,17,14
316,3,3,4
317,20,7,4
318,14,1,14
319,15,1,1
320,10,9,15
321,7,20,15
322,3,15,10
323,3,20,4
324,19,19,17
325,1,19,17
326,4,19,19
327,7,7,16
328,8,6,17
329,2,5,2
330,10,1,17
331,5,10,12
332,8,12,19
333,16,6,13
334,3,9,19
335,20,16,2
336,5,7,12
337,16,4,14
338,12,15,17
339,2,17,15
340,20,4,18
341,10,19,18
342,18,1,13
343,4,9,9
344,7,4,14
345,20,14,19
346,7,8,16
347,18,10,19
348,7,20,13
349,4,18,5
350,13,16,6
351,16,12,15
352,17,1,18
353,5,8,5
354,4,3,8
355,20,12,13
356,15,19,11
357,7,4,12
358,2,8,7
359,5,3,3
360,12,15,19
361,19,3,12
362,6,16,4
363,2,18,7
364,17,1,7
365,3,16,7
366,6,15,14
367,12,17,9
368,9,11,20
369,7,20,2
370,5,20,6
371,2,6,7
372,2,5,6
373,3,9,14
374,10,15,9
375,10,9,4
376,7,17,2
377,19,3,19
378,20,14,20
379,14,16,9
380,10,1,12
381,3,15,3
382,12,19,4
383,7,10,13
384,5,2,19
385,14,3,6
386,10,18,10
387,15,3,5
388,15,6,9
389,13,20,11
390,7,14,6
391,8,13,17
392,7,8,9
393,17,20,14
394,12,9,6
395,10,5,2
396,2,16,11
397,5,11,17
398,6,11,9
399,8,1,5
400,11,14,8
401,1,11,19
402,5,16,13
403,5,7,11
404,1,13,4
405,15,17,15
406,2,16,19
407,18,19,6
408,2,16,6
409,4,17,16
410,18,5,14
411,17,10,12
412,7,12,20
413,12,17,6
414,9,5,6
415,13,4,10
416,12,20,16
417,2,17,5
418,13,7,20
419,15,13,17
420,19,12,6
421,1,19,18
422,20,8,12
423,6,1,7
424,19,12,10
425,16,11,15
426,3,10,19
427,4,9,16
428,3,17,9
429,18,12,8
430,17,18,8
431,12,12,17
432,3,15,2
433,17,5,19
434,20,1,19
435,9,20,6
436,18,7,11
437,16,5,12
438,8,3,11
439,3,17,2
440,10,11,16
441,8,15,14
442,17,9,17
443,15,1,20
444,15,17,20
445,1,8,18
446,4,8,10
447,17,18,19
448,18,13,8
449,19,14,16
450,4,20,6
451,7,11,1
452,5,3,12
453,11,13,18
454,1,18,6
455,11,4,16
456,13,4,20
457,3,9,3
458,11,1,16
459,14,15,7
460,5,20,17
461,3,5,19
462,3,3,17
463,14,5,17
464,8,6,9
465,20,11,13
466,13,19,11
467,7,2,17
468,17,12,4
469,1,13,19
470,11,5,17
471,18,4,8
472,14,19,5
473,15,11,4
474,3,14,7
475,6,6,10
476,17,2,17
477,14,1,16
478,9,6,11
479,13,8,17
480,1,18,8
481,5,14,10
482,8,6,10
483,7,14,8
484,20,18,7
485,1,10,13
486,8,11,15
487,19,4,5
488,12,1,16
489,7,2,13
490,3,12,14
491,11,1,10
492,20,10,2
493,6,1,19
494,8,2,18
495,3,1,4
496,20,15,9
497,11,18,2
498,8,4,4
499,15,17,5
500,17,19,14
501,5,2,9
502,1,12,12
503,14,16,12
504,1,3,8
505,7,18,16
506,4,7,4
507,7,3,10
508,11,8,2
509,10,14,20
510,7,2,4
511,9,10,6
512,4,2,16
513,19,12,14
514,20,10,1
515,11,11,2
516,2,1,13
517,13,1,14
518,3,2,11
519,6,1,10
520,1,7,1
521,9,18,17
522,5,11,4
523,4,16,5
524,9,14,11
525,6,15,8
526,13,11,10
527,6,13,4
528,14,1,5
529,2,14,5
530,15,17,12
531,8,14,9
532,11,2,19
533,17,2,18
534,10,8,3
535,1,18,4
536,5,6,9
537,18,17,12
538,20,3,14
539,11,8,15
540,19,16,4
541,13,10,8
542,18,2,4
543,3,19,19
544,13,6,7
545,12,6,14
546,17,5,6
547,4,11,18
548,7,14,13
549,7,4,17
550,4,9,9
551,7,1,13
552,16,12,17
553,6,18,2
554,15,4,20
555,11,8,1
556,10,20,1
557,4,14,6
558,14,15,14
559,9,3,15
560,16,7,8
561,3,6,4
562,8,5,10
563,9,10,18
564,13,16,4
565,11,1,10
566,17,4,17
567,5,10,6
568,12,12,9
569,1,14,9
570,20,16,7
571,9,7,19
572,11,6,6
573,4,20,8
574,17,18,11
575,5,17,8
576,9,12,11
577,2,9,10
578,18,4,16
579,1,7,13
580,15,16,9
581,6,20,18
582,16,20,10
583,17,10,2
584,17,2,8
585,7,10,2
586,3,19,14
587,7,13,3
588,13,8,18
589,5,8,15
590,16,12,17
591,1,12,14
592,12,10,15
593,4,13,8
594,14,2,19
595,18,4,7
596,1,18,19
597,5,4,13
598,6,3,7
599,19,18,7
600,20,8,14
601,4,13,11
602,6,17,16
603,19,8,7
604,2,2,20
605,13,10,2
606,4,18,20
607,9,7,8
608,8,13,14
609,14,9,1
610,11,5,12
611,7,2,17
612,7,20,20
613,1,11,8
614,16,15,3
615,19,10,3
616,2,8,10
617,5,14,10
618,15,10,5
619,6,15,13
620,5,20,7
621,17,4,1
622,9,8,19
623,16,14,9
624,16,1,3
625,4,14,7
626,18,18,7
627,5,15,14
628,11,16,17
629,18,4,3
630,17,11,2
631,1,11,13
632,6,8,19
633,15,1,19
634,12,19,11
635,9,4,6
636,12,13,4
637,9,2,10
638,12,6,6
639,1,14,5
640,14,14,12
641,3,20,10
642,20,10,18
643,18,11,5
644,8,5,5
645,8,9,3
646,16,7,3
647,14,4,16
648,2,8,8
649,5,8,5
650,9,14,10
651,16,3,8
652,4,12,7
653,3,2,15
654,16,14,14
655,19,4,1
656,7,12,14
657,15,19,14
658,5,3,15
659,13,3,3
660,18,19,16
661,1,6,20
662,2,1,20
663,14,9,17
664,3,6,11
665,13,6,3
666,14,10,14
667,10,13,2
668,1,8,9
669,11,15,8
670,7,16,19
671,9,15,15
672,8,5,11
673,10,14,17
674,20,5,16
675,16,10,15
676,7,13,4
677,10,4,12
678,17,6,16
679,4,17,15
680,15,9,14
681,17,7,2
682,13,11,11
683,15,1,10
684,5,1,7
685,3,14,19
686,7,5,9
687,14,1,10
688,8,12,7
689,17,12,20
690,8,7,17
691,9,5,9
692,16,20,3
693,12,18,12
694,14,20,12
695,1,16,3
696,20,14,6
697,15,7,17
698,6,3,11
699,12,1,17
700,8,8,2
701,9,8,8
702,6,1,6
703,5,5,3
704,6,4,16
705,1,1,1
706,8,19,17
707,7,9,8
708,1,12,12
709,11,10,19
710,20,15,2
711,3,4,7
712,14,12,17
713,13,14,8
714,14,13,19
715,2,14,20
716,11,3,14
717,3,10,5
718,6,10,18
719,13,6,1
720,3,13,16
721,15,11,10
722,15,12,16
723,3,5,19
724,8,9,8
725,16,12,14
726,16,9,5
727,17,6,8
728,17,12,18
729,15,13,18
730,2,8,19
731,10,1,2
732,14,3,10
733,1,8,15
734,6,16,11
735,14,10,7
736,18,16,14
737,20,14,18
738,15,10,10
739,19,2,2
740,14,13,13
741,17,9,2
742,15,12,1
743,11,6,16
744,14,14,13
745,10,20,4
746,17,7,9
747,19,1,14
748,7,9,5
749,6,2,12
750,12,12,12
751,15,17,15
752,7,10,6
753,14,18,5
754,14,20,18
755,5,15,10
756,6,16,2
757,4,15,17
758,19,20,16
759,18,6,1
760,20,7,11
761,20,2,14
762,11,11,19
763,7,7,15
764,7,5,4
765,5,8,14
766,5,14,12
767,14,18,20
768,13,4,10
769,13,12,17
770,13,11,11
771,2,18,13
772,6,10,7
773,12,12,8
774,20,6,8
775,9,2,4
776,13,13,19
777,19,5,2
778,16,9,15
779,2,19,16
780,5,11,11
781,10,15,2
782,18,16,14
783,14,11,17
784,19,8,15
785,12,16,8
786,11,8,16
787,14,1,10
788,9,10,18
789,18,13,10
790,19,1,12
791,17,4,4
792,11,15,11
793,20,19,14
794,1,6,10
795,12,13,2
796,10,17,10
797,14,3,18
798,18,13,2
799,12,17,9
800,1,5,1
801,17,19,8
802,18,16,19
803,9,8,20
804,14,2,15
805,18,5,3
806,16,6,17
807,14,2,18
808,19,14,20
809,6,7,18
810,5,16,11
811,10,6,3
812,19,10,2
813,8,5,7
814,1,10,2
815,7,8,20
816,5,8,1
817,13,4,11
818,3,10,14
819,6,2,1
820,13,6,8
821,14,1,14
822,5,2,3
823,18,1,15
824,20,1,20
825,2,8,10
826,6,17,11
827,1,8,2
828,2,1,20
829,8,11,19
830,19,15,4
831,19,13,20
832,18,18,10
833,5,2,15
834,12,17,17
835,15,16,3
836,12,7,14
837,17,17,14
838,17,11,8
839,13,20,18
840,15,2,2
841,2,17,8
842,10,17,20
843,11,11,5
844,9,9,4
845,7,13,3
846,6,8,17
847,17,2,9
848,6,18,2
849,15,5,8
850,3,6,15
851,16,12,1
852,5,14,4
853,1,6,13
854,18,17,1
855,12,13,5
856,19,4,15
857,14,11,20
858,20,3,18
859,17,15,9
860,1,7,14
861,15,1,10
862,14,4,19
863,19,10,12
864,4,20,16
865,7,19,12
866,16,19,2
867,2,9,19
868,6,9,6
869,20,8,11
870,19,5,4
871,11,12,18
872,2,11,1
873,12,9,16
874,14,13,9
875,14,16,12
876,17,5,7
877,2,12,20
878,10,12,11
879,11,7,17
880,14,7,7
881,5,10,5
882,2,6,14
883,3,6,18
884,4,17,4
885,20,16,7
886,9,5,17
887,5,5,7
888,13,12,15
889,19,12,17
890,10,9,9
891,4,16,15
892,14,15,16
893,15,6,16
894,18,13,14
895,11,12,20
896,20,5,7
897,9,7,20
898,15,14,8
899,4,9,19
900,12,13,15
901,5,19,5
902,6,5,16
903,17,6,8
904,3,8,4
905,9,4,17
906,7,8,7
907,15,6,8
908,6,16,16
909,7,18,6
910,4,18,4
911,3,3,5
912,4,14,5
913,11,16,4
914,7,17,14
915,13,10,11
916,1,10,13
917,17,5,14
918,9,2,8
919,2,4,2
920,19,19,8
921,4,2,10
922,1,4,14
923,8,12,9
924,7,11,14
925,5,12,20
926,19,19,11
927,16,19,17
928,9,4,18
929,18,16,20
930,9,12,1
931,1,4,2
932,20,12,8
933,8,17,19
934,7,2,8
935,4,13,9
936,16,7,14
937,13,13,7
938,6,1,19
939,13,13,13
940,3,16,6
941,8,12,2
942,18,1,14
943,2,19,12
944,14,17,4
945,2,6,2
946,1,3,18
947,14,18,4
948,14,7,9
949,14,18,6
950,10,20,12
951,12,3,5
952,8,4,6
953,16,5,10
954,10,4,14
955,12,10,5
956,12,12,20
957,18,4,9
958,12,11,2
959,7,1,14
960,1,11,18
961,7,20,9
962,4,1,4
963,3,20,19
964,12,8,15
965,20,13,1
966,12,5,13
967,16,10,5
968,15,20,14
969,5,6,16
970,9,5,16
971,7,10,12
972,4,14,14
973,6,20,2
974,13,6,14
975,11,1,9
976,16,4,8
977,2,13,18
978,8,8,12
979,11,7,16
980,1,10,5
981,1,9,16
982,8,13,10
983,12,12,10
984,5,2,16
985,2,13,13
986,3,3,11
987,10,1,16
988,12,19,9
989,3,12,3
990,9,11,5
991,3,19,5
992,3,5,8
993,5,10,17
994,17,7,16
995,17,18,18
996,13,19,7
997,16,17,14
998,3,16,18
999,4,15,4
1000,19,16,20
1001,5,13,17
1002,9,20,14
1003,13,8,8
1004,7,12,14
1005,17,12,16
1006,11,6,4
1007,19,10,11
1008,9,6,19
1009,6,20,17
1010,2,6,19
1011,2,20,2
1012,9,14,12
1013,13,20,4
1014,4,7,14
1015,14,19,19
1016,2,18,9
1017,11,18,15
1018,5,20,7
1019,13,17,12
1020,14,16,9
1021,7,19,1
1022,5,13,15
1023,7,17,13
1024,10,4,12
1025,20,14,16
1026,10,12,5
1027,5,18,3
1028,18,15,10
1029,17,10,9
1030,7,7,3
1031,4,2,11
1032,8,5,5
1033,16,2,12
1034,14,5,18
1035,20,1,5
1036,3,12,2
1037,8,16,10
1038,18,3,14
1039,1,18,9
1040,7,3,3
1041,1,1,20
1042,11,5,16
1043,15,13,12
1044,4,12,19
1045,19,14,17
1046,18,18,20
1047,13,1,9
1048,10,17,12
1049,11,8,1
1050,3,16,8
1051,16,20,18
1052,5,19,12
1053,12,12,17
1054,17,13,7
1055,5,9,8
1056,7,10,12
1057,8,10,5
1058,1,13,5
1059,7,13,5
1060,18,15,17
1061,13,18,19
1062,10,3,2
1063,12,19,19
1064,7,17,1
1065,15,12,7
1066,20,3,14
1067,6,4,10
1068,4,12,20
1069,2,10,18
1070,6,14,3
1071,7,6,17
1072,10,19,17
1073,2,12,2
1074,11,12,19
1075,2,6,13
1076,10,18,18
1077,8,6,2
1078,3,9,9
1079,14,14,8
1080,9,6,9
1081,20,8,6
1082,4,9,1
1083,4,18,19
1084,7,3,18
1085,6,16,16
1086,19,2,12
1087,14,1,4
1088,15,5,19
1089,1,9,9
1090,15,20,15
1091,3,10,13
1092,9,18,1
1093,15,17,15
1094,9,3,5
1095,18,12,12
1096,16,19,18
1097,18,16,13
1098,3,15,2
1099,9,4,12
1100,9,9,12
1101,5,6,5
1102,3,18,15
1103,5,13,19
1104,6,4,14
1105,6,17,1
1106,9,6,2
1107,16,18,8
1108,10,16,3
1109,9,4,5
1110,9,15,8
1111,17,7,3
1112,10,5,20
1113,13,2,16
1114,11,3,8
1115,15,19,10
1116,6,18,8
1117,1,17,5
1118,13,15,16
1119,3,7,11
1120,13,12,9
1121,12,9,11
1122,15,11,16
1123,14,6,10
1124,1,10,3
1125,8,9,11
1126,20,4,9
1127,13,14,13
1128,10,2,19
1129,11,14,15
1130,7,20,17
1131,13,2,17
1132,12,2,15
1133,9,9,14
1134,2,5,6
1135,12,13,16
1136,19,6,14
1137,4,12,10
1138,8,15,5
1139,16,16,12
1140,20,9,18
1141,14,5,16
1142,3,9,18
1143,20,4,7
1144,6,11,1
1145,3,10,10
1146,10,16,19
1147,18,13,14
1148,18,15,19
1149,12,3,8
1150,1,3,9
1151,20,17,14
1152,16,4,16
1153,7,15,13
1154,7,11,14
1155,14,17,20
1156,11,9,4
1157,9,19,20
1158,16,20,5
1159,4,8,17
1160,13,12,16
1161,6,4,17
1162,20,1,2
1163,12,4,14
1164,17,15,11
1165,14,12,10
1166,15,2,8
1167,11,4,18
1168,8,4,9
1169,11,18,15
1170,1,20,15
1171,11,1,15
1172,20,15,4
1173,15,9,18
1174,12,1,19
1175,10,20,15
1176,15,11,14
1177,4,3,20
1178,7,4,4
1179,12,18,5
1180,16,9,16
1181,15,14,17
1182,12,15,13
1183,5,15,4
1184,4,2,13
1185,16,12,16
1186,19,6,18
1187,19,1,1
1188,5,8,5
1189,16,4,7
1190,9,7,20
1191,9,14,13
1192,9,5,4
1193,16,20,2
1194,7,10,6
1195,20,2,16
1196,17,16,15
1197,20,18,8
1198,6,9,8
1199,20,15,7
1200,7,3,20
1201,11,2,19
1202,9,18,15
1203,11,9,14
1204,11,6,3
1205,17,7,10
1206,11,16,2
1207,9,11,12
1208,20,10,13
1209,15,7,14
1210,16,16,13
1211,3,20,19
1212,6,18,9
1213,1,4,16
1214,11,19,13
1215,5,18,13
1216,14,4,2
1217,19,14,16
1218,3,19,7
1219,7,19,5
1220,1,20,7
1221,18,16,17
1222,14,15,2
1223,6,16,10
1224,7,3,9
1225,6,20,12
1226,10,10,17
1227,11,7,4
1228,6,12,15
1229,18,1,7
1230,18,4,11
1231,13,3,10
1232,5,16,7
1233,1,8,15
1234,5,13,14
1235,17,17,7
1236,18,7,4
1237,2,14,6
1238,1,16,9
1239,13,9,3
1240,20,11,16
1241,19,9,3
1242,18,11,19
1243,18,11,2
1244,11,1,14
1245,14,12,16
1246,14,18,2
1247,4,9,7
1248,6,13,3
1249,15,4,8
1250,19,13,1
1251,6,19,1
1252,10,3,5
1253,2,17,5
1254,4,17,7
1255,15,2,6
1256,2,1,17
1257,13,1,15
1258,11,8,1
1259,14,14,15
1260,3,17,6
1261,14,13,20
1262,4,20,16
1263,13,5,20
1264,3,9,4
1265,15,2,10
1266,13,5,12
1267,2,9,1
1268,4,16,20
1269,17,17,17
1270,18,17,14
1271,19,17,19
1272,12,6,6
1273,1,3,15
1274,13,10,17
1275,8,9,14
1276,11,8,12
1277,10,17,3
1278,12,14,6
1279,1,5,9
1280,6,8,6
1281,14,13,8
1282,12,5,9
1283,6,2,20
1284,1,3,1
1285,4,12,16
1286,9,1,6
1287,4,17,11
1288,5,20,12
1289,7,18,6
1290,3,13,10
1291,12,9,4
1292,19,1,15
1293,4,13,8
1294,17,6,13
1295,16,6,6
1296,20,4,6
1297,1,7,9
1298,2,3,10
1299,7,17,19
1300,5,11,6
1301,3,19,15
1302,4,14,8
1303,14,6,8
1304,16,12,8
1305,14,13,9
1306,19,14,19
1307,15,10,14
1308,12,8,11
1309,12,19,1
1310,20,10,15
1311,15,2,6
1312,8,20,7
1313,18,6,1
1314,17,9,18
1315,6,11,12
1316,4,8,6
1317,16,16,4
1318,15,7,17
1319,17,15,18
1320,16,18,12
1321,10,19,11
1322,17,5,5
1323,2,12,13
1324,18,8,3
1325,6,3,14
1326,18,8,13
1327,15,10,3
1328,13,2,19
1329,14,19,19
1330,4,17,9
1331,1,20,13
1332,20,7,17
1333,6,14,18
1334,5,16,11
1335,19,4,9
1336,4,4,19
1337,2,3,10
1338,20,9,1
1339,1,2,2
1340,4,1,8
1341,18,5,8
1342,6,3,6
1343,13,15,12
1344,6,11,11
1345,1,13,3
1346,8,7,9
1347,11,4,12
1348,8,9,6
1349,19,16,15
1350,3,6,2
1351,3,2,17
1352,13,18,2
1353,15,4,17
1354,20,1,1
1355,20,7,16
1356,14,17,17
1357,6,8,17
1358,8,20,6
1359,19,13,16
1360,3,1,14
1361,15,1,16
1362,9,1,18
1363,9,19,17
1364,12,14,19
1365,5,3,1
1366,12,5,16
1367,7,20,16
1368,19,20,14
1369,9,13,11
1370,20,6,5
1371,9,17,6
1372,6,2,18
1373,20,15,3
1374,16,5,13
1375,20,4,5
1376,10,3,6
1377,18,7,3
1378,15,20,18
1379,6,13,2
1380,9,2,20
1381,18,11,16
1382,14,17,15
1383,6,1,8
1384,14,2,5
1385,16,5,2
1386,5,7,15
1387,6,3,3
1388,18,11,17
1389,20,16,8
1390,12,6,9
1391,4,19,8
1392,14,4,15
1393,1,12,16
1394,10,10,11
1395,16,13,12
1396,2,20,17
1397,4,20,6
1398,9,13,12
1399,10,13,20
1400,4,18,4
1401,12,15,3
1402,1,4,10
1403,5,9,6
1404,1,7,8
1405,10,18,10
1406,16,11,4
1407,5,5,12
1408,1,13,17
1409,17,15,5
1410,19,12,15
1411,13,14,11
1412,11,4,13
1413,15,2,4
1414,5,12,13
1415,8,1,17
1416,16,9,10
1417,11,12,20
1418,12,3,4
1419,12,17,11
1420,4,20,19
1421,11,16,2
1422,11,2,14
1423,18,8,15
1424,15,6,15
1425,15,1,9
1426,19,1,20
1427,14,14,11
1428,5,5,13
1429,9,17,17
1430,7,3,9
1431,12,5,13
1432,9,11,6
1433,1,6,7
1434,10,6,5
1435,11,2,1
1436,18,14,8
1437,16,19,1
1438,9,15,5
1439,3,8,1
1440,16,15,18
1441,17,1,4
1442,16,2,7
1443,7,20,16
1444,19,13,19
1445,7,2,7
1446,16,14,18
1447,4,2,7
1448,17,14,12
1449,5,7,13
1450,6,11,3
1451,6,2,5
1452,17,1,3
1453,1,3,14
1454,19,11,14
1455,19,14,12
1456,3,10,5
1457,8,5,17
1458,3,17,17
1459,6,8,17
1460,16,10,16
1461,8,20,9
1462,2,3,16
1463,13,15,20
1464,16,12,5
1465,2,12,9
1466,12,9,20
1467,20,11,4
1468,1,17,10
1469,6,5,5
1470,15,3,11
1471,5,3,8
1472,16,15,14
1473,4,6,6
1474,15,17,18
1475,12,9,14
1476,16,16,8
1477,10,18,15
1478,15,13,10
1479,4,17,4
1480,8,8,17
1481,16,5,5
1482,15,12,15
1483,5,10,15
1484,17,14,5
1485,4,13,1
1486,8,8,12
1487,8,18,9
1488,1,13,16
1489,6,7,5
1490,19,9,14
1491,1,4,10
1492,4,13,4
1493,12,14,9
1494,4,17,8
1495,15,14,6
1496,8,15,2
1497,16,3,17
1498,20,3,11
1499,10,5,7
1500,18,20,15
1501,13,5,19
1502,15,3,10
1503,2,7,10
1504,4,12,15
1505,18,15,13
1506,6,4,2
1507,3,6,1
1508,11,13,2
1509,4,9,14
1510,2,18,14
1511,16,10,18
1512,4,16,10
1513,18,8,7
1514,13,4,14
1515,6,13,10
1516,8,12,3
1517,18,1,4
1518,11,10,2
1519,18,3,7
1520,20,17,4
1521,12,7,20
1522,10,11,20
1523,6,16,1
1524,18,18,19
1525,18,18,13
1526,14,10,3
1527,3,13,13
1528,13,13,12
1529,10,16,4
1530,9,13,19
1531,12,10,14
1532,18,6,19
1533,9,13,6
1534,1,20,8
1535,13,14,11
1536,11,17,4
1537,15,15,18
1538,15,15,12
1539,20,2,18
1540,2,14,17
1541,19,16,15
1542,3,5,16
1543,4,11,14
1544,13,2,15
1545,9,12,16
1546,10,11,20
1547,5,7,1
1548,15,17,3
1549,12,13,11
1550,18,10,9
1551,13,10,9
1552,3,9,12
1553,18,15,14
1554,3,5,11
1555,18,1,15
1556,19,12,17
1557,4,13,10
1558,13,17,6
1559,6,11,19
1560,6,11,10
1561,8,14,9
1562,7,13,12
1563,4,6,12
1564,2,12,18
1565,14,13,11
1566,9,10,12
1567,20,11,1
1568,14,16,6
1569,19,15,1
1570,7,10,15
1571,5,19,3
1572,13,8,10
1573,7,3,13
1574,5,6,11
1575,4,7,14
1576,11,2,4
1577,19,3,16
1578,17,8,9
1579,4,20,13
1580,16,10,6
1581,4,15,12
1582,12,7,6
1583,4,4,4
1584,18,12,16
1585,14,9,13
1586,5,14,1
1587,13,10,4
1588,5,14,13
1589,8,18,14
1590,5,10,2
1591,17,12,8
1592,9,16,1
1593,14,15,10
1594,2,9,7
1595,5,6,4
1596,4,18,12
1597,6,2,4
1598,15,16,15
1599,17,20,19
1600,10,11,11
1601,8,19,2
1602,8,2,9
1603,19,11,11
1604,19,17,3
1605,19,6,11
1606,1,6,1
1607,10,10,17
1608,9,3,2
1609,16,15,9
1610,19,1,12
1611,20,20,9
1612,14,17,19
1613,6,7,8
1614,19,19,9
1615,1,14,13
1616,9,1,18
1617,20,12,15
1618,9,15,9
1619,9,11,11
1620,17,15,3
1621,9,8,3
1622,20,19,3
1623,16,18,4
1624,12,19,16
1625,16,19,16
1626,6,13,17
1627,17,4,8
1628,12,14,17
1629,2,7,1
1630,19,1,9
1631,5,2,19
1632,17,3,14
1633,4,19,13
1634,14,17,20
1635,13,13,10
1636,11,15,19
1637,5,16,1
1638,7,13,10
1639,7,17,6
1640,17,5,12
1641,12,17,16
1642,7,2,13
1643,2,18,7
1644,11,11,5
1645,10,3,1
1646,6,9,4
1647,10,1,18
1648,19,6,16
1649,8,10,7
1650,4,16,13
1651,18,13,5
1652,6,15,18
1653,3,8,6
1654,12,19,1
1655,6,18,10
1656,10,13,11
1657,2,14,14
1658,11,14,14
1659,20,12,19
1660,14,10,2
1661,10,15,1
