Date,red_sold,blue_sold,yellow_sold
770,18,14,2
771,6,8,2
772,7,17,7
773,20,19,19
774,14,15,5
775,19,4,16
776,15,7,2
777,3,20,15
778,18,4,17
779,2,7,1
780,13,15,20
781,1,15,10
782,13,20,13
783,17,16,2
784,11,16,10
785,4,16,10
786,20,12,18
787,2,12,1
788,6,4,14
789,17,5,10
790,12,2,5
791,9,20,18
792,18,10,5
793,6,17,3
794,10,16,6
795,15,1,10
796,18,12,10
797,12,9,10
798,6,6,8
799,8,19,9
800,14,13,10
801,13,8,9
802,5,11,9
803,13,15,18
804,10,5,20
805,2,7,16
806,11,5,15
807,8,4,18
808,8,6,4
809,8,2,17
810,19,10,9
811,10,7,14
812,20,9,10
813,15,17,3
814,5,17,16
815,6,7,8
816,18,20,10
817,8,16,3
818,2,14,8
819,9,2,8
820,18,1,4
821,4,6,4
822,6,16,7
823,13,8,12
824,12,13,11
825,11,11,13
826,13,8,10
827,9,17,4
828,8,13,17
829,9,11,20
830,9,18,8
831,11,11,19
832,3,2,5
833,5,17,6
834,19,3,17
835,6,4,11
836,16,12,15
837,5,17,6
838,9,13,6
839,7,15,3
840,7,10,7
841,17,9,19
842,14,16,4
843,11,15,16
844,16,14,1
845,1,14,16
846,10,2,9
847,19,2,10
848,3,11,5
849,9,10,6
850,8,10,12
851,4,17,15
852,20,7,10
853,18,1,1
854,16,1,3
855,13,6,8
856,3,13,12
857,6,1,7
858,7,20,19
859,12,4,1
860,12,12,13
861,18,7,20
862,15,16,16
863,6,20,16
864,15,1,16
865,13,9,13
866,6,13,7
867,14,7,19
868,13,9,20
869,2,13,10
870,18,11,16
871,15,18,11
872,20,7,1
873,1,10,6
874,6,15,12
875,12,4,20
876,2,18,8
877,15,16,16
878,8,18,12
879,2,15,10
880,20,16,8
881,11,14,7
882,15,18,9
883,8,7,3
884,15,17,6
885,14,15,1
886,20,3,16
887,13,2,13
888,8,17,19
889,11,11,3
890,6,4,10
891,13,9,2
892,18,7,16
893,14,15,6
894,11,11,9
895,11,15,4
896,10,11,15
897,8,18,11
898,20,5,6
899,15,9,20
900,19,7,3
901,10,19,13
902,12,18,20
903,15,9,6
904,8,3,2
905,5,15,6
906,17,16,20
907,2,12,20
908,3,15,15
909,7,11,4
910,13,19,18
911,16,5,17
912,4,20,17
913,12,18,13
914,4,19,14
915,12,19,6
916,6,19,17
917,1,7,2
918,11,8,12
919,13,7,2
920,3,8,12
921,8,3,4
922,10,18,12
923,16,1,9
924,5,19,12
925,18,19,17
926,12,11,15
927,5,18,6
928,18,17,10
929,16,5,7
930,8,3,2
931,3,7,9
932,4,3,14
933,13,2,18
934,16,2,5
935,20,20,3
936,2,15,12
937,12,11,17
938,12,16,20
939,15,9,15
940,16,8,4
941,7,7,9
942,17,6,10
943,10,18,14
944,19,7,20
945,4,9,6
946,10,8,16
947,2,3,17
948,3,16,10
949,4,1,19
950,1,18,3
951,11,18,2
952,17,5,4
953,20,9,2
954,12,1,11
955,14,15,8
956,14,20,20
957,15,5,3
958,15,14,11
959,2,10,19
960,16,15,13
961,6,14,15
962,12,19,5
963,17,14,19
964,15,17,12
965,13,16,1
966,9,1,5
967,20,17,1
968,3,8,12
969,1,10,1
970,14,10,20
971,3,14,12
972,9,12,6
973,12,5,18
974,18,8,8
975,3,6,8
976,13,16,20
977,12,17,12
978,3,19,18
979,7,20,19
980,14,3,6
981,6,1,14
982,16,6,2
983,20,15,7
984,7,4,12
985,4,3,4
986,1,6,8
987,14,12,12
988,3,12,7
989,4,9,13
990,18,16,19
991,3,5,17
992,12,6,5
993,8,6,19
994,2,8,16
995,15,9,12
996,20,11,15
997,13,16,3
998,7,2,10
999,13,11,3
1000,9,20,8
1001,18,2,13
1002,19,13,2
1003,18,4,14
1004,13,16,12
1005,14,4,11
1006,16,11,13
1007,12,14,1
1008,11,13,3
1009,13,19,8
1010,16,12,13
1011,19,8,15
1012,5,16,16
1013,18,8,13
1014,4,2,11
1015,8,13,3
1016,1,20,7
1017,7,12,11
1018,10,7,19
1019,18,10,5
1020,20,8,9
1021,7,8,11
1022,17,6,6
1023,8,10,3
1024,8,13,18
1025,17,3,16
1026,12,15,12
1027,7,17,11
1028,4,7,7
1029,3,14,9
1030,12,8,11
1031,12,12,11
1032,8,7,1
1033,5,13,4
1034,2,19,18
1035,9,2,7
1036,7,19,17
1037,3,8,16
1038,4,3,18
1039,9,7,17
1040,3,3,19
1041,20,9,14
1042,8,7,10
1043,17,6,17
1044,5,11,2
1045,8,3,10
1046,7,5,1
1047,3,13,5
1048,15,11,17
1049,19,2,5
1050,14,11,10
1051,2,9,9
1052,13,10,12
1053,1,16,1
1054,9,19,8
1055,15,7,15
1056,12,17,16
1057,18,7,14
1058,14,7,7
1059,15,7,5
1060,16,14,1
1061,12,16,13
1062,4,12,16
1063,7,19,19
1064,15,10,15
1065,6,18,7
1066,18,1,3
1067,19,20,9
1068,14,7,4
1069,2,10,6
1070,11,3,7
1071,16,20,6
1072,2,2,9
1073,5,4,3
1074,5,6,10
1075,17,11,7
1076,1,19,17
1077,16,5,19
1078,18,7,15
1079,8,17,19
1080,7,8,16
1081,2,14,16
1082,20,15,4
1083,5,10,4
1084,1,3,17
1085,3,18,12
1086,4,5,13
1087,12,15,11
1088,8,14,3
1089,11,3,15
1090,18,11,4
1091,6,3,6
1092,6,9,7
1093,4,19,6
1094,3,13,11
1095,8,9,12
1096,8,12,14
1097,2,13,7
1098,6,19,18
1099,19,12,20
1100,15,15,9
1101,1,19,5
1102,9,18,18
1103,3,15,17
1104,3,5,18
1105,19,19,15
1106,15,7,12
1107,12,20,18
1108,12,20,4
1109,4,10,2
1110,7,8,8
1111,16,14,19
1112,7,8,18
1113,11,2,7
1114,17,2,10
1115,14,5,4
1116,1,11,1
1117,7,17,12
1118,11,11,19
1119,20,4,18
1120,17,18,18
1121,6,20,10
1122,13,2,16
1123,6,6,13
1124,7,13,13
1125,3,13,20
1126,13,1,1
1127,4,4,4
1128,11,6,18
1129,9,2,1
1130,4,18,15
1131,7,16,8
1132,11,14,1
1133,10,19,12
1134,2,9,6
1135,3,1,12
1136,7,19,17
1137,20,10,13
1138,10,3,15
1139,8,9,14
1140,11,5,11
1141,11,14,12
1142,4,5,12
1143,8,17,19
1144,16,7,19
1145,18,8,11
1146,15,4,1
1147,20,2,11
1148,10,6,1
1149,14,18,16
1150,18,19,10
1151,3,17,6
1152,12,18,15
1153,10,15,5
1154,2,7,19
1155,3,8,3
1156,18,18,3
1157,4,19,8
1158,20,2,15
1159,20,19,19
1160,11,14,2
1161,19,11,19
1162,2,16,4
1163,7,7,16
1164,9,12,5
1165,16,20,18
1166,3,9,7
1167,14,3,1
1168,4,16,18
1169,19,1,6
1170,15,12,10
1171,5,16,10
1172,5,6,20
1173,15,17,2
1174,16,2,13
1175,13,8,10
1176,20,20,11
1177,15,9,11
1178,18,4,18
1179,18,20,3
1180,19,6,12
1181,2,1,15
1182,3,3,7
1183,14,10,13
1184,5,13,17
1185,15,7,7
1186,4,15,11
1187,17,9,11
1188,1,17,19
1189,10,16,19
1190,20,17,19
1191,9,15,9
1192,5,14,17
1193,2,1,15
1194,9,4,19
1195,5,6,16
1196,6,19,19
1197,10,14,1
1198,7,3,7
1199,2,16,6
1200,18,11,13
1201,15,6,4
1202,3,10,14
1203,14,5,10
1204,16,17,17
1205,18,4,3
1206,19,7,8
1207,8,13,15
1208,11,8,20
1209,11,16,19
1210,11,10,12
1211,2,5,4
1212,14,1,20
1213,1,1,9
1214,11,15,10
1215,4,19,15
1216,14,12,10
1217,1,19,17
1218,6,6,6
1219,13,5,12
1220,16,17,15
1221,19,13,20
1222,13,2,1
1223,2,16,5
1224,18,11,18
1225,7,19,15
1226,12,14,11
1227,7,8,6
1228,12,7,17
1229,17,1,17
1230,19,14,17
1231,2,15,2
1232,14,3,13
1233,20,14,7
1234,1,11,10
1235,9,9,20
1236,2,17,7
1237,19,11,17
1238,18,4,3
1239,13,8,12
1240,11,13,18
1241,2,8,15
1242,3,19,11
1243,9,16,20
1244,4,3,17
1245,17,19,13
1246,3,5,14
1247,20,12,18
1248,4,3,5
1249,3,1,19
1250,12,7,15
1251,19,8,12
1252,12,5,3
1253,5,1,13
1254,15,10,7
1255,5,7,10
1256,15,13,14
1257,2,18,18
1258,4,15,14
1259,8,10,19
1260,11,1,19
1261,20,13,1
1262,15,12,1
1263,5,12,14
1264,20,10,4
1265,4,18,8
1266,9,13,16
1267,20,20,4
1268,18,10,16
1269,16,7,7
1270,3,15,20
1271,2,9,1
1272,11,5,9
1273,1,14,12
1274,20,1,16
1275,5,14,17
1276,7,9,18
1277,4,16,6
1278,12,15,8
1279,12,18,15
1280,20,2,14
1281,16,12,1
1282,10,14,13
1283,1,15,11
1284,7,18,1
1285,9,12,13
1286,18,11,14
1287,1,16,10
1288,7,18,19
1289,1,15,13
1290,20,20,2
1291,1,14,15
1292,10,18,13
1293,16,19,3
1294,4,20,1
1295,16,18,2
1296,17,14,19
1297,20,17,1
1298,5,4,7
1299,1,11,9
1300,3,10,4
1301,15,18,11
1302,3,6,17
1303,4,12,12
1304,17,11,10
1305,18,15,20
1306,17,19,14
1307,1,14,13
1308,2,4,1
1309,16,12,18
1310,6,11,4
1311,18,8,14
1312,5,5,5
1313,13,14,9
1314,19,10,1
1315,20,11,2
1316,19,6,15
1317,4,8,15
1318,12,18,6
1319,8,1,6
1320,7,12,16
1321,15,11,7
1322,11,9,6
1323,14,16,7
1324,16,20,12
1325,4,3,1
1326,1,5,4
1327,11,18,14
1328,6,3,14
1329,3,14,17
1330,11,16,1
1331,11,15,12
1332,16,11,17
1333,9,1,6
1334,20,7,4
1335,8,3,13
1336,20,7,7
1337,12,17,14
1338,19,8,7
1339,12,18,14
1340,9,7,9
1341,16,14,5
1342,7,11,14
1343,1,12,14
1344,5,5,12
1345,19,18,5
1346,17,2,8
1347,6,19,19
1348,13,18,5
1349,12,9,2
1350,6,19,17
1351,2,3,1
1352,7,17,14
1353,12,7,17
1354,11,2,12
1355,9,10,15
1356,12,8,4
1357,5,16,11
1358,1,12,14
1359,10,16,2
1360,7,4,1
1361,19,11,10
1362,18,13,10
1363,13,16,16
1364,14,6,5
1365,1,13,10
1366,18,16,17
1367,17,8,20
1368,6,4,3
1369,5,2,13
1370,1,12,20
1371,5,10,11
1372,15,16,1
1373,18,3,15
1374,9,13,16
1375,11,6,2
1376,11,20,20
1377,18,9,16
1378,10,12,12
1379,7,1,15
1380,9,13,18
1381,1,18,18
1382,4,18,6
1383,8,2,7
1384,12,16,9
1385,6,8,8
1386,19,13,5
1387,6,11,16
1388,4,13,1
1389,6,13,9
1390,18,9,5
1391,8,14,7
1392,1,4,20
1393,7,3,13
1394,3,6,12
1395,11,16,20
1396,12,4,8
1397,6,18,15
1398,12,13,7
1399,17,18,14
1400,12,15,16
1401,20,20,12
1402,19,19,4
1403,12,13,6
1404,20,6,12
1405,6,3,14
1406,11,7,11
1407,16,13,11
1408,15,10,11
1409,10,12,12
1410,19,16,7
1411,4,8,6
1412,8,20,4
1413,4,7,10
1414,14,17,4
1415,1,17,20
1416,1,12,16
1417,3,4,13
1418,8,8,12
1419,1,7,11
1420,18,13,13
1421,3,12,20
1422,4,15,8
1423,1,19,19
1424,11,7,2
1425,4,2,14
1426,12,9,8
1427,16,2,9
1428,6,12,3
1429,5,19,8
1430,1,15,8
1431,6,14,19
1432,3,18,16
1433,6,15,13
1434,8,2,12
1435,18,11,15
1436,2,7,11
1437,12,19,9
1438,1,2,2
1439,1,20,1
1440,4,11,2
1441,20,19,4
1442,13,19,16
1443,8,16,13
1444,6,8,2
1445,7,1,2
1446,14,11,7
1447,18,1,11
1448,2,10,13
1449,16,12,13
1450,17,18,17
1451,11,8,11
1452,5,17,20
1453,11,9,6
1454,8,18,18
1455,4,16,12
1456,2,1,20
1457,7,14,3
1458,19,15,19
1459,7,13,9
1460,16,12,9
1461,8,3,19
1462,3,7,1
1463,14,18,20
1464,6,3,12
1465,14,13,8
1466,8,8,10
1467,20,13,13
1468,17,11,7
1469,8,4,12
1470,5,16,6
1471,5,1,18
1472,2,20,12
1473,14,8,1
1474,1,6,7
1475,3,18,6
1476,15,10,19
1477,9,12,19
1478,3,16,18
1479,8,2,17
1480,15,4,1
1481,4,20,10
1482,17,13,7
1483,2,7,14
1484,6,3,2
1485,15,3,1
1486,5,10,6
1487,1,4,5
1488,17,10,8
1489,7,9,4
1490,11,9,13
1491,16,5,13
1492,5,12,1
1493,6,17,10
1494,7,12,2
1495,2,13,13
1496,4,2,12
1497,17,20,8
1498,6,10,10
1499,14,4,16
1500,12,17,4
1501,7,16,15
1502,8,16,2
1503,16,12,1
1504,3,12,10
1505,2,12,14
1506,8,2,17
1507,13,7,2
1508,14,5,3
1509,19,11,8
1510,13,3,6
1511,19,4,2
1512,4,16,20
1513,6,6,11
1514,13,17,2
1515,20,10,16
1516,13,14,15
1517,13,3,5
1518,20,2,12
1519,14,3,16
1520,8,8,18
1521,6,17,1
1522,12,5,14
1523,20,11,1
1524,17,14,4
1525,1,1,4
1526,10,9,15
1527,14,15,14
1528,4,12,1
1529,13,18,4
1530,2,11,11
1531,5,10,13
1532,4,14,17
1533,10,1,11
1534,18,17,5
1535,16,4,12
1536,7,15,17
1537,1,3,1
1538,13,9,19
1539,19,11,5
1540,13,13,3
1541,11,14,8
1542,4,2,10
1543,19,17,2
1544,7,4,4
1545,16,11,19
1546,7,7,14
1547,19,13,1
1548,6,20,6
1549,18,5,18
1550,14,18,12
1551,5,2,11
1552,13,18,2
1553,16,13,20
1554,11,10,10
1555,15,3,17
1556,14,11,9
1557,4,6,3
1558,10,1,13
1559,12,8,7
1560,3,9,10
1561,14,19,6
1562,16,16,11
1563,19,20,8
1564,3,13,10
1565,2,18,8
1566,5,15,7
1567,2,20,6
1568,4,4,5
1569,14,16,5
1570,18,11,12
1571,1,2,9
1572,13,16,12
1573,10,17,8
1574,20,2,16
1575,17,9,17
1576,20,1,17
1577,19,6,20
1578,5,9,12
1579,6,2,13
1580,7,16,17
1581,6,10,3
1582,4,9,11
1583,16,17,1
1584,16,12,13
1585,10,8,7
1586,5,12,20
1587,4,7,5
1588,11,3,11
1589,14,19,2
1590,19,17,12
1591,5,12,18
1592,15,7,8
1593,20,13,18
1594,1,16,14
1595,9,1,14
1596,1,10,13
1597,10,10,16
1598,15,15,16
1599,4,12,16
1600,7,11,11
1601,13,5,12
1602,1,4,11
1603,8,17,10
1604,20,7,11
1605,12,2,20
1606,7,18,15
1607,9,3,6
1608,19,18,13
1609,4,10,16
1610,20,3,4
1611,11,9,8
1612,7,15,20
1613,18,12,10
1614,10,15,17
1615,17,10,3
1616,9,19,14
1617,1,8,16
1618,9,13,13
1619,14,6,15
1620,1,18,8
1621,19,4,9
1622,10,13,17
1623,5,14,2
1624,16,10,10
1625,16,10,15
1626,8,2,11
1627,2,7,15
1628,13,19,10
1629,7,3,16
1630,3,8,17
1631,5,20,7
1632,19,4,2
1633,6,14,20
1634,4,7,18
1635,11,8,19
1636,5,4,20
1637,3,13,20
1638,2,6,4
1639,15,1,12
1640,11,20,14
1641,9,17,3
1642,16,5,8
1643,17,12,2
1644,17,16,18
1645,15,18,15
1646,8,5,17
1647,2,13,14
1648,16,7,12
1649,14,18,12
1650,18,3,6
1651,11,17,9
1652,10,6,4
1653,5,16,5
1654,4,9,14
1655,10,4,3
1656,5,9,8
1657,5,19,13
1658,7,13,17
1659,11,19,6
1660,6,1,13
1661,10,5,4
