Date,red_sold,blue_sold,yellow_sold
177,18,5,8
178,3,12,18
179,1,1,9
180,7,11,4
181,16,5,20
182,19,11,2
183,14,12,2
184,11,9,1
185,10,12,20
186,9,19,1
187,9,12,8
188,13,6,19
189,20,3,2
190,11,19,20
191,3,20,1
192,19,4,18
193,6,6,8
194,17,13,7
195,19,16,9
196,19,15,1
197,18,8,19
198,1,6,1
199,10,3,10
200,8,1,20
201,17,3,13
202,17,9,15
203,11,10,6
204,14,9,2
205,11,4,15
206,10,1,8
207,17,2,17
208,4,18,4
209,18,19,3
210,11,7,18
211,8,15,14
212,9,7,17
213,14,5,13
214,5,8,19
215,15,8,9
216,15,18,19
217,2,8,9
218,2,8,15
219,18,10,11
220,9,13,13
221,19,9,1
222,19,16,14
223,11,17,15
224,15,13,7
225,6,15,10
226,1,11,4
227,2,10,3
228,5,9,13
229,17,6,3
230,3,12,6
231,10,13,20
232,18,9,19
233,17,19,15
234,8,20,12
235,10,2,10
236,2,12,15
237,20,12,18
238,15,13,15
239,20,9,10
240,18,1,10
241,11,15,13
242,8,11,17
243,8,6,19
244,11,10,16
245,6,16,16
246,10,12,12
247,19,16,19
248,12,6,4
249,7,10,3
250,12,2,5
251,10,7,18
252,9,19,20
253,6,7,18
254,13,19,16
255,5,1,2
256,4,8,8
257,15,3,15
258,19,19,19
259,2,16,12
260,17,13,10
261,14,17,18
262,8,1,20
263,17,3,9
264,5,7,2
265,3,13,7
266,19,5,14
267,10,18,6
268,11,14,17
269,2,6,8
270,3,6,5
271,5,12,15
272,4,7,6
273,1,19,2
274,15,7,9
275,9,12,7
276,16,1,3
277,3,5,5
278,10,2,10
279,3,5,20
280,14,13,19
281,15,13,14
282,4,1,1
283,17,6,13
284,7,5,2
285,15,4,15
286,2,6,16
287,17,2,17
288,14,14,1
289,18,10,11
290,19,2,18
291,13,15,4
292,3,8,18
293,19,14,4
294,14,12,16
295,1,10,5
296,1,6,6
297,2,2,19
298,17,20,19
299,20,3,7
300,16,5,2
301,12,2,12
302,9,6,8
303,9,7,5
304,10,19,17
305,17,13,19
306,11,1,8
307,6,12,1
308,13,12,11
309,5,5,6
310,20,3,15
311,19,9,2
312,17,20,8
313,15,17,1
314,8,6,8
315,14,17,12
316,15,19,10
317,19,4,4
318,16,8,1
319,2,17,2
320,20,4,4
321,19,8,14
322,13,11,12
323,7,5,20
324,12,7,20
325,12,3,19
326,6,16,13
327,17,1,13
328,8,5,12
329,9,10,3
330,3,19,2
331,6,14,13
332,8,19,16
333,12,5,4
334,1,10,17
335,17,14,4
336,7,2,16
337,15,16,10
338,15,7,19
339,5,13,8
340,18,4,14
341,6,10,6
342,11,13,3
343,4,17,9
344,13,7,11
345,4,12,19
346,9,18,2
347,12,5,10
348,3,10,15
349,15,18,2
350,6,4,16
351,2,19,15
352,11,10,10
353,8,20,3
354,14,3,19
355,1,12,16
356,17,8,10
357,1,19,19
358,19,15,4
359,20,11,14
360,14,1,14
361,1,17,6
362,5,15,10
363,20,12,20
364,11,5,6
365,9,13,1
366,20,2,7
367,3,10,12
368,10,7,2
369,16,19,16
370,13,8,16
371,20,13,13
372,4,2,1
373,15,10,13
374,15,13,15
375,3,18,9
376,7,14,7
377,15,20,12
378,10,14,19
379,17,6,15
380,3,18,18
381,20,14,18
382,3,16,10
383,7,1,14
384,15,12,20
385,2,2,18
386,13,10,11
387,20,1,8
388,5,2,9
389,17,17,3
390,8,13,15
391,2,6,1
392,19,10,9
393,5,19,4
394,20,16,6
395,2,5,13
396,16,12,8
397,2,7,9
398,15,6,3
399,9,10,20
400,18,2,8
401,17,19,2
402,1,6,18
403,2,7,2
404,12,17,10
405,11,11,13
406,16,8,8
407,1,17,15
408,19,17,2
409,16,17,14
410,17,8,15
411,3,2,17
412,1,15,7
413,16,17,19
414,8,9,12
415,3,18,10
416,19,9,7
417,5,7,12
418,9,12,9
419,3,12,10
420,8,1,11
421,19,12,5
422,7,16,13
423,12,10,4
424,19,2,19
425,4,3,1
426,1,13,1
427,18,4,14
428,9,18,13
429,11,18,2
430,13,8,17
431,7,2,8
432,2,7,5
433,6,11,8
434,15,18,16
435,19,19,9
436,14,11,7
437,13,5,12
438,16,5,17
439,7,16,12
440,11,2,4
441,6,6,17
442,2,14,14
443,7,4,4
444,2,3,13
445,5,14,4
446,16,4,3
447,13,4,11
448,1,9,7
449,7,8,2
450,6,7,13
451,1,16,7
452,14,16,4
453,6,15,18
454,5,12,10
455,2,20,13
456,15,14,3
457,8,7,2
458,10,10,1
459,18,3,4
460,11,12,13
461,20,18,6
462,14,19,3
463,8,17,2
464,7,15,7
465,15,10,17
466,4,20,8
467,4,12,5
468,7,19,6
469,5,4,13
470,16,17,2
471,13,16,3
472,19,9,11
473,10,5,6
474,2,7,12
475,8,20,13
476,18,13,9
477,12,20,4
478,16,18,8
479,16,5,16
480,1,20,10
481,10,2,8
482,12,11,15
483,5,2,14
484,11,5,14
485,18,6,10
486,14,3,15
487,20,9,3
488,15,2,7
489,13,1,1
490,17,6,13
491,17,5,18
492,17,1,8
493,5,11,16
494,10,2,1
495,11,3,20
496,1,17,14
497,8,12,13
498,3,12,20
499,13,19,11
500,1,9,17
501,11,9,11
502,11,14,19
503,9,9,17
504,4,19,18
505,19,10,6
506,4,10,12
507,12,14,12
508,3,7,17
509,8,1,2
510,6,15,2
511,19,11,6
512,13,19,18
513,9,7,12
514,9,10,6
515,8,11,10
516,15,5,1
517,9,5,8
518,2,8,15
519,4,4,10
520,9,7,12
521,20,17,9
522,7,9,11
523,8,6,17
524,1,15,14
525,6,1,12
526,2,7,8
527,4,1,5
528,16,3,14
529,19,17,4
530,5,13,12
531,7,16,1
532,7,14,7
533,18,20,2
534,2,2,15
535,2,15,18
536,10,4,3
537,4,7,15
538,5,10,18
539,19,17,9
540,2,15,6
541,19,19,4
542,19,14,3
543,1,4,4
544,13,3,3
545,20,7,1
546,8,10,3
547,14,7,19
548,9,5,1
549,8,11,4
550,4,18,16
551,19,20,7
552,7,13,19
553,4,5,7
554,8,5,15
555,3,7,18
556,9,2,17
557,7,20,5
558,14,4,2
559,19,2,19
560,2,8,14
561,18,2,3
562,6,18,20
563,3,13,10
564,16,3,6
565,10,6,15
566,7,14,13
567,20,2,19
568,9,16,1
569,7,3,1
570,12,4,16
571,14,7,5
572,8,10,12
573,3,12,12
574,10,12,3
575,7,18,6
576,3,6,3
577,12,16,8
578,17,15,6
579,18,3,16
580,20,14,8
581,10,15,15
582,17,4,6
583,14,6,2
584,9,3,4
585,11,5,6
586,18,2,18
587,10,17,18
588,7,6,5
589,15,9,4
590,12,8,8
591,11,10,11
592,9,18,15
593,18,7,7
594,13,4,13
595,9,9,3
596,6,4,1
597,16,11,18
598,20,15,7
599,6,14,7
600,1,7,9
601,19,5,2
602,1,12,3
603,11,15,14
604,8,4,5
605,8,8,2
606,6,4,16
607,19,6,6
608,8,1,7
609,15,3,10
610,15,12,2
611,15,19,6
612,3,6,10
613,18,15,6
614,4,20,13
615,17,8,3
616,12,17,16
617,1,4,16
618,19,19,4
619,12,18,5
620,14,9,14
621,18,10,2
622,20,20,4
623,14,18,17
624,7,9,18
625,2,9,13
626,17,4,20
627,6,8,4
628,14,18,17
629,15,13,15
630,15,12,5
631,16,16,17
632,16,16,3
633,17,9,11
634,16,4,20
635,13,17,20
636,16,3,9
637,18,6,14
638,18,10,2
639,15,14,12
640,14,2,2
641,12,19,13
642,9,16,14
643,11,15,18
644,9,2,1
645,2,17,2
646,2,14,14
647,8,13,15
648,7,2,2
649,11,7,16
650,12,13,15
651,5,12,4
652,19,18,12
653,2,10,8
654,1,12,15
655,18,1,13
656,15,5,1
657,2,13,19
658,8,19,8
659,10,3,10
660,5,13,12
661,2,6,8
662,7,4,15
663,12,10,15
664,1,13,8
665,10,5,4
666,18,17,6
667,5,3,19
668,18,4,10
669,13,10,12
670,18,10,8
671,11,18,13
672,18,5,3
673,6,11,3
674,11,5,4
675,11,18,17
676,16,2,18
677,17,5,2
678,18,20,2
679,20,11,8
680,18,17,17
681,10,3,1
682,1,4,18
683,1,13,16
684,18,17,10
685,11,14,6
686,17,14,15
687,9,4,11
688,4,8,19
689,5,16,12
690,4,11,1
691,17,1,18
692,18,13,4
693,9,16,13
694,19,19,19
695,9,20,14
696,1,2,8
697,18,16,14
698,5,15,15
699,1,8,7
700,19,20,2
701,12,2,10
702,7,12,13
703,7,8,10
704,1,2,11
705,9,2,6
706,1,19,19
707,7,15,2
708,10,19,8
709,10,2,12
710,5,12,11
711,16,18,13
712,11,16,18
713,20,13,2
714,7,12,13
715,18,6,7
716,17,20,10
717,16,3,11
718,10,20,8
719,3,6,6
720,8,7,13
721,11,1,18
722,16,17,18
723,4,10,16
724,13,12,3
725,11,19,7
726,18,5,8
727,19,4,19
728,13,15,10
729,20,4,2
730,7,14,3
731,5,9,16
732,4,13,6
733,9,8,5
734,15,2,2
735,17,15,1
736,19,14,14
737,15,3,14
738,17,14,4
739,2,18,2
740,6,11,19
741,5,14,3
742,9,2,8
743,1,6,13
744,5,2,11
745,10,5,16
746,12,15,13
747,8,18,13
748,10,16,4
749,14,10,5
750,16,5,10
751,17,10,16
752,16,13,19
753,10,18,6
754,7,4,1
755,20,16,15
756,15,1,9
757,9,19,14
758,2,13,16
759,15,9,1
760,16,16,19
761,5,14,8
762,6,20,7
763,16,19,20
764,20,20,7
765,12,12,8
766,12,18,5
767,5,3,2
768,20,3,7
769,18,12,2
770,6,17,6
771,3,17,18
772,1,17,5
773,10,8,14
774,9,15,13
775,11,10,3
776,5,7,6
777,11,14,10
778,14,9,15
779,13,1,7
780,7,13,6
781,14,20,13
782,19,9,12
783,4,13,9
784,1,17,3
785,7,2,19
786,2,18,13
787,13,8,10
788,6,14,2
789,2,19,4
790,14,15,14
791,12,3,10
792,15,17,8
793,5,13,10
794,10,2,14
795,13,16,11
796,12,12,7
797,13,2,1
798,8,20,9
799,3,14,8
800,12,2,20
801,7,12,6
802,4,20,6
803,5,15,20
804,17,11,9
805,12,17,15
806,8,7,19
807,15,5,4
808,10,3,12
809,17,6,2
810,8,11,20
811,14,17,4
812,9,9,2
813,17,2,2
814,7,3,18
815,7,9,12
816,1,5,11
817,18,17,8
818,16,16,3
819,1,5,4
820,13,18,9
821,11,8,19
822,17,7,13
823,17,9,2
824,15,13,11
825,6,8,20
826,10,11,5
827,13,8,20
828,4,16,1
829,14,11,14
830,10,4,20
831,3,16,15
832,5,13,10
833,18,13,18
834,15,13,14
835,14,20,13
836,19,1,7
837,14,18,3
838,10,7,5
839,11,7,12
840,10,12,4
841,5,17,3
842,1,12,3
843,5,2,18
844,16,17,1
845,17,13,4
846,19,17,5
847,11,3,12
848,8,2,18
849,7,13,19
850,13,9,10
851,14,20,11
852,10,18,2
853,5,6,3
854,10,19,20
855,15,16,11
856,6,6,10
857,18,10,1
858,18,11,4
859,18,7,19
860,19,16,1
861,12,15,7
862,6,11,11
863,12,18,3
864,4,9,1
865,20,12,17
866,8,17,19
867,19,8,8
868,9,9,13
869,13,14,7
870,8,19,17
871,2,3,8
872,10,4,15
873,8,16,9
874,18,6,3
875,9,13,5
876,12,4,5
877,14,15,2
878,10,7,16
879,15,9,7
880,8,20,10
881,6,12,7
882,7,4,11
883,5,6,19
884,4,11,11
885,2,10,13
886,10,15,8
887,9,20,18
888,14,16,11
889,20,16,2
890,7,7,2
891,2,16,12
892,15,2,11
893,8,7,16
894,14,12,1
895,15,10,4
896,20,19,11
897,20,13,18
898,13,20,17
899,7,7,13
900,1,6,19
901,9,19,11
902,3,10,8
903,6,3,10
904,3,12,19
905,11,8,1
906,12,8,12
907,3,19,8
908,18,4,19
909,3,10,7
910,14,20,20
911,17,12,18
912,18,18,16
913,14,2,9
914,14,15,11
915,16,9,6
916,7,3,10
917,1,7,1
918,4,18,13
919,8,2,14
920,16,12,15
921,10,14,2
922,14,10,17
923,9,3,18
924,15,20,11
925,19,1,5
926,5,19,11
927,8,1,9
928,12,5,14
929,16,1,15
930,8,16,1
931,19,7,17
932,16,7,18
933,3,17,17
934,13,1,19
935,6,2,11
936,12,10,10
937,18,1,6
938,3,19,19
939,17,6,17
940,20,1,15
941,9,7,17
942,14,16,20
943,16,9,5
944,20,3,8
945,9,7,1
946,13,9,11
947,12,1,15
948,1,14,8
949,15,17,15
950,10,10,12
951,7,10,7
952,18,14,19
953,9,12,1
954,1,10,20
955,6,6,15
956,7,19,7
957,13,18,17
958,15,11,4
959,15,2,11
960,6,13,13
961,6,3,16
962,15,8,4
963,13,7,15
964,13,2,16
965,13,15,6
966,17,16,9
967,11,16,14
968,18,8,11
969,9,4,1
970,4,1,1
971,16,15,18
972,3,17,16
973,14,1,10
974,10,19,4
975,15,12,11
976,19,4,1
977,5,10,2
978,1,14,8
979,18,19,18
980,11,12,15
981,1,7,8
982,3,9,14
983,10,11,16
984,9,4,10
985,1,12,14
986,7,1,11
987,8,8,12
988,20,18,2
989,6,1,12
990,8,18,7
991,10,6,16
992,6,13,4
993,14,15,1
994,3,9,8
995,15,4,6
996,18,20,20
997,10,12,17
998,20,10,4
999,5,5,6
1000,18,4,16
1001,17,12,16
1002,10,18,8
1003,15,1,15
1004,7,5,11
1005,17,2,1
1006,13,13,2
1007,12,13,8
1008,3,20,16
1009,8,18,8
1010,15,19,19
1011,6,1,1
1012,1,19,19
1013,6,4,17
1014,18,9,8
1015,5,19,9
1016,13,10,19
1017,6,17,14
1018,7,6,13
1019,14,13,9
1020,12,1,15
1021,11,18,2
1022,1,14,6
1023,19,17,14
1024,6,14,13
1025,18,1,4
1026,9,9,5
1027,20,13,4
1028,18,1,15
1029,18,5,16
1030,11,6,5
1031,6,2,4
1032,12,7,20
1033,4,4,17
1034,19,4,4
1035,4,20,6
1036,18,14,15
1037,13,13,17
1038,15,6,12
1039,7,12,15
1040,1,16,11
1041,19,10,3
1042,19,17,16
1043,13,11,5
1044,9,8,11
1045,2,15,11
1046,16,7,9
1047,16,7,13
1048,18,6,13
1049,7,10,20
1050,8,4,5
1051,6,3,9
1052,7,2,2
1053,9,18,3
1054,5,14,8
1055,4,11,6
1056,8,8,20
1057,14,1,4
1058,6,3,20
1059,17,14,11
1060,11,17,16
1061,11,12,5
1062,18,20,7
1063,12,7,5
1064,16,2,8
1065,14,4,10
1066,9,6,12
1067,11,12,16
1068,18,2,7
1069,7,20,17
1070,20,12,10
1071,12,9,12
1072,1,10,3
1073,16,18,3
1074,18,4,17
1075,1,19,15
1076,12,2,9
1077,15,9,3
1078,18,12,6
1079,8,20,3
1080,8,17,11
1081,18,14,10
1082,6,1,18
1083,8,7,12
1084,14,1,4
1085,1,5,15
1086,10,13,15
1087,13,12,10
1088,10,8,4
1089,9,15,15
1090,2,5,19
1091,4,9,17
1092,3,1,12
1093,19,19,14
1094,6,18,18
1095,1,4,17
1096,10,20,15
1097,6,17,9
1098,19,15,8
1099,8,2,14
1100,5,16,11
1101,3,17,1
1102,9,3,11
1103,1,14,5
1104,19,14,4
1105,6,17,2
1106,3,11,11
1107,20,18,3
1108,19,9,4
1109,16,17,12
1110,16,4,9
1111,15,6,11
1112,10,10,7
1113,6,1,19
1114,20,7,17
1115,10,15,1
1116,20,18,14
1117,12,12,13
1118,10,8,16
1119,6,12,12
1120,2,11,16
1121,5,10,3
1122,1,10,10
1123,14,2,5
1124,14,17,9
1125,11,14,12
1126,15,11,8
1127,9,1,17
1128,15,5,15
1129,10,16,8
1130,8,14,15
1131,5,19,16
1132,17,15,3
1133,6,8,6
1134,18,17,11
1135,8,13,16
1136,16,13,3
1137,20,15,14
1138,5,5,14
1139,20,8,19
1140,2,18,17
1141,6,16,16
1142,14,13,16
1143,7,11,16
1144,1,12,8
1145,2,7,11
1146,7,10,2
1147,13,19,13
1148,4,9,12
1149,20,2,11
1150,1,6,12
1151,5,10,8
1152,10,3,12
1153,14,8,3
1154,4,16,13
1155,17,2,9
1156,18,7,1
1157,16,3,16
1158,3,10,4
1159,3,1,7
1160,7,1,14
1161,1,15,6
1162,17,6,19
1163,4,12,8
1164,4,18,7
1165,5,17,20
1166,13,16,4
1167,14,5,11
1168,15,15,20
1169,3,18,17
1170,8,4,2
1171,3,6,12
1172,12,14,3
1173,17,17,11
1174,3,10,11
1175,7,3,5
1176,8,2,13
1177,1,20,15
1178,18,8,2
1179,10,17,13
1180,11,9,19
1181,10,2,5
1182,20,20,19
1183,11,6,1
1184,8,1,11
1185,9,14,13
1186,1,2,19
1187,8,13,19
1188,11,9,20
1189,3,1,3
1190,5,20,4
1191,4,12,16
1192,16,19,18
1193,12,19,16
1194,6,20,3
1195,19,17,20
1196,8,11,9
1197,15,12,17
1198,4,11,14
1199,10,11,6
1200,1,9,10
1201,15,16,3
1202,13,18,3
1203,13,9,5
1204,1,1,9
1205,16,5,2
1206,2,12,1
1207,18,12,14
1208,2,8,7
1209,13,12,19
1210,14,8,13
1211,10,5,10
1212,12,12,5
1213,12,13,10
1214,13,11,17
1215,10,13,4
1216,17,6,16
1217,9,13,2
1218,16,3,6
1219,6,5,17
1220,6,12,5
1221,14,9,7
1222,11,2,13
1223,14,17,14
1224,10,7,18
1225,15,3,16
1226,10,20,6
1227,7,7,6
1228,3,11,18
1229,20,5,3
1230,12,20,7
1231,20,9,13
1232,11,14,6
1233,9,12,10
1234,9,4,13
1235,20,1,9
1236,5,20,14
1237,15,10,16
1238,13,12,16
1239,8,8,15
1240,16,6,19
1241,5,2,4
1242,11,4,15
1243,8,4,17
1244,18,14,11
1245,3,19,14
1246,20,12,2
1247,1,8,17
1248,10,15,8
1249,7,6,10
1250,7,11,4
1251,8,10,1
1252,11,20,6
1253,5,15,7
1254,3,13,10
1255,8,4,11
1256,14,20,13
1257,2,13,6
1258,9,10,13
1259,5,11,15
1260,12,10,3
1261,8,3,5
1262,19,11,10
1263,13,14,7
1264,5,10,1
1265,1,18,18
1266,16,6,8
1267,2,5,20
1268,2,2,16
1269,13,2,7
1270,13,17,11
1271,20,10,18
1272,13,20,10
1273,4,9,20
1274,2,2,5
1275,8,12,14
1276,6,4,10
1277,12,10,6
1278,4,14,17
1279,20,1,16
1280,12,7,19
1281,4,1,17
1282,5,10,9
1283,12,12,6
1284,11,8,9
1285,11,8,9
1286,11,3,20
1287,15,3,17
1288,4,20,20
1289,10,2,18
1290,11,11,4
1291,17,8,19
1292,19,3,14
1293,11,8,1
1294,19,9,19
1295,19,14,16
1296,5,3,8
1297,9,16,3
1298,9,12,3
1299,8,17,11
1300,11,16,17
1301,20,8,20
1302,9,15,3
1303,14,15,9
1304,9,8,18
1305,16,7,3
1306,14,11,12
1307,8,14,11
1308,11,6,9
1309,10,1,2
1310,19,11,6
1311,16,7,16
1312,15,9,12
1313,19,20,11
1314,18,20,12
1315,19,14,2
1316,9,13,6
1317,3,13,18
1318,18,6,3
1319,13,10,10
1320,15,11,1
1321,11,3,8
1322,15,8,7
1323,12,8,14
1324,15,2,13
1325,18,14,14
1326,14,5,1
1327,7,8,19
1328,20,9,4
1329,18,13,15
1330,1,5,20
1331,6,8,16
1332,15,13,6
1333,20,17,9
1334,4,11,12
1335,12,4,17
1336,14,16,12
1337,1,13,7
1338,14,14,1
1339,8,13,9
1340,2,12,10
1341,12,1,5
1342,15,3,4
1343,17,13,14
1344,9,11,19
1345,19,17,11
1346,16,15,15
1347,17,1,7
1348,17,3,2
1349,3,12,20
1350,3,8,20
1351,13,6,1
1352,9,15,4
1353,17,2,5
1354,14,13,16
1355,10,9,3
1356,13,5,20
1357,19,20,1
1358,1,5,4
1359,11,19,2
1360,20,11,5
1361,2,16,20
1362,19,10,17
1363,11,20,8
1364,16,17,9
1365,17,8,8
1366,16,5,6
1367,20,8,18
1368,3,9,14
1369,20,6,9
1370,2,2,6
1371,4,8,16
1372,5,7,15
1373,5,15,6
1374,20,2,15
1375,8,1,2
1376,3,8,20
1377,6,10,17
1378,18,16,4
1379,15,12,13
1380,17,14,4
1381,15,13,13
1382,17,15,3
1383,4,14,10
1384,4,20,13
1385,8,8,3
1386,18,15,8
1387,5,15,8
1388,19,14,1
1389,15,8,4
1390,15,5,13
1391,16,8,8
1392,16,5,14
1393,14,1,11
1394,7,17,16
1395,2,17,19
1396,10,12,20
1397,8,3,8
1398,19,4,18
1399,3,4,14
1400,7,12,9
1401,7,7,13
1402,17,3,17
1403,17,20,17
1404,20,20,16
1405,4,15,12
1406,13,4,1
1407,3,7,13
1408,6,8,20
1409,20,15,3
1410,6,2,17
1411,19,12,8
1412,8,3,20
1413,15,19,20
1414,14,17,2
1415,9,16,3
1416,5,5,10
1417,2,5,10
1418,6,8,17
1419,10,18,15
1420,3,16,3
1421,9,19,12
1422,3,19,3
1423,18,4,12
1424,18,17,13
1425,11,5,20
1426,7,20,15
1427,12,19,19
1428,5,1,17
1429,8,19,2
1430,4,2,16
1431,14,12,9
1432,9,4,16
1433,8,10,9
1434,16,18,12
1435,17,2,7
1436,9,14,17
1437,3,17,3
1438,5,20,20
1439,9,5,5
1440,1,1,7
1441,6,9,6
1442,19,6,20
1443,5,15,8
1444,1,3,9
1445,15,12,8
1446,4,13,9
1447,18,8,9
1448,14,20,7
1449,20,16,1
1450,18,4,11
1451,17,10,13
1452,7,4,20
1453,2,20,2
1454,4,12,8
1455,18,12,5
1456,14,3,4
1457,3,6,12
1458,15,20,8
1459,5,17,7
1460,17,3,17
1461,14,3,3
1462,18,4,3
1463,14,16,3
1464,6,20,14
1465,5,10,8
1466,9,6,17
1467,12,3,10
1468,7,13,14
1469,1,8,16
1470,17,11,14
1471,12,7,7
1472,1,10,9
1473,12,15,9
1474,4,1,15
1475,11,4,8
1476,3,14,19
1477,13,13,20
1478,9,1,18
1479,10,13,15
1480,3,17,5
1481,7,2,7
1482,12,15,8
1483,9,19,6
1484,17,3,6
1485,19,16,2
1486,9,3,11
1487,3,14,9
1488,8,7,4
1489,10,5,8
1490,13,8,20
1491,15,16,3
1492,1,15,4
1493,6,11,14
1494,8,6,8
1495,13,4,13
1496,10,11,15
1497,9,3,19
1498,20,13,3
1499,9,15,9
1500,9,3,1
1501,15,14,5
1502,4,18,18
1503,3,9,1
1504,2,10,2
1505,3,16,1
1506,13,17,18
1507,19,2,8
1508,8,12,17
1509,10,14,12
1510,14,17,20
1511,17,3,7
1512,14,7,17
1513,11,5,14
1514,16,7,3
1515,8,14,8
1516,18,13,14
1517,7,9,6
1518,6,19,11
1519,2,5,16
1520,19,18,12
1521,10,13,4
1522,17,3,15
1523,6,12,9
1524,17,16,1
1525,13,19,6
1526,7,16,20
1527,18,13,1
1528,15,8,7
1529,6,7,6
1530,3,15,7
1531,2,13,11
1532,11,8,20
1533,9,20,14
1534,8,20,8
1535,3,18,14
1536,8,19,16
1537,13,20,12
1538,14,14,15
1539,11,1,3
1540,16,20,16
1541,4,16,9
1542,3,18,9
1543,2,2,18
1544,18,15,4
1545,11,1,5
1546,4,1,18
1547,20,15,11
1548,1,11,9
1549,8,17,15
1550,8,5,15
1551,12,3,6
1552,13,19,5
1553,11,8,3
1554,13,2,18
1555,12,19,14
1556,15,3,6
1557,9,5,17
1558,5,2,4
1559,15,4,20
1560,6,5,8
1561,16,18,7
1562,11,2,18
1563,4,10,10
1564,14,20,9
1565,15,3,17
1566,2,18,18
1567,17,8,17
1568,4,8,4
1569,19,6,3
1570,13,4,1
1571,20,20,8
1572,6,13,4
1573,18,1,20
1574,17,10,19
1575,2,17,15
1576,18,5,20
1577,10,18,15
1578,10,11,17
1579,14,8,6
1580,18,9,5
1581,15,19,12
1582,9,5,16
1583,16,1,9
1584,16,9,13
1585,9,19,13
1586,7,9,15
1587,6,16,5
1588,16,16,1
1589,13,10,17
1590,2,18,9
1591,4,2,12
1592,8,9,3
1593,6,4,2
1594,18,6,7
1595,12,9,2
1596,17,14,7
1597,10,10,8
1598,13,20,17
1599,1,8,18
1600,16,11,2
1601,10,7,12
1602,8,9,3
1603,1,12,16
1604,12,12,18
1605,14,14,14
1606,10,17,8
1607,11,6,19
1608,14,3,7
1609,13,17,11
1610,5,2,6
1611,11,20,9
1612,4,4,4
1613,17,12,7
1614,2,1,20
1615,20,5,13
1616,18,20,3
1617,17,3,9
1618,14,12,5
1619,3,12,17
1620,9,8,17
1621,15,4,6
1622,19,4,19
1623,9,6,13
1624,10,16,11
1625,14,1,17
1626,4,14,11
1627,18,6,2
1628,13,3,10
1629,18,13,13
1630,8,10,13
1631,11,2,2
1632,17,9,19
1633,19,5,2
1634,11,16,12
1635,20,9,14
1636,3,14,16
1637,11,10,9
1638,13,17,16
1639,16,11,11
1640,16,1,3
1641,17,2,3
1642,10,5,19
1643,4,4,8
1644,5,14,2
1645,3,16,13
1646,6,5,6
1647,5,14,16
1648,16,1,8
1649,3,17,16
1650,13,11,1
1651,5,14,16
1652,12,19,3
1653,2,3,15
1654,8,4,15
1655,8,10,8
1656,17,12,14
1657,7,4,11
1658,17,15,10
1659,5,14,4
1660,5,17,11
1661,18,9,12
