Date,red_sold,blue_sold,yellow_sold
338,17,15,15
339,4,5,1
340,4,18,4
341,2,11,20
342,18,4,18
343,20,20,3
344,6,7,18
345,18,11,18
346,6,2,9
347,2,3,4
348,7,5,16
349,1,10,13
350,6,6,4
351,12,3,5
352,11,10,6
353,10,12,18
354,9,13,20
355,14,19,8
356,12,16,5
357,16,10,5
358,14,11,15
359,8,6,2
360,7,6,16
361,17,12,2
362,3,14,2
363,17,7,8
364,19,4,3
365,8,12,11
366,7,7,3
367,1,11,7
368,14,17,6
369,18,12,13
370,12,4,12
371,17,15,20
372,11,4,18
373,9,14,3
374,2,5,7
375,4,18,13
376,3,16,8
377,3,17,13
378,1,7,12
379,3,20,3
380,16,2,16
381,11,2,4
382,6,6,12
383,6,5,1
384,1,19,3
385,17,7,17
386,2,20,17
387,6,3,8
388,16,17,2
389,16,4,15
390,7,17,10
391,8,1,11
392,2,8,4
393,16,5,7
394,6,20,11
395,19,18,6
396,2,18,3
397,4,5,19
398,16,5,20
399,15,20,5
400,4,20,8
401,7,15,3
402,13,3,10
403,20,15,13
404,8,20,18
405,17,4,16
406,19,8,3
407,11,5,20
408,2,11,7
409,7,3,4
410,10,7,1
411,6,3,1
412,8,3,8
413,12,10,12
414,13,20,10
415,2,12,16
416,11,14,5
417,13,2,3
418,14,18,13
419,14,15,8
420,7,6,14
421,8,20,15
422,1,10,14
423,4,14,20
424,14,1,11
425,8,15,15
426,18,6,15
427,7,3,7
428,7,17,13
429,6,9,4
430,14,5,11
431,18,2,14
432,11,20,1
433,16,12,1
434,18,17,3
435,8,9,1
436,18,14,3
437,19,16,9
438,3,7,9
439,9,4,6
440,3,2,18
441,15,1,3
442,11,3,19
443,10,3,15
444,16,9,14
445,18,6,9
446,10,20,3
447,13,2,4
448,19,2,3
449,13,3,11
450,6,10,18
451,13,8,2
452,17,20,9
453,1,1,14
454,6,14,12
455,20,11,15
456,1,20,8
457,3,10,8
458,18,19,15
459,12,17,11
460,16,13,1
461,2,6,3
462,15,14,11
463,8,6,20
464,16,6,2
465,16,5,4
466,4,18,19
467,14,15,11
468,13,15,14
469,5,15,1
470,13,20,10
471,5,20,3
472,17,8,5
473,9,20,13
474,10,7,18
475,10,1,9
476,5,1,19
477,3,19,20
478,8,11,2
479,14,16,1
480,1,4,9
481,2,4,15
482,10,10,1
483,17,18,9
484,3,15,4
485,4,19,7
486,19,6,14
487,3,12,7
488,19,17,12
489,9,19,13
490,1,1,9
491,12,13,10
492,13,20,12
493,2,17,12
494,1,4,13
495,6,4,15
496,13,5,16
497,15,7,2
498,20,9,7
499,11,16,2
500,8,6,11
501,13,2,5
502,15,8,19
503,20,12,4
504,5,11,5
505,4,13,12
506,5,11,4
507,11,14,7
508,2,19,15
509,17,10,13
510,17,3,3
511,1,18,2
512,16,11,6
513,18,7,4
514,10,2,20
515,11,13,7
516,4,3,2
517,11,19,20
518,18,20,9
519,7,18,17
520,9,9,19
521,15,17,7
522,6,19,10
523,11,5,13
524,6,20,14
525,12,12,12
526,12,17,10
527,19,7,8
528,20,18,14
529,11,8,16
530,10,5,15
531,16,8,16
532,15,19,15
533,5,3,10
534,8,15,5
535,5,8,18
536,19,3,7
537,18,14,7
538,13,4,8
539,20,11,1
540,13,20,10
541,11,4,6
542,10,9,4
543,4,3,11
544,8,10,16
545,11,20,11
546,13,1,11
547,19,18,8
548,16,11,8
549,19,6,4
550,11,12,16
551,18,12,9
552,10,17,18
553,1,1,4
554,13,7,7
555,13,9,4
556,6,14,17
557,15,18,12
558,8,14,2
559,20,9,15
560,11,8,20
561,14,3,19
562,3,13,12
563,17,15,6
564,1,2,14
565,3,9,18
566,19,18,19
567,20,1,14
568,6,12,18
569,17,15,9
570,19,16,6
571,1,10,7
572,4,18,5
573,20,19,5
574,13,17,16
575,4,7,5
576,13,10,18
577,4,5,6
578,11,15,2
579,11,11,12
580,1,14,13
581,9,8,16
582,8,16,9
583,7,18,6
584,8,11,17
585,12,9,9
586,5,6,13
587,8,8,7
588,9,20,2
589,13,12,14
590,13,20,15
591,18,4,9
592,17,12,10
593,16,10,19
594,3,17,18
595,10,15,12
596,20,8,3
597,15,8,8
598,12,3,8
599,17,13,11
600,7,10,6
601,13,17,13
602,18,16,9
603,6,9,17
604,9,12,3
605,20,17,2
606,10,10,19
607,16,16,18
608,18,12,3
609,18,14,11
610,14,20,12
611,7,7,9
612,5,7,20
613,7,10,5
614,8,8,16
615,10,13,4
616,2,4,2
617,1,15,8
618,8,14,3
619,2,4,15
620,13,15,14
621,20,17,8
622,14,2,10
623,7,9,4
624,18,11,1
625,2,4,13
626,15,13,7
627,11,20,19
628,15,17,12
629,20,9,16
630,14,14,12
631,13,8,2
632,2,3,18
633,8,9,2
634,9,11,14
635,1,2,15
636,4,16,16
637,4,11,16
638,7,7,17
639,13,2,10
640,6,9,5
641,18,8,5
642,10,11,14
643,19,2,15
644,1,1,15
645,20,18,6
646,17,9,7
647,4,8,13
648,17,19,10
649,11,15,15
650,19,11,3
651,7,3,5
652,3,18,18
653,8,14,15
654,6,10,7
655,19,14,6
656,17,13,9
657,13,12,11
658,10,1,3
659,14,6,6
660,20,6,13
661,5,6,3
662,17,15,18
663,3,4,11
664,11,4,12
665,6,11,5
666,15,19,10
667,8,10,18
668,7,8,5
669,1,12,1
670,16,3,9
671,8,6,3
672,6,14,19
673,11,11,20
674,12,10,2
675,7,14,2
676,14,20,20
677,13,1,7
678,4,6,11
679,20,16,1
680,10,2,15
681,4,8,8
682,7,16,17
683,17,16,2
684,13,8,16
685,20,17,3
686,5,12,20
687,5,5,5
688,12,10,17
689,15,19,19
690,3,7,4
691,2,9,8
692,19,14,16
693,2,4,9
694,9,12,10
695,6,20,3
696,13,2,9
697,12,14,13
698,16,18,13
699,7,13,17
700,19,17,8
701,13,3,2
702,2,7,4
703,1,1,2
704,5,6,19
705,18,20,5
706,10,3,13
707,2,9,8
708,3,20,13
709,20,18,10
710,13,17,12
711,1,19,8
712,12,2,19
713,15,10,11
714,18,19,17
715,19,10,6
716,15,1,15
717,8,17,10
718,17,20,18
719,11,17,6
720,20,4,12
721,18,12,3
722,1,3,20
723,20,10,5
724,20,7,11
725,9,5,15
726,4,18,5
727,7,20,9
728,7,15,13
729,8,4,19
730,19,1,12
731,14,18,7
732,9,20,3
733,2,10,10
734,17,3,18
735,4,16,19
736,14,13,8
737,19,18,9
738,7,6,1
739,5,2,14
740,2,7,4
741,11,14,9
742,12,11,4
743,9,17,14
744,13,2,3
745,4,5,5
746,18,3,11
747,12,9,16
748,1,12,15
749,19,7,11
750,17,14,1
751,9,2,6
752,10,5,6
753,5,2,9
754,8,3,10
755,10,9,8
756,17,9,2
757,5,9,14
758,10,5,16
759,17,13,19
760,10,15,8
761,2,2,19
762,17,3,9
763,15,9,8
764,6,11,19
765,1,14,4
766,16,9,2
767,12,6,20
768,12,1,9
769,20,5,14
770,5,10,2
771,13,15,5
772,17,6,7
773,8,14,2
774,19,9,8
775,14,18,10
776,12,12,1
777,9,19,17
778,18,9,17
779,13,5,16
780,3,5,9
781,16,9,12
782,1,6,7
783,13,10,15
784,19,14,9
785,4,19,8
786,2,9,15
787,18,18,10
788,5,5,9
789,15,15,11
790,14,15,19
791,3,3,17
792,2,13,6
793,9,8,20
794,4,3,4
795,9,5,15
796,5,15,8
797,3,6,13
798,19,7,16
799,18,7,7
800,1,15,18
801,18,6,16
802,13,14,18
803,1,8,13
804,3,12,4
805,11,11,12
806,12,6,13
807,20,4,2
808,16,10,18
809,9,14,10
810,13,3,18
811,11,15,18
812,2,18,8
813,5,17,5
814,16,10,13
815,17,3,16
816,20,18,20
817,3,6,16
818,9,4,8
819,5,14,4
820,16,1,18
821,11,7,15
822,8,14,14
823,2,1,9
824,6,19,2
825,12,20,6
826,14,3,14
827,3,18,13
828,4,18,18
829,14,16,17
830,17,1,20
831,3,4,4
832,5,16,4
833,11,17,1
834,12,11,2
835,4,20,16
836,13,8,17
837,12,12,11
838,12,10,14
839,13,14,20
840,18,19,3
841,4,9,8
842,11,6,13
843,12,9,14
844,19,1,2
845,11,1,6
846,11,7,9
847,14,13,15
848,18,17,3
849,2,20,11
850,13,16,19
851,10,1,5
852,19,19,8
853,11,4,16
854,2,18,6
855,4,10,19
856,10,4,7
857,15,5,15
858,8,7,13
859,10,20,1
860,7,5,2
861,18,10,19
862,20,14,9
863,5,5,16
864,19,4,12
865,15,19,20
866,20,2,14
867,12,3,12
868,4,8,16
869,15,3,15
870,9,12,17
871,4,1,12
872,7,3,9
873,3,3,9
874,17,14,2
875,7,10,3
876,15,10,18
877,2,5,11
878,5,13,10
879,2,14,12
880,14,9,4
881,15,3,19
882,17,17,20
883,1,3,15
884,8,2,13
885,19,4,4
886,18,7,6
887,2,17,2
888,19,7,10
889,17,1,19
890,16,18,12
891,3,10,19
892,1,1,10
893,19,18,5
894,8,5,18
895,1,1,9
896,12,11,18
897,2,16,17
898,4,12,14
899,12,16,3
900,19,1,17
901,15,8,9
902,4,5,17
903,13,16,20
904,16,11,20
905,16,11,16
906,12,9,14
907,2,15,7
908,16,9,8
909,15,20,11
910,13,13,6
911,11,2,18
912,5,13,11
913,10,11,20
914,19,15,7
915,13,12,20
916,3,19,18
917,5,16,20
918,18,20,6
919,14,1,9
920,20,5,18
921,16,8,1
922,8,4,15
923,4,2,4
924,7,3,3
925,4,13,20
926,17,1,16
927,20,7,15
928,13,5,12
929,13,17,11
930,2,16,1
931,20,16,15
932,11,3,3
933,20,15,11
934,9,13,4
935,11,13,4
936,1,11,1
937,3,10,7
938,2,5,1
939,14,8,10
940,15,18,1
941,10,14,14
942,20,8,12
943,18,3,10
944,15,20,12
945,17,16,17
946,17,6,20
947,17,16,1
948,10,7,6
949,20,3,7
950,2,8,6
951,17,15,19
952,19,16,5
953,6,15,19
954,5,20,12
955,16,7,17
956,2,8,8
957,7,6,14
958,16,1,10
959,11,5,18
960,16,5,4
961,2,8,19
962,11,2,9
963,15,6,14
964,16,13,7
965,4,8,3
966,10,4,16
967,3,7,13
968,8,7,6
969,12,7,5
970,1,15,10
971,18,4,19
972,2,11,2
973,10,6,18
974,6,18,20
975,16,4,20
976,4,4,20
977,16,15,8
978,14,14,10
979,3,15,15
980,1,16,3
981,2,8,14
982,18,7,19
983,13,9,20
984,6,1,7
985,15,14,2
986,9,10,14
987,6,14,5
988,17,19,19
989,6,10,11
990,1,8,6
991,3,19,7
992,8,19,18
993,3,15,3
994,20,2,1
995,16,6,11
996,8,19,16
997,7,15,12
998,17,4,6
999,6,12,7
1000,15,1,14
1001,9,14,19
1002,8,14,15
1003,9,1,1
1004,6,14,20
1005,7,18,5
1006,10,13,20
1007,10,6,10
1008,6,6,6
1009,18,8,2
1010,3,18,12
1011,11,17,11
1012,15,17,19
1013,13,7,8
1014,17,12,8
1015,18,5,5
1016,11,1,17
1017,13,9,2
1018,2,3,11
1019,16,6,17
1020,8,18,16
1021,1,5,10
1022,4,4,15
1023,18,3,18
1024,8,6,13
1025,14,10,19
1026,10,14,20
1027,16,4,9
1028,12,8,16
1029,14,17,16
1030,1,12,11
1031,4,1,18
1032,4,13,20
1033,8,8,17
1034,6,8,1
1035,1,12,8
1036,15,16,5
1037,13,12,7
1038,3,15,13
1039,6,3,9
1040,8,11,10
1041,18,3,8
1042,9,17,10
1043,10,19,5
1044,17,17,2
1045,9,7,7
1046,7,9,18
1047,10,14,14
1048,8,3,11
1049,16,1,14
1050,4,17,10
1051,12,16,17
1052,5,8,10
1053,15,11,1
1054,12,9,2
1055,15,11,9
1056,17,6,13
1057,20,18,18
1058,5,20,9
1059,3,7,12
1060,19,11,18
1061,20,5,17
1062,11,18,12
1063,18,17,17
1064,6,9,3
1065,3,2,1
1066,13,8,12
1067,10,18,5
1068,13,11,2
1069,10,18,18
1070,9,3,19
1071,20,20,2
1072,16,2,14
1073,20,13,13
1074,15,3,20
1075,5,5,1
1076,4,15,11
1077,9,13,11
1078,6,17,7
1079,13,8,2
1080,13,9,17
1081,20,3,15
1082,19,1,10
1083,8,4,17
1084,13,5,13
1085,5,12,11
1086,18,3,7
1087,2,14,16
1088,18,16,11
1089,19,3,5
1090,18,10,20
1091,17,1,16
1092,3,17,14
1093,7,8,11
1094,14,16,3
1095,4,1,16
1096,4,6,3
1097,15,13,3
1098,13,12,18
1099,11,1,17
1100,2,5,15
1101,5,19,14
1102,7,20,2
1103,13,16,7
1104,14,20,5
1105,5,14,17
1106,16,17,7
1107,16,10,12
1108,10,4,11
1109,7,12,19
1110,1,18,15
1111,19,1,17
1112,17,17,4
1113,12,2,1
1114,4,6,2
1115,11,17,5
1116,16,9,2
1117,12,16,19
1118,19,3,3
1119,3,10,2
1120,9,3,4
1121,9,15,2
1122,20,7,17
1123,19,2,9
1124,14,19,4
1125,14,12,4
1126,6,9,3
1127,20,16,20
1128,6,4,19
1129,19,10,19
1130,12,11,10
1131,3,2,5
1132,15,6,13
1133,3,11,9
1134,13,6,3
1135,3,5,12
1136,3,19,11
1137,18,17,20
1138,17,6,9
1139,20,17,8
1140,11,17,19
1141,9,19,13
1142,12,19,18
1143,8,4,10
1144,4,7,9
1145,18,18,7
1146,2,7,12
1147,1,9,20
1148,9,20,7
1149,15,1,12
1150,19,3,8
1151,10,18,7
1152,17,18,6
1153,19,1,3
1154,19,5,16
1155,16,20,20
1156,7,8,5
1157,17,8,7
1158,2,13,10
1159,17,4,2
1160,13,17,16
1161,3,10,10
1162,4,18,6
1163,15,1,15
1164,11,7,7
1165,12,10,19
1166,4,5,5
1167,18,19,13
1168,10,4,12
1169,14,6,8
1170,1,12,8
1171,13,15,12
1172,19,19,7
1173,20,14,14
1174,9,19,16
1175,19,3,18
1176,2,7,15
1177,9,8,16
1178,5,19,12
1179,9,14,5
1180,9,7,18
1181,6,7,3
1182,4,8,19
1183,8,7,19
1184,17,9,18
1185,13,11,9
1186,3,15,17
1187,14,7,1
1188,13,6,9
1189,15,20,18
1190,10,20,14
1191,3,14,19
1192,4,1,1
1193,3,4,12
1194,11,18,15
1195,2,10,4
1196,19,8,12
1197,12,10,6
1198,18,6,18
1199,5,6,6
1200,19,10,20
1201,1,12,1
1202,1,11,15
1203,15,12,14
1204,12,16,16
1205,1,2,20
1206,4,15,1
1207,4,6,8
1208,12,15,8
1209,2,15,20
1210,17,4,8
1211,15,18,7
1212,5,17,20
1213,14,1,16
1214,9,3,18
1215,9,10,6
1216,2,9,14
1217,7,16,1
1218,1,15,3
1219,16,7,4
1220,3,5,17
1221,4,17,19
1222,18,3,17
1223,13,14,14
1224,8,16,20
1225,19,5,18
1226,2,5,20
1227,18,5,15
1228,6,7,5
1229,5,4,14
1230,4,14,9
1231,5,11,9
1232,16,10,20
1233,16,15,6
1234,7,18,18
1235,10,12,15
1236,11,9,18
1237,9,3,20
1238,12,10,3
1239,20,10,11
1240,9,20,10
1241,16,20,17
1242,20,19,16
1243,14,2,14
1244,20,5,3
1245,14,16,19
1246,15,18,10
1247,2,18,10
1248,19,6,14
1249,1,18,20
1250,13,8,14
1251,15,11,2
1252,18,1,10
1253,8,14,19
1254,6,2,2
1255,11,20,7
1256,20,5,6
1257,6,1,1
1258,10,18,7
1259,18,14,7
1260,6,19,11
1261,13,2,13
1262,3,2,11
1263,13,15,8
1264,14,18,15
1265,12,6,16
1266,11,15,2
1267,5,6,8
1268,20,3,18
1269,20,2,13
1270,5,2,3
1271,5,9,16
1272,9,5,6
1273,16,20,10
1274,15,13,18
1275,2,5,5
1276,13,6,12
1277,4,1,4
1278,2,7,5
1279,8,16,4
1280,11,18,14
1281,20,5,4
1282,20,1,14
1283,18,4,6
1284,9,5,14
1285,16,18,15
1286,13,9,10
1287,7,11,5
1288,12,8,20
1289,20,5,9
1290,17,2,15
1291,14,20,19
1292,18,7,4
1293,16,11,17
1294,13,7,15
1295,3,3,17
1296,7,18,11
1297,7,14,3
1298,12,8,20
1299,16,11,15
1300,1,11,12
1301,1,11,2
1302,16,2,7
1303,4,8,4
1304,8,14,8
1305,19,8,20
1306,16,14,3
1307,10,6,16
1308,14,16,18
1309,10,8,16
1310,1,5,5
1311,6,14,18
1312,20,20,6
1313,13,11,8
1314,10,4,18
1315,19,17,12
1316,2,18,12
1317,13,12,1
1318,18,8,9
1319,13,20,14
1320,8,17,6
1321,6,15,16
1322,2,10,4
1323,9,14,9
1324,17,11,6
1325,18,4,19
1326,14,12,14
1327,11,9,2
1328,8,9,8
1329,1,8,1
1330,5,12,10
1331,12,19,12
1332,13,13,4
1333,6,17,19
1334,7,19,10
1335,17,5,3
1336,1,14,9
1337,7,6,11
1338,12,20,15
1339,5,9,4
1340,2,5,15
1341,2,4,9
1342,20,11,14
1343,12,2,10
1344,18,16,18
1345,20,17,7
1346,11,8,3
1347,5,18,10
1348,11,6,17
1349,3,15,6
1350,18,6,8
1351,6,1,5
1352,4,1,7
1353,8,1,15
1354,17,10,9
1355,14,9,11
1356,3,13,17
1357,8,15,11
1358,17,17,1
1359,10,3,10
1360,6,7,14
1361,18,7,7
1362,12,16,13
1363,18,13,7
1364,16,19,3
1365,20,8,1
1366,3,1,3
1367,5,19,18
1368,3,4,2
1369,19,10,20
1370,6,1,14
1371,7,9,19
1372,6,16,2
1373,15,4,6
1374,3,12,15
1375,17,4,6
1376,4,3,19
1377,13,14,10
1378,5,10,20
1379,20,4,11
1380,15,7,3
1381,10,9,18
1382,15,18,8
1383,12,11,14
1384,13,3,13
1385,7,1,12
1386,13,7,19
1387,3,18,16
1388,18,11,20
1389,8,12,8
1390,20,2,11
1391,3,13,19
1392,6,9,3
1393,7,18,14
1394,8,13,2
1395,19,3,2
1396,15,18,8
1397,15,2,18
1398,20,17,4
1399,7,10,5
1400,14,18,12
1401,16,3,8
1402,17,20,5
1403,17,6,7
1404,8,2,1
1405,10,9,16
1406,8,17,15
1407,10,17,14
1408,19,6,2
1409,3,16,2
1410,2,18,2
1411,12,11,12
1412,12,9,14
1413,11,3,5
1414,20,11,19
1415,6,16,11
1416,14,13,18
1417,2,12,5
1418,9,20,2
1419,20,13,18
1420,7,15,12
1421,4,13,1
1422,2,20,4
1423,20,2,18
1424,5,2,12
1425,8,17,6
1426,19,4,1
1427,9,7,6
1428,1,4,4
1429,8,10,13
1430,9,6,16
1431,16,5,10
1432,3,4,17
1433,1,17,19
1434,1,2,3
1435,2,16,2
1436,19,10,20
1437,19,2,13
1438,9,3,2
1439,18,11,4
1440,11,3,16
1441,17,17,16
1442,16,18,10
1443,9,9,17
1444,3,12,11
1445,19,6,2
1446,1,6,19
1447,1,13,8
1448,13,17,1
1449,8,6,11
1450,7,6,17
1451,10,20,9
1452,8,7,13
1453,3,14,19
1454,6,13,4
1455,15,7,2
1456,15,4,14
1457,17,20,11
1458,11,11,20
1459,15,16,7
1460,11,18,7
1461,13,11,16
1462,4,3,18
1463,2,14,12
1464,19,17,7
1465,17,2,5
1466,7,11,8
1467,11,2,6
1468,20,8,15
1469,13,10,2
1470,18,4,12
1471,5,12,6
1472,7,18,12
1473,1,4,10
1474,18,17,13
1475,17,15,11
1476,9,10,9
1477,14,2,18
1478,2,19,11
1479,2,8,11
1480,14,13,2
1481,14,12,13
1482,17,18,18
1483,14,6,13
1484,5,18,20
1485,20,5,9
1486,17,14,9
1487,12,1,5
1488,12,11,5
1489,15,5,18
1490,13,1,15
1491,2,14,13
1492,3,20,7
1493,14,6,19
1494,8,5,11
1495,6,19,4
1496,3,4,6
1497,9,6,9
1498,1,14,18
1499,16,7,6
1500,14,5,4
1501,1,8,6
1502,18,18,11
1503,16,15,11
1504,12,20,3
1505,15,1,15
1506,12,9,9
1507,6,20,14
1508,11,6,6
1509,15,7,6
1510,11,4,16
1511,7,4,5
1512,18,12,8
1513,3,13,2
1514,7,14,14
1515,10,5,14
1516,18,12,13
1517,14,16,12
1518,16,14,1
1519,19,3,19
1520,12,16,4
1521,8,3,4
1522,14,6,6
1523,17,18,1
1524,14,19,7
1525,15,10,9
1526,14,6,14
1527,8,1,15
1528,15,18,18
1529,12,2,9
1530,17,16,2
1531,13,1,13
1532,8,20,8
1533,20,4,10
1534,16,6,11
1535,20,9,12
1536,5,13,9
1537,7,13,8
1538,6,4,4
1539,12,17,7
1540,18,18,20
1541,15,15,7
1542,8,6,12
1543,16,7,16
1544,8,15,13
1545,10,19,8
1546,16,8,16
1547,11,20,2
1548,20,18,14
1549,19,14,17
1550,20,3,4
1551,6,8,18
1552,9,9,17
1553,16,12,12
1554,6,11,3
1555,19,4,19
1556,5,16,17
1557,14,17,2
1558,14,7,1
1559,9,13,20
1560,17,9,19
1561,5,17,19
1562,10,18,17
1563,9,10,3
1564,7,14,16
1565,7,16,5
1566,7,12,13
1567,8,12,1
1568,6,16,18
1569,13,5,3
1570,3,11,12
1571,9,6,3
1572,7,15,18
1573,11,9,16
1574,11,3,9
1575,1,3,6
1576,14,1,14
1577,9,10,18
1578,1,13,8
1579,20,11,11
1580,18,17,6
1581,13,5,18
1582,10,19,5
1583,7,8,11
1584,18,4,12
1585,4,17,4
1586,1,9,18
1587,6,10,17
1588,1,12,3
1589,9,5,20
1590,13,18,5
1591,2,20,15
1592,16,7,8
1593,6,14,18
1594,2,9,16
1595,8,4,12
1596,5,16,13
1597,3,16,9
1598,8,2,9
1599,2,18,20
1600,17,5,9
1601,1,7,15
1602,14,12,15
1603,18,10,12
1604,2,10,7
1605,4,8,7
1606,10,3,8
1607,7,9,20
1608,12,2,18
1609,9,3,19
1610,18,15,9
1611,9,1,4
1612,2,15,3
1613,10,2,19
1614,10,13,7
1615,19,14,12
1616,5,19,14
1617,2,10,6
1618,7,18,1
1619,16,18,7
1620,7,13,16
1621,14,5,10
1622,2,16,16
1623,10,3,19
1624,19,17,10
1625,7,19,1
1626,8,4,14
1627,14,6,10
1628,19,11,1
1629,15,5,18
1630,11,6,5
1631,13,9,14
1632,7,6,1
1633,13,13,15
1634,4,8,18
1635,7,17,3
1636,5,6,15
1637,9,2,3
1638,6,9,2
1639,5,13,2
1640,9,10,14
1641,15,18,4
1642,6,14,4
1643,9,8,3
1644,6,2,10
1645,20,8,2
1646,3,6,10
1647,6,17,10
1648,19,13,6
1649,13,9,15
1650,1,3,6
1651,3,8,18
1652,1,20,12
1653,4,4,2
1654,14,12,20
1655,8,9,9
1656,9,1,16
1657,5,20,13
1658,6,17,18
1659,10,20,4
1660,12,7,17
1661,8,17,15
